min,cdn,bitrate,p2p,value,cnt
1575873900,3,8000,1,51,4789
1575873900,5,0,0,0,124
1575873900,0,0,0,0,3
1575873900,5,4000,1,84,6347
1575873900,3,2000,0,103,2390
1575873900,3,500,1,141,12879
1575873900,3,0,0,17,1114
1575873900,5,8000,0,8,415
1575873960,5,1200,1,40,1928
1575873960,4,2000,1,0,2
1575873960,5,8000,0,9,417
1575873960,3,2000,0,103,2410
1575873960,5,500,1,33,2029
1575873960,3,500,1,150,13169
1575873960,5,0,1,12,15
1575873960,5,8000,1,11,766
1575873960,4,4000,1,0,1
1575873960,5,500,0,24,1679
1575873960,5,2000,1,123,7815
1575873960,5,1200,0,12,1836
1575873960,4,0,1,1,2
1575873960,3,1200,0,13,850
1575873960,3,-1,0,0,1
1575873960,255,4294967,0,0,3
1575873960,3,0,1,0,18
1575873960,3,4000,0,104,2806
1575873960,5,4000,1,82,6363
1575873960,0,0,0,0,1
1575873960,5,2000,0,48,6419
1575873960,3,500,0,29,729
1575873960,6,0,0,0,1
1575873960,3,1200,1,136,11130
1575873960,3,4000,1,412,46958
1575873960,3,2000,1,551,42735
1575873960,3,8000,0,65,4859
1575873960,3,8000,1,71,4894
1575873960,5,4000,0,7,446
1575873960,255,0,2,1,45
1575873960,3,0,0,21,1112
1575873960,5,0,0,0,117
1575874020,3,1200,1,143,11501
1575874020,3,2000,1,644,44144
1575874020,3,4000,1,424,48219
1575874020,5,0,1,12,16
1575874020,5,2000,1,143,8130
1575874020,4,0,1,0,1
1575874020,3,500,0,24,750
1575874020,5,8000,1,16,787
1575874020,5,8000,0,7,429
1575874020,3,4000,0,89,2796
1575874020,3,8000,1,65,5042
1575874020,5,1200,1,45,1923
1575874020,255,4294967,0,0,1
1575874020,4,2000,1,0,2
1575874020,5,4000,1,98,6655
1575874020,5,500,0,16,1706
1575874020,255,0,2,5,43
1575874020,5,500,1,37,2061
1575874020,3,0,0,21,1119
1575874020,5,4000,0,9,504
1575874020,3,8000,0,41,4871
1575874020,7,2000,0,0,1
1575874020,5,1200,0,19,1880
1575874020,3,1200,0,27,874
1575874020,3,500,1,124,13466
1575874020,3,2000,0,90,2452
1575874020,3,0,1,0,19
1575874020,5,0,0,0,118
1575874020,5,2000,0,78,6663
1575874080,3,8000,1,51,5063
1575874080,3,4000,1,435,49076
1575874080,5,0,1,12,15
1575874080,3,2000,0,81,2441
1575874080,5,500,1,36,2155
1575874080,3,500,0,25,766
1575874080,5,2000,0,59,6833
1575874080,255,0,2,3,47
1575874080,3,500,1,130,13817
1575874080,5,2000,1,140,8266
1575874080,7,2000,0,0,1
1575874080,5,4000,0,11,467
1575874080,5,8000,0,6,435
1575874080,3,0,0,16,1118
1575874080,3,0,1,0,17
1575874080,5,0,0,3,121
1575874080,3,4000,0,97,2860
1575874080,5,500,0,15,1735
1575874080,5,4000,1,90,6828
1575874080,5,1200,1,43,1971
1575874080,255,4294967,0,0,1
1575874080,5,8000,1,15,790
1575874080,3,1200,1,171,11768
1575874080,3,1200,0,23,903
1575874080,4,8000,1,0,1
1575874080,5,1200,0,20,1974
1575874080,3,2000,1,596,45320
1575874080,4,2000,1,0,5
1575874080,3,8000,0,53,4858
1575874080,4,0,1,2,2
1575874140,5,500,0,18,1770
1575874140,5,2000,1,148,8337
1575874140,5,4000,1,90,6796
1575874140,5,8000,0,4,442
1575874140,3,500,1,126,14061
1575874140,3,4000,1,442,49783
1575874140,5,8000,1,18,799
1575874140,255,0,2,0,46
1575874140,3,-1,0,0,1
1575874140,3,1200,1,137,11940
1575874140,5,1200,1,43,2022
1575874140,5,0,0,3,119
1575874140,5,500,1,37,2175
1575874140,3,1200,0,29,898
1575874140,3,2000,0,86,2482
1575874140,5,4000,0,8,462
1575874140,5,1200,0,16,2051
1575874140,3,8000,1,49,5086
1575874140,4,1200,1,0,1
1575874140,5,0,1,12,16
1575874140,3,0,1,0,18
1575874140,3,2000,1,561,45935
1575874140,3,0,0,16,1133
1575874140,5,2000,0,73,6984
1575874140,4,2000,1,0,1
1575874140,3,4000,0,95,2818
1575874140,3,500,0,27,750
1575874140,3,8000,0,52,4910
1575874140,255,4294967,0,0,3
1575874200,4,2000,1,1,4
1575874200,5,4000,1,90,6639
1575874200,3,0,1,0,18
1575874200,5,-1,0,0,1
1575874200,3,4000,1,448,49320
1575874200,5,0,1,12,16
1575874200,3,0,0,13,1119
1575874200,5,1200,1,34,2034
1575874200,3,500,0,30,771
1575874200,5,8000,1,15,808
1575874200,255,4294967,0,0,6
1575874200,3,2000,1,585,45605
1575874200,5,2000,0,66,7005
1575874200,3,8000,1,65,5089
1575874200,3,2000,0,94,2489
1575874200,5,4000,0,10,437
1575874200,3,8000,0,63,6111
1575874200,5,2000,1,128,8405
1575874200,4,1200,1,0,2
1575874200,3,1200,0,18,992
1575874200,5,500,0,14,1766
1575874200,5,500,1,34,2169
1575874200,5,1200,0,28,2073
1575874200,3,-1,0,0,2
1575874200,3,1200,1,149,11872
1575874200,5,8000,0,3,433
1575874200,255,0,2,0,43
1575874200,3,4000,0,100,3232
1575874200,3,500,1,148,14070
1575874200,5,0,0,2,126
1575874260,3,500,0,32,759
1575874260,5,1200,1,38,2116
1575874260,5,2000,0,71,7263
1575874260,3,8000,0,97,5133
1575874260,5,500,1,32,2259
1575874260,3,0,1,1,18
1575874260,3,500,1,134,14366
1575874260,5,4000,0,79,319
1575874260,5,0,1,13,17
1575874260,4,0,1,3,5
1575874260,3,8000,1,77,5266
1575874260,3,1200,0,21,904
1575874260,3,-1,0,0,1
1575874260,4,2000,1,0,6
1575874260,5,1200,0,21,2096
1575874260,5,500,0,23,1857
1575874260,3,2000,1,717,47245
1575874260,7,4000,0,0,1
1575874260,3,0,0,15,1139
1575874260,3,1200,1,201,12215
1575874260,5,8000,0,12,451
1575874260,5,2000,1,185,8866
1575874260,3,2000,0,112,2502
1575874260,3,4000,1,7798,49478
1575874260,5,0,0,0,133
1575874260,5,8000,1,15,868
1575874260,3,4000,0,162,3106
1575874260,255,0,2,0,40
1575874260,5,4000,1,1513,6952
1575874320,3,1200,1,162,12470
1575874320,5,2000,0,68,7555
1575874320,3,0,1,0,18
1575874320,3,1200,0,21,906
1575874320,5,500,1,41,2317
1575874320,3,2000,0,111,2553
1575874320,5,1200,1,49,2169
1575874320,255,0,2,0,40
1575874320,3,500,1,130,14704
1575874320,3,0,0,14,1146
1575874320,4,2000,1,1,2
1575874320,3,-1,0,0,1
1575874320,5,500,0,19,1914
1575874320,3,4000,0,119,2765
1575874320,5,0,0,0,133
1575874320,5,8000,0,8,454
1575874320,3,2000,1,694,48849
1575874320,3,8000,0,102,5171
1575874320,3,500,0,32,777
1575874320,255,4294967,0,0,3
1575874320,5,0,1,12,17
1575874320,5,4000,0,6,295
1575874320,5,2000,1,168,9165
1575874320,4,1200,1,0,1
1575874320,5,1200,0,12,2167
1575874320,4,2000,0,0,2
1575874320,5,8000,1,16,890
1575874320,5,4000,1,140,7300
1575874320,6,2000,1,0,1
1575874320,4,0,1,1,2
1575874320,3,8000,1,73,5628
1575874320,7,0,1,0,1
1575874320,3,4000,1,448,50320
1575874380,3,0,1,1,19
1575874380,3,500,1,136,14976
1575874380,3,2000,0,97,2617
1575874380,3,8000,0,84,5204
1575874380,3,0,0,16,1166
1575874380,4,0,1,0,2
1575874380,3,500,0,28,792
1575874380,5,750,1,0,1
1575874380,5,0,1,12,15
1575874380,3,4000,0,115,2916
1575874380,4,2000,1,0,2
1575874380,3,1200,0,20,912
1575874380,5,500,1,47,2300
1575874380,6,2000,1,0,1
1575874380,5,1200,1,43,2249
1575874380,3,2000,1,691,50241
1575874380,255,0,2,0,43
1575874380,8,2000,0,0,2
1575874380,11,0,1,0,1
1575874380,3,1200,1,157,12843
1575874380,5,4000,1,140,7496
1575874380,5,0,0,0,136
1575874380,5,2000,1,166,9423
1575874380,5,1200,0,15,2244
1575874380,5,500,0,17,1988
1575874380,8,4000,0,0,1
1575874380,4,4000,1,0,1
1575874380,5,4000,0,8,308
1575874380,5,8000,1,22,906
1575874380,7,0,1,0,1
1575874380,3,4000,1,392,51623
1575874380,3,8000,1,68,5696
1575874380,255,4294967,0,0,5
1575874380,5,8000,0,5,455
1575874380,1,0,1,0,1
1575874380,5,2000,0,81,7824
1575874380,6,2000,0,0,1
1575874440,3,4000,1,386,52526
1575874440,3,0,1,1,19
1575874440,5,0,0,1,140
1575874440,5,1200,0,34,2289
1575874440,5,8000,1,22,892
1575874440,3,8000,1,64,5840
1575874440,3,1200,1,171,13037
1575874440,5,1200,1,48,2312
1575874440,3,4000,0,91,2562
1575874440,5,4000,1,114,7726
1575874440,255,4294967,0,0,4
1575874440,3,8000,0,92,5207
1575874440,5,8000,0,10,451
1575874440,255,0,2,0,43
1575874440,5,2000,0,79,8046
1575874440,5,2000,1,171,9435
1575874440,5,500,1,37,2352
1575874440,5,500,0,18,1964
1575874440,5,0,1,13,19
1575874440,3,500,1,151,15218
1575874440,3,1200,0,18,901
1575874440,5,4000,0,12,327
1575874440,3,0,0,22,1165
1575874440,3,2000,1,704,51018
1575874440,4,2000,1,0,1
1575874440,3,2000,0,91,2650
1575874440,3,500,0,30,775
1575874500,5,8000,0,5,479
1575874500,5,2000,0,79,8327
1575874500,5,500,1,41,2380
1575874500,3,500,1,153,15511
1575874500,5,500,0,17,2050
1575874500,3,2000,0,119,2678
1575874500,5,2000,1,163,9783
1575874500,3,-1,0,0,1
1575874500,5,0,0,1,147
1575874500,3,8000,0,98,5292
1575874500,3,8000,1,70,5928
1575874500,3,1200,1,147,13404
1575874500,5,4000,1,107,7843
1575874500,255,0,2,0,45
1575874500,7,2000,1,0,2
1575874500,255,4294967,0,0,1
1575874500,5,1200,1,57,2474
1575874500,4,2000,1,0,1
1575874500,3,4000,1,412,54028
1575874500,5,1200,0,24,2384
1575874500,3,4000,0,119,2790
1575874500,3,1200,0,20,929
1575874500,5,0,1,12,18
1575874500,255,-1,0,0,1
1575874500,8,1200,1,0,1
1575874500,5,4000,0,10,355
1575874500,3,0,1,0,24
1575874500,3,0,0,13,1175
1575874500,3,500,0,31,793
1575874500,3,2000,1,738,52666
1575874500,5,8000,1,21,919
1575874560,5,2000,1,170,9950
1575874560,255,500,0,0,1
1575874560,4,0,1,1,2
1575874560,5,4000,1,112,7981
1575874560,3,0,0,18,1193
1575874560,255,0,2,0,44
1575874560,5,1200,1,58,2474
1575874560,3,1200,1,175,13673
1575874560,3,8000,1,62,5944
1575874560,5,1200,0,14,2495
1575874560,3,1200,0,22,917
1575874560,255,4294967,0,0,4
1575874560,5,8000,1,21,919
1575874560,4,500,1,1,1
1575874560,4,2000,1,0,3
1575874560,5,0,0,0,152
1575874560,5,500,0,17,2126
1575874560,3,2000,0,102,2703
1575874560,3,2000,1,750,54132
1575874560,3,500,1,160,15864
1575874560,3,0,1,0,16
1575874560,3,4000,1,430,55319
1575874560,3,8000,0,85,5416
1575874560,3,4000,0,121,2886
1575874560,5,0,1,12,16
1575874560,5,500,1,43,2376
1575874560,5,4000,0,11,362
1575874560,5,2000,0,88,8621
1575874560,5,8000,0,3,490
1575874560,3,500,0,32,758
1575874620,5,4000,1,86,7760
1575874620,3,8000,1,77,5838
1575874620,255,4294967,0,0,4
1575874620,5,0,0,0,147
1575874620,3,4000,1,460,54469
1575874620,5,1200,1,48,2369
1575874620,7,0,1,0,1
1575874620,3,8000,0,69,5367
1575874620,5,2000,0,83,8299
1575874620,8,2000,1,0,1
1575874620,5,8000,1,19,873
1575874620,5,500,1,43,2333
1575874620,6,0,1,0,1
1575874620,5,0,1,12,17
1575874620,3,0,0,15,1200
1575874620,3,-1,0,0,1
1575874620,5,1200,0,13,2457
1575874620,5,8000,0,8,489
1575874620,3,0,1,0,22
1575874620,3,500,0,30,792
1575874620,3,2000,0,94,2678
1575874620,3,2000,1,622,52788
1575874620,3,500,1,148,15442
1575874620,255,0,2,0,44
1575874620,5,2000,1,148,9465
1575874620,3,1200,1,109,13330
1575874620,3,1200,0,28,922
1575874620,5,4000,0,17,370
1575874620,3,4000,0,133,2980
1575874620,5,500,0,29,2123
1575874680,3,1200,1,163,13329
1575874680,5,8000,1,17,885
1575874680,8,0,1,0,1
1575874680,5,2000,1,171,9673
1575874680,4,2000,1,0,3
1575874680,3,0,1,0,16
1575874680,5,1200,1,45,2365
1575874680,255,0,2,0,41
1575874680,3,4000,1,536,54109
1575874680,3,1200,0,23,904
1575874680,255,4294967,0,0,7
1575874680,7,0,1,0,1
1575874680,5,500,1,45,2346
1575874680,5,2000,0,88,8251
1575874680,3,8000,0,66,5364
1575874680,3,8000,1,80,5902
1575874680,5,4000,0,9,372
1575874680,5,4000,1,125,7975
1575874680,3,500,1,163,15358
1575874680,3,4000,0,117,2951
1575874680,3,2000,0,93,2689
1575874680,5,0,1,12,18
1575874680,3,500,0,28,781
1575874680,5,8000,0,9,497
1575874680,5,1200,0,19,2416
1575874680,3,2000,1,814,52520
1575874680,8,0,0,0,1
1575874680,5,500,0,20,2094
1575874680,3,0,0,15,1188
1575874680,5,0,0,1,139
1575874680,4,0,1,0,1
1575874740,3,8000,1,88,6091
1575874740,4,0,1,0,1
1575874740,5,500,0,20,2163
1575874740,5,2000,1,171,10237
1575874740,3,4000,1,11710,54927
1575874740,255,4294967,0,0,3
1575874740,5,4000,1,2350,8058
1575874740,5,8000,1,12,933
1575874740,3,4000,0,156,3031
1575874740,5,2000,0,80,8633
1575874740,3,1200,0,26,923
1575874740,3,8000,0,74,5317
1575874740,5,0,0,0,135
1575874740,5,1200,1,44,2429
1575874740,4,2000,1,0,1
1575874740,5,4000,0,69,365
1575874740,5,0,1,12,17
1575874740,3,2000,0,90,2723
1575874740,3,0,0,15,1205
1575874740,5,500,1,34,2449
1575874740,3,500,1,163,15804
1575874740,3,2000,1,779,54264
1575874740,255,0,2,0,45
1575874740,5,8000,0,5,496
1575874740,3,0,1,0,18
1575874740,3,500,0,26,800
1575874740,3,1200,1,242,13853
1575874740,7,2000,0,0,1
1575874740,5,1200,0,21,2512
1575874740,8,0,1,0,1
1575874800,3,1200,1,198,13105
1575874800,7,500,1,0,1
1575874800,3,8000,0,83,5526
1575874800,255,0,2,0,42
1575874800,4,8000,1,0,1
1575874800,4,0,1,1,3
1575874800,5,1200,0,20,2435
1575874800,3,4000,1,659,52276
1575874800,4,2000,0,0,1
1575874800,3,4000,0,103,2650
1575874800,5,500,0,27,2111
1575874800,5,8000,0,4,505
1575874800,3,0,0,23,1218
1575874800,5,4000,0,18,330
1575874800,5,2000,0,85,8291
1575874800,5,500,1,32,2350
1575874800,3,0,1,0,28
1575874800,4,2000,1,0,7
1575874800,8,0,1,0,1
1575874800,5,8000,1,16,969
1575874800,5,2000,1,164,9958
1575874800,3,500,0,23,785
1575874800,3,2000,1,791,51948
1575874800,5,0,1,12,18
1575874800,3,8000,1,83,6106
1575874800,3,2000,0,101,2631
1575874800,5,4000,1,161,7977
1575874800,5,1200,1,49,2391
1575874800,255,4294967,0,0,4
1575874800,3,500,1,157,15243
1575874800,5,0,0,1,143
1575874800,3,1200,0,26,945
1575874860,5,8000,1,14,714
1575874860,8,2000,1,0,1
1575874860,3,0,0,22,1091
1575874860,5,0,1,12,20
1575874860,3,0,1,0,27
1575874860,5,0,0,0,128
1575874860,15,2000,1,0,1
1575874860,255,4294967,0,0,14
1575874860,6,0,0,0,1
1575874860,3,1200,0,21,790
1575874860,3,4000,0,94,2532
1575874860,5,1200,0,13,1461
1575874860,5,500,0,18,1332
1575874860,5,2000,1,89,6849
1575874860,3,2000,1,458,32492
1575874860,5,1200,1,36,1745
1575874860,3,500,0,16,597
1575874860,7,0,1,0,1
1575874860,3,2000,0,80,2065
1575874860,3,4000,1,360,38015
1575874860,4,0,1,0,2
1575874860,3,500,1,115,10426
1575874860,5,500,1,33,1680
1575874860,5,2000,0,53,4676
1575874860,5,4000,0,13,273
1575874860,3,8000,1,70,4327
1575874860,3,8000,0,62,5297
1575874860,255,0,2,0,35
1575874860,5,8000,0,7,388
1575874860,5,4000,1,168,5610
1575874860,3,1200,1,131,8112
1575874920,3,4000,1,5,577
1575874920,3,1200,1,2,146
1575874920,255,0,2,0,1
1575874920,5,500,0,0,22
1575874920,5,0,1,1,1
1575874920,5,2000,1,1,108
1575874920,3,2000,1,9,505
1575874920,3,500,0,1,12
1575874920,3,2000,0,1,27
1575874920,5,4000,1,2,82
1575874920,3,500,1,3,157
1575874920,5,500,1,1,32
1575874920,5,8000,1,0,11
1575874920,5,2000,0,1,64
1575874920,3,8000,0,0,34
1575874920,3,8000,1,3,82
1575874920,5,8000,0,0,9
1575874920,3,4000,0,1,16
1575874920,5,1200,0,0,18
1575874920,3,1200,0,0,10
1575874920,3,0,0,1,13
1575874920,5,4000,0,0,6
1575874920,5,1200,1,0,30
