min,cdn,p2p,bitrate,device,value,cnt
1584479640,3,1,2500,C1,4,441
1584479640,3,0,2500,C5,0,3
1584479640,3,0,500,C2,0,15
1584479640,3,0,2500,C7,0,3
1584479640,3,0,4000,C8,0,5
1584479640,5,1,4000,C8,0,3
1584479640,3,1,500,C3,0,126
1584479640,5,1,500,C1,1,108
1584479640,5,0,2500,C3,0,15
1584479640,3,1,2500,C8,0,17
1584479640,3,1,2500,C5,0,35
1584479640,3,1,4000,C1,4,395
1584479640,5,0,500,C1,0,54
1584479640,3,0,2500,C1,3,52
1584479640,5,1,500,C3,2,49
1584479640,3,0,4000,C6,0,31
1584479640,3,1,4000,C6,0,3
1584479640,3,0,0,C2,1,42
1584479640,3,0,2500,C6,0,3
1584479640,5,0,500,C3,0,12
1584479640,3,0,500,C8,0,3
1584479640,5,0,500,C2,0,3
1584479640,3,1,500,C5,0,3
1584479640,3,1,500,C8,0,40
1584479640,3,1,2500,C3,1,236
1584479640,3,0,2500,C2,0,9
1584479640,3,0,500,C6,0,2
1584479640,3,1,4000,C3,0,247
1584479640,5,1,2500,C1,1,75
1584479640,3,0,4000,C2,0,9
1584479640,5,1,2500,C3,1,88
1584479640,3,0,0,C1,0,12
1584479640,5,0,2500,C1,0,55
1584479640,3,0,2500,C3,0,9
1584479640,5,1,2500,C5,0,3
1584479640,5,1,4000,C1,0,97
1584479700,3,0,0,C1,0,12
1584479700,5,1,500,C3,4,47
1584479700,5,0,4000,C6,0,3
1584479700,3,1,2500,C3,0,229
1584479700,3,0,500,C6,0,1
1584479700,3,0,2500,C7,0,3
1584479700,3,0,2500,C3,0,10
1584479700,3,1,4000,C3,5,231
1584479700,3,1,2500,C5,0,30
1584479700,3,1,2500,C1,7,437
1584479700,5,1,500,C5,0,3
1584479700,3,0,2500,C5,0,3
1584479700,3,0,500,C2,0,15
1584479700,3,0,500,C1,0,21
1584479700,3,1,500,C1,3,329
1584479700,3,1,4000,C8,0,121
1584479700,3,0,4000,C7,0,6
1584479700,5,1,2500,C1,0,77
1584479700,5,0,500,C2,0,3
1584479700,5,1,4000,C1,0,103
1584479700,5,1,4000,C8,0,3
1584479700,5,0,2500,C1,0,55
1584479700,5,1,500,C1,0,101
1584479700,3,0,0,C2,0,42
1584479700,3,0,500,C8,0,2
1584479700,5,1,2500,C5,0,3
1584479700,5,0,500,C1,0,54
1584479700,5,0,0,C2,0,6
1584479700,3,0,2500,C1,2,54
1584479700,3,0,4000,C2,0,9
1584479700,3,1,2500,C8,0,17
1584479700,3,1,4000,C1,2,394
1584479700,3,1,500,C8,0,41
1584479700,3,1,500,C5,0,3
1584479700,3,0,4000,C8,0,6
1584479700,3,0,4000,C6,0,27
1584479700,5,0,2500,C3,1,16
1584479700,5,1,2500,C3,5,94
1584479700,3,1,500,C3,2,142
1584479700,5,0,500,C3,0,14
1584479700,3,1,4000,C6,0,3
1584479700,5,1,4000,C3,0,55
1584479700,5,1,500,C8,0,2
1584479700,3,0,2500,C2,0,9
1584479700,3,0,2500,C6,0,3
1584479760,5,0,500,C3,0,12
1584479760,3,0,2500,C2,0,9
1584479760,5,1,4000,C1,0,108
1584479760,3,0,500,C8,0,3
1584479760,5,0,2500,C1,1,57
1584479760,3,1,4000,C1,0,418
1584479760,5,0,500,C2,0,3
1584479760,3,1,2500,C5,0,32
1584479760,5,0,2500,C3,0,15
1584479760,3,0,500,C1,0,21
1584479760,3,0,500,C2,0,15
1584479760,3,1,4000,C3,1,260
1584479760,3,0,2500,C7,0,3
1584479760,3,0,2500,C1,2,57
1584479760,3,0,2500,C5,0,3
1584479760,3,1,2500,C1,2,441
1584479760,5,1,4000,C8,0,3
1584479760,3,1,500,C3,4,148
1584479760,5,1,500,C8,0,2
1584479760,3,0,4000,C7,0,7
1584479760,3,0,4000,C8,0,5
1584479760,5,1,2500,C3,7,91
1584479760,3,0,4000,C2,0,9
1584479760,3,0,500,C6,0,2
1584479760,3,0,0,C2,1,42
1584479760,5,0,4000,C6,0,3
1584479760,5,1,500,C1,0,99
1584479760,3,1,4000,C8,0,122
1584479760,3,1,2500,C8,0,16
1584479760,3,1,4000,C6,0,3
1584479760,3,1,500,C5,0,3
1584479760,3,1,500,C1,2,336
1584479760,5,1,2500,C1,2,83
1584479760,5,1,2500,C5,0,3
1584479760,3,0,4000,C6,0,27
1584479760,3,1,2500,C3,1,229
1584479760,5,1,4000,C3,0,55
1584479760,3,0,2500,C6,0,3
1584479760,5,0,0,C2,0,6
1584479760,5,0,500,C1,0,50
1584479760,3,0,2500,C3,0,12
1584479760,3,0,0,C1,0,12
1584479760,5,1,500,C5,0,3
1584479760,5,1,500,C3,2,48
1584479760,3,1,500,C8,0,45
1584479820,5,1,4000,C1,0,108
1584479820,3,0,4000,C8,0,5
1584479820,5,1,500,C8,0,2
1584479820,5,0,2500,C1,0,59
1584479820,3,0,500,C2,0,15
1584479820,5,1,2500,C5,0,3
1584479820,3,0,2500,C2,0,9
1584479820,3,1,500,C1,2,342
1584479820,5,1,500,C5,0,3
1584479820,5,1,2500,C3,6,81
1584479820,3,1,2500,C1,6,453
1584479820,3,0,500,C1,0,21
1584479820,5,0,500,C2,0,3
1584479820,5,1,500,C3,3,46
1584479820,5,1,500,C1,1,100
1584479820,5,1,4000,C3,0,61
1584479820,5,0,2500,C3,0,18
1584479820,3,1,500,C5,0,3
1584479820,3,1,2500,C5,0,36
1584479820,3,0,500,C8,0,2
1584479820,3,0,4000,C6,1,27
1584479820,5,0,0,C2,0,6
1584479820,3,0,2500,C3,0,12
1584479820,3,0,500,C6,0,2
1584479820,5,0,4000,C6,0,3
1584479820,3,0,4000,C7,0,9
1584479820,5,1,2500,C1,0,84
1584479820,3,0,0,C1,0,12
1584479820,3,1,4000,C3,4,275
1584479820,3,0,4000,C2,0,9
1584479820,5,1,4000,C8,0,3
1584479820,3,1,4000,C8,0,120
1584479820,3,0,0,C2,1,44
1584479820,3,1,500,C8,0,41
1584479820,3,0,2500,C7,0,3
1584479820,3,1,4000,C1,2,430
1584479820,3,1,2500,C3,1,233
1584479820,5,0,500,C1,0,50
1584479820,3,1,2500,C8,0,20
1584479820,3,0,2500,C5,0,3
1584479820,3,0,2500,C6,0,3
1584479820,3,1,4000,C6,0,3
1584479820,3,0,2500,C1,1,56
1584479820,5,0,500,C3,0,12
1584479820,3,1,500,C3,9,135
1584479880,3,1,2500,C5,0,38
1584479880,5,0,2500,C1,0,57
1584479880,3,0,0,C2,1,42
1584479880,3,0,4000,C7,0,7
1584479880,3,0,500,C2,0,15
1584479880,3,0,2500,C3,0,10
1584479880,3,1,4000,C3,0,243
1584479880,5,0,500,C1,0,44
1584479880,3,1,500,C5,0,3
1584479880,3,0,2500,C7,0,3
1584479880,5,0,500,C3,0,12
1584479880,3,0,2500,C5,0,3
1584479880,3,0,0,C1,0,12
1584479880,3,1,4000,C8,0,120
1584479880,5,0,4000,C6,0,3
1584479880,5,1,4000,C8,0,3
1584479880,5,1,4000,C3,1,49
1584479880,3,1,2500,C1,4,438
1584479880,3,0,4000,C6,0,30
1584479880,5,1,500,C8,0,2
1584479880,3,1,500,C8,0,40
1584479880,5,0,2500,C3,0,20
1584479880,3,1,500,C1,1,334
1584479880,3,0,4000,C2,0,9
1584479880,3,0,4000,C8,0,6
1584479880,3,0,500,C8,0,3
1584479880,3,0,2500,C2,0,9
1584479880,5,1,2500,C3,4,79
1584479880,3,1,2500,C8,0,17
1584479880,5,1,500,C1,0,102
1584479880,5,0,500,C2,0,3
1584479880,3,1,500,C3,2,127
1584479880,5,1,4000,C1,0,104
1584479880,3,0,500,C1,0,21
1584479880,3,0,500,C6,0,1
1584479880,5,0,0,C2,0,6
1584479880,5,1,500,C5,0,3
1584479880,3,1,2500,C3,1,211
1584479880,3,1,4000,C1,0,421
1584479880,3,1,4000,C6,0,3
1584479880,3,0,2500,C1,5,55
1584479880,5,1,2500,C5,0,3
1584479880,3,0,2500,C6,0,3
1584479880,5,1,500,C3,3,44
1584479880,5,1,2500,C1,0,86
1584479940,5,1,2500,C5,0,3
1584479940,5,1,500,C1,0,102
1584479940,5,0,4000,C6,0,3
1584479940,3,0,500,C2,0,15
1584479940,5,1,4000,C8,0,3
1584479940,3,1,500,C8,0,45
1584479940,5,1,500,C8,0,2
1584479940,3,0,500,C8,0,3
1584479940,3,0,2500,C5,0,3
1584479940,5,0,500,C2,0,3
1584479940,5,0,0,C2,0,6
1584479940,3,1,500,C5,0,3
1584479940,5,0,500,C1,0,42
1584479940,3,0,4000,C2,0,9
1584479940,3,1,2500,C1,7,437
1584479940,5,1,2500,C1,0,79
1584479940,5,0,500,C3,0,12
1584479940,5,1,2500,C3,1,80
1584479940,3,0,500,C1,0,21
1584479940,3,0,0,C2,1,43
1584479940,3,1,2500,C8,0,19
1584479940,3,0,4000,C8,0,5
1584479940,3,0,2500,C7,0,3
1584479940,5,1,4000,C3,2,57
1584479940,5,0,2500,C3,0,18
1584479940,5,0,2500,C1,0,52
1584479940,5,1,4000,C1,0,106
1584479940,3,0,4000,C7,0,6
1584479940,3,0,500,C6,0,2
1584479940,5,1,500,C3,1,47
1584479940,3,0,0,C1,0,12
1584479940,3,0,2500,C2,0,9
1584479940,3,0,4000,C6,0,26
1584479940,3,1,4000,C8,0,118
1584479940,3,1,4000,C3,2,219
1584479940,3,0,4000,C3,3,6
1584479940,3,0,2500,C1,3,57
1584479940,3,1,4000,C1,3,396
1584479940,3,0,2500,C3,0,10
1584479940,5,1,500,C5,0,3
1584479940,3,1,4000,C6,0,3
1584479940,3,1,500,C3,2,123
1584479940,3,1,500,C1,1,320
1584479940,3,1,2500,C5,0,37
1584479940,3,1,2500,C3,1,203
1584479940,3,0,2500,C6,0,3
1584480000,3,1,2500,C1,3,440
1584480000,3,1,500,C1,0,324
1584480000,5,0,0,C2,0,6
1584480000,3,0,4000,C7,0,6
1584480000,3,0,4000,C2,0,9
1584480000,5,0,4000,C6,0,3
1584480000,5,1,500,C3,3,42
1584480000,3,1,2500,C8,0,19
1584480000,3,0,2500,C5,0,3
1584480000,5,1,2500,C3,0,69
1584480000,3,0,0,C2,0,45
1584480000,3,1,2500,C5,0,36
1584480000,3,0,500,C6,0,1
1584480000,3,0,500,C1,0,21
1584480000,3,1,2500,C3,0,221
1584480000,5,1,2500,C1,0,87
1584480000,3,0,4000,C8,0,6
1584480000,3,1,500,C8,0,44
1584480000,5,1,500,C5,0,3
1584480000,3,0,2500,C7,0,3
1584480000,3,0,4000,C6,0,29
1584480000,5,0,2500,C1,0,54
1584480000,3,0,2500,C6,0,3
1584480000,3,0,2500,C3,0,9
1584480000,5,0,500,C1,1,41
1584480000,3,0,500,C8,0,2
1584480000,5,0,500,C2,0,3
1584480000,3,0,0,C1,0,12
1584480000,5,1,4000,C8,0,3
1584480000,5,1,4000,C3,0,63
1584480000,3,1,4000,C3,2,220
1584480000,3,1,4000,C8,0,118
1584480000,3,1,4000,C6,0,3
1584480000,5,1,500,C1,0,103
1584480000,3,1,4000,C1,0,391
1584480000,5,1,2500,C5,0,3
1584480000,3,1,500,C3,2,130
1584480000,3,0,500,C2,0,15
1584480000,3,0,2500,C2,0,9
1584480000,5,1,500,C8,0,2
1584480000,3,1,500,C5,0,3
1584480000,5,0,500,C3,0,13
1584480000,5,1,4000,C1,0,108
1584480000,5,0,2500,C3,0,22
1584480000,3,0,2500,C1,1,57
1584480060,3,1,4000,C1,2,394
1584480060,3,0,4000,C7,0,6
1584480060,3,0,500,C8,0,3
1584480060,5,0,4000,C6,0,3
1584480060,5,1,500,C1,0,103
1584480060,3,0,2500,C7,0,3
1584480060,5,1,4000,C8,0,3
1584480060,3,0,0,C1,0,12
1584480060,3,0,2500,C2,0,9
1584480060,3,1,4000,C3,4,203
1584480060,5,0,500,C2,0,3
1584480060,3,0,4000,C6,0,27
1584480060,3,1,2500,C1,4,447
1584480060,3,0,500,C6,0,1
1584480060,3,0,2500,C3,0,9
1584480060,3,1,2500,C3,1,216
1584480060,5,1,2500,C5,0,3
1584480060,3,0,2500,C1,3,57
1584480060,5,0,500,C3,0,14
1584480060,5,1,4000,C1,0,111
1584480060,5,0,0,C2,0,6
1584480060,5,0,500,C1,0,39
1584480060,3,1,500,C1,3,329
1584480060,5,1,2500,C1,0,89
1584480060,3,1,500,C8,0,41
1584480060,5,1,500,C8,0,2
1584480060,5,0,2500,C3,0,19
1584480060,3,1,4000,C8,0,117
1584480060,3,0,2500,C5,0,3
1584480060,3,0,500,C2,0,15
1584480060,3,1,4000,C6,0,3
1584480060,5,1,4000,C3,0,70
1584480060,3,0,0,C2,0,45
1584480060,3,1,500,C5,0,3
1584480060,5,1,500,C3,3,42
1584480060,5,0,2500,C1,1,54
1584480060,3,0,4000,C8,0,5
1584480060,3,0,500,C1,0,22
1584480060,3,1,2500,C8,0,19
1584480060,5,1,500,C5,0,3
1584480060,3,1,2500,C5,0,36
1584480060,5,1,2500,C3,0,78
1584480060,5,0,4000,C3,0,1
1584480060,3,0,4000,C2,0,9
1584480060,3,0,2500,C6,0,3
1584480060,3,1,500,C3,3,122
1584480120,5,0,0,C1,0,2
1584480120,3,0,4000,C8,0,5
1584480120,3,1,4000,C6,0,3
1584480120,5,1,4000,C3,11,74
1584480120,3,1,2500,C8,0,20
1584480120,3,1,4000,C1,132,397
1584480120,3,0,4000,C2,0,9
1584480120,3,1,2500,C1,5,446
1584480120,3,0,2500,C6,0,3
1584480120,5,0,2500,C3,0,20
1584480120,5,1,500,C5,0,3
1584480120,5,0,4000,C6,0,3
1584480120,3,1,2500,C5,0,36
1584480120,5,0,500,C2,0,3
1584480120,5,1,500,C3,2,40
1584480120,5,1,500,C1,0,105
1584480120,5,0,0,C2,0,6
1584480120,5,0,2500,C1,0,53
1584480120,5,0,500,C1,0,39
1584480120,5,1,2500,C3,3,83
1584480120,3,1,4000,C8,0,130
1584480120,3,1,500,C5,0,3
1584480120,3,0,0,C2,0,46
1584480120,3,0,2500,C5,0,3
1584480120,3,0,2500,C7,0,3
1584480120,3,0,2500,C1,2,57
1584480120,5,1,4000,C1,36,110
1584480120,3,0,4000,C7,0,6
1584480120,3,0,2500,C2,0,9
1584480120,3,1,500,C3,1,132
1584480120,3,1,500,C1,5,323
1584480120,3,0,500,C1,0,15
1584480120,5,1,2500,C1,0,89
1584480120,3,0,4000,C6,0,29
1584480120,3,0,500,C8,0,2
1584480120,3,1,2500,C3,1,213
1584480120,5,0,500,C3,0,15
1584480120,5,1,500,C8,0,2
1584480120,3,1,500,C8,0,45
1584480120,3,0,500,C2,0,15
1584480120,5,1,2500,C5,0,3
1584480120,3,0,0,C1,0,9
1584480120,3,0,500,C6,0,2
1584480120,5,1,4000,C8,0,3
1584480120,3,1,4000,C3,24,193
1584480120,3,0,2500,C3,0,9
1584480180,3,1,500,C1,5,326
1584480180,3,0,2500,C2,1,9
1584480180,3,0,500,C1,0,15
1584480180,3,0,500,C2,0,15
1584480180,5,0,2500,C1,1,50
1584480180,3,1,500,C8,0,44
1584480180,5,1,500,C5,0,3
1584480180,3,0,2500,C7,0,3
1584480180,3,0,500,C8,0,3
1584480180,3,0,500,C6,0,1
1584480180,5,0,500,C3,0,15
1584480180,3,0,2500,C5,0,3
1584480180,5,1,500,C8,0,2
1584480180,3,0,4000,C6,0,29
1584480180,3,1,4000,C3,5,262
1584480180,5,0,0,C2,0,6
1584480180,3,0,0,C1,0,9
1584480180,3,1,4000,C6,0,3
1584480180,3,1,500,C3,0,144
1584480180,5,1,2500,C5,0,3
1584480180,3,1,4000,C1,2,403
1584480180,3,0,4000,C8,0,6
1584480180,3,1,2500,C5,1,36
1584480180,3,0,2500,C3,0,9
1584480180,3,1,2500,C8,0,22
1584480180,3,0,2500,C6,0,3
1584480180,5,1,500,C3,1,46
1584480180,5,1,2500,C1,0,88
1584480180,3,0,0,C2,0,42
1584480180,3,1,2500,C1,7,446
1584480180,5,0,2500,C3,0,22
1584480180,3,1,2500,C3,1,234
1584480180,3,0,2500,C1,2,53
1584480180,5,0,4000,C6,0,3
1584480180,5,0,0,C1,0,3
1584480180,3,1,500,C5,0,3
1584480180,5,1,4000,C3,1,70
1584480180,5,0,500,C2,0,3
1584480180,3,0,4000,C7,0,6
1584480180,3,1,4000,C8,0,124
1584480180,5,1,500,C1,0,108
1584480180,5,1,4000,C1,1,109
1584480180,5,1,2500,C3,0,90
1584480180,3,0,4000,C2,0,9
1584480180,5,0,500,C1,0,36
1584480180,5,1,4000,C8,0,3
1584480240,3,1,4000,C8,0,127
1584480240,5,1,2500,C1,2,90
1584480240,3,1,4000,C1,0,415
1584480240,3,0,500,C2,0,15
1584480240,5,1,500,C5,0,3
1584480240,5,0,0,C1,0,3
1584480240,5,1,4000,C3,1,65
1584480240,5,1,500,C1,1,102
1584480240,3,1,2500,C8,0,19
1584480240,3,1,500,C8,0,40
1584480240,3,0,4000,C8,0,4
1584480240,5,1,4000,C8,0,3
1584480240,3,0,500,C8,0,3
1584480240,3,1,2500,C1,5,449
1584480240,3,0,2500,C1,3,52
1584480240,5,0,500,C1,0,38
1584480240,3,0,500,C6,0,2
1584480240,5,0,500,C2,0,3
1584480240,5,0,4000,C6,0,3
1584480240,5,0,2500,C1,1,56
1584480240,5,1,4000,C1,1,113
1584480240,3,0,2500,C7,0,3
1584480240,3,0,0,C2,1,42
1584480240,3,1,2500,C3,2,234
1584480240,5,1,500,C3,0,50
1584480240,3,0,2500,C6,0,3
1584480240,5,1,2500,C5,0,3
1584480240,5,1,2500,C3,4,80
1584480240,3,0,0,C1,0,10
1584480240,3,0,500,C1,0,15
1584480240,5,1,500,C8,0,2
1584480240,3,0,2500,C2,0,9
1584480240,3,1,4000,C3,3,226
1584480240,5,0,500,C3,0,15
1584480240,3,0,4000,C6,0,30
1584480240,3,0,2500,C3,0,7
1584480240,5,0,2500,C3,0,23
1584480240,3,1,4000,C6,0,3
1584480240,3,1,2500,C5,0,38
1584480240,5,0,0,C2,0,6
1584480240,3,0,4000,C7,0,6
1584480240,3,1,500,C5,0,3
1584480240,3,1,500,C3,2,138
1584480240,3,1,500,C1,6,338
1584480240,3,0,4000,C2,0,9
1584480240,3,0,2500,C5,0,3
1584480300,5,1,2500,C5,0,3
1584480300,3,0,4000,C7,0,6
1584480300,3,0,4000,C2,0,9
1584480300,3,1,2500,C3,2,231
1584480300,5,0,0,C2,0,6
1584480300,5,0,2500,C1,0,57
1584480300,3,0,2500,C3,0,6
1584480300,5,0,500,C2,0,3
1584480300,5,1,2500,C1,0,86
1584480300,3,0,2500,C1,1,48
1584480300,3,1,4000,C3,2,241
1584480300,3,0,500,C1,0,16
1584480300,3,1,2500,C1,5,453
1584480300,3,1,4000,C1,2,430
1584480300,3,1,4000,C8,0,120
1584480300,3,1,500,C3,4,133
1584480300,3,0,0,C1,0,9
1584480300,3,0,500,C6,0,1
1584480300,3,0,4000,C8,0,3
1584480300,3,1,2500,C8,0,20
1584480300,3,1,500,C5,0,4
1584480300,3,1,2500,C5,1,41
1584480300,3,0,2500,C5,0,4
1584480300,5,1,4000,C8,0,3
1584480300,3,0,4000,C6,0,30
1584480300,3,1,500,C8,0,45
1584480300,5,0,500,C3,0,15
1584480300,5,0,2500,C3,0,23
1584480300,3,0,2500,C2,0,9
1584480300,3,0,500,C2,0,17
1584480300,3,1,500,C1,1,335
1584480300,3,0,4000,C3,0,3
1584480300,5,1,500,C1,0,103
1584480300,5,0,0,C1,0,3
1584480300,5,1,500,C5,0,3
1584480300,5,1,500,C8,0,2
1584480300,5,1,2500,C3,1,93
1584480300,5,1,4000,C3,0,66
1584480300,3,1,4000,C6,0,3
1584480300,5,0,4000,C6,0,3
1584480300,3,0,500,C8,0,2
1584480300,5,1,4000,C1,1,116
1584480300,3,0,0,C2,1,44
1584480300,3,0,2500,C7,0,3
1584480300,5,0,500,C1,0,36
1584480300,5,1,500,C3,2,51
1584480300,3,0,2500,C6,0,3
1584480360,3,1,2500,C3,1,229
1584480360,3,0,4000,C8,0,2
1584480360,5,1,500,C3,4,47
1584480360,3,0,0,C3,0,1
1584480360,3,0,500,C6,0,2
1584480360,3,0,4000,C2,0,9
1584480360,3,1,4000,C6,0,3
1584480360,3,0,0,C1,0,9
1584480360,5,0,4000,C6,0,3
1584480360,3,1,4000,C1,1,422
1584480360,3,0,500,C2,0,18
1584480360,5,0,500,C2,0,3
1584480360,5,1,500,C8,0,2
1584480360,3,0,2500,C6,0,3
1584480360,3,0,4000,C3,0,3
1584480360,3,1,2500,C8,0,19
1584480360,5,0,500,C3,0,15
1584480360,3,0,0,C2,0,44
1584480360,3,1,2500,C5,0,36
1584480360,3,1,4000,C3,3,249
1584480360,3,0,2500,C2,1,9
1584480360,3,0,4000,C6,0,30
1584480360,3,0,2500,C1,1,49
1584480360,3,1,4000,C8,0,125
1584480360,3,0,2500,C3,0,7
1584480360,3,0,500,C8,0,3
1584480360,5,1,500,C5,0,3
1584480360,3,0,2500,C5,0,3
1584480360,5,1,4000,C1,0,118
1584480360,5,0,0,C1,0,3
1584480360,5,1,4000,C3,1,69
1584480360,3,0,500,C1,0,18
1584480360,3,0,2500,C7,0,3
1584480360,5,0,2500,C1,1,54
1584480360,5,1,500,C1,3,103
1584480360,3,1,500,C5,0,6
1584480360,5,0,500,C1,0,36
1584480360,5,1,2500,C3,1,71
1584480360,3,0,4000,C7,0,6
1584480360,5,0,0,C2,0,6
1584480360,3,1,500,C1,4,326
1584480360,5,1,2500,C1,1,87
1584480360,5,0,2500,C3,0,24
1584480360,3,1,2500,C1,8,459
1584480360,3,1,500,C8,0,44
1584480360,5,1,4000,C8,0,3
1584480360,3,1,500,C3,0,123
1584480360,5,1,2500,C5,0,4
1584480420,3,0,2500,C2,0,9
1584480420,3,1,4000,C3,2,226
1584480420,3,0,2500,C7,0,3
1584480420,3,1,500,C8,0,42
1584480420,3,0,500,C2,0,18
1584480420,3,0,2500,C5,0,3
1584480420,5,1,4000,C3,3,62
1584480420,3,0,4000,C7,0,6
1584480420,3,1,4000,C1,2,419
1584480420,5,0,2500,C3,1,26
1584480420,3,0,4000,C2,0,9
1584480420,3,0,4000,C3,0,1
1584480420,5,1,500,C3,1,37
1584480420,5,0,500,C2,0,1
1584480420,3,0,0,C2,0,45
1584480420,5,1,500,C5,0,6
1584480420,5,1,2500,C1,0,90
1584480420,3,0,500,C1,0,18
1584480420,3,1,2500,C3,3,231
1584480420,3,1,500,C3,4,134
1584480420,5,0,0,C1,0,3
1584480420,5,1,500,C8,0,2
1584480420,3,0,500,C6,0,1
1584480420,5,1,4000,C8,0,3
1584480420,5,0,4000,C6,0,3
1584480420,3,1,500,C5,0,3
1584480420,5,0,0,C2,0,6
1584480420,3,0,500,C8,0,3
1584480420,3,1,2500,C1,4,467
1584480420,3,1,4000,C8,0,121
1584480420,3,0,4000,C6,0,28
1584480420,3,1,2500,C8,0,22
1584480420,5,1,2500,C3,0,74
1584480420,5,1,500,C1,1,103
1584480420,3,1,500,C1,4,323
1584480420,3,0,0,C1,0,9
1584480420,3,0,2500,C3,0,6
1584480420,5,0,500,C1,0,39
1584480420,3,0,4000,C8,0,3
1584480420,3,1,4000,C6,0,3
1584480420,5,1,4000,C1,0,122
1584480420,3,1,2500,C5,0,36
1584480420,7,1,0,C3,0,1
1584480420,5,0,2500,C1,0,55
1584480420,5,0,500,C3,0,15
1584480420,3,0,2500,C6,0,4
1584480420,3,0,2500,C1,3,51
1584480420,5,1,2500,C5,0,4
1584480480,3,1,4000,C6,0,3
1584480480,3,0,2500,C3,0,6
1584480480,3,0,500,C6,0,2
1584480480,5,0,500,C1,0,39
1584480480,3,0,4000,C6,0,29
1584480480,5,0,2500,C3,0,27
1584480480,3,1,500,C1,0,327
1584480480,3,0,4000,C2,0,9
1584480480,3,0,2500,C6,0,3
1584480480,3,1,500,C8,0,43
1584480480,5,1,500,C3,1,48
1584480480,3,0,0,C2,0,43
1584480480,5,1,2500,C5,0,5
1584480480,5,0,4000,C6,0,3
1584480480,3,0,4000,C7,0,6
1584480480,3,1,2500,C8,0,23
1584480480,5,1,4000,C1,0,120
