min,cdn,bitrate,device,p2p,value,cnt
1566657540,5,2000,C3,1,0,38
1566657540,5,2000,C3,0,0,9
1566657540,3,2000,C3,1,9,379
1566657540,5,8000,C2,0,0,3
1566657540,5,8000,C8,0,0,2
1566657540,3,4000,C8,0,0,7
1566657540,3,4000,C1,1,19,758
1566657540,5,8000,C1,0,4,48
1566657540,3,1200,C7,0,0,3
1566657600,3,4000,C1,1,21,777
1566657600,5,2000,C1,0,3,160
1566657600,3,4000,C7,0,0,15
1566657600,6,0,C5,0,0,1
1566657600,3,8000,C5,1,0,43
1566657600,3,500,C8,1,0,27
1566657600,3,500,C2,0,3,18
1566657600,5,4000,C1,1,7,304
1566657600,5,1200,C3,1,0,2
1566657600,3,2000,C6,0,2,56
1566657600,3,1200,C8,1,0,16
1566657600,5,4000,C3,1,0,19
1566657600,5,2000,C3,1,1,39
1566657600,5,1200,C8,1,0,4
1566657600,3,8000,C8,1,0,236
1566657600,5,0,C2,0,6,179
1566657600,5,2000,C1,1,31,496
1566657600,3,2000,C3,0,1,3
1566657600,3,1200,C1,0,0,24
1566657600,5,1200,C6,0,0,1
1566657600,3,8000,C3,1,4,208
1566657600,5,4000,C2,0,13,70
1566657600,5,8000,C8,0,0,3
1566657600,5,500,C1,1,0,16
1566657600,3,500,C1,1,8,119
1566657600,3,4000,C1,0,1,27
1566657600,5,8000,C8,1,0,84
1566657600,1,8000,C6,0,0,5
1566657600,5,8000,C1,0,3,50
1566657600,5,1200,C3,0,0,3
1566657600,3,8000,C7,0,1,40
1566657600,3,1200,C7,0,0,3
1566657600,3,1200,C1,1,9,189
1566657600,5,2000,C3,0,0,9
1566657600,3,4000,C5,1,0,18
1566657600,5,500,C8,1,0,10
1566657600,5,1200,C2,0,0,9
1566657600,3,4000,C2,0,40,430
1566657600,3,2000,C2,0,27,445
1566657600,5,2000,C6,0,0,6
1566657600,3,1200,C8,0,0,3
1566657600,3,2000,C5,1,0,66
1566657600,3,8000,C8,0,0,30
1566657600,5,500,C1,0,2,20
1566657600,3,4000,C6,0,0,40
1566657600,3,500,C1,0,1,4
1566657600,3,500,C3,1,0,6
1566657600,3,1200,C3,0,0,3
1566657600,5,1200,C1,1,0,33
1566657600,5,0,C1,0,0,3
1566657600,3,1200,C2,0,2,64
1566657600,3,2000,C1,1,205,3897
1566657600,3,8000,C1,1,106,1991
1566657600,3,2000,C8,1,0,337
1566657600,3,8000,C1,0,11,66
1566657600,5,4000,C1,0,0,12
1566657600,5,2000,C5,1,0,3
1566657600,5,8000,C5,0,0,3
1566657600,5,1200,C1,0,0,18
1566657600,3,8000,C2,0,0,54
1566657600,3,2000,C3,1,8,391
1566657600,5,8000,C3,1,0,23
1566657600,3,4000,C3,1,4,84
1566657600,5,8000,C5,1,2,18
1566657600,3,0,C2,0,27,1016
1566657600,5,4000,C8,1,0,54
1566657600,5,500,C3,0,0,3
1566657600,5,8000,C6,0,0,53
1566657600,3,1200,C6,0,0,11
1566657600,3,2000,C8,0,0,15
1566657600,5,8000,C2,0,0,3
1566657600,5,2000,C8,1,0,34
1566657600,5,4000,C3,0,0,6
1566657600,5,4000,C6,0,0,11
1566657600,3,4000,C8,1,1,280
1566657600,5,4000,C5,1,0,3
1566657600,3,8000,C6,0,0,76
1566657600,3,1200,C3,1,1,60
1566657600,5,2000,C2,0,10,87
1566657600,3,500,C7,0,0,3
1566657600,3,4000,C8,0,0,8
1566657600,3,2000,C7,0,0,3
1566657600,5,2000,C8,0,0,3
1566657600,3,1200,C5,1,2,14
1566657600,5,8000,C1,1,31,560
1566657600,5,500,C2,0,0,3
1566657600,3,2000,C1,0,12,139
1566657660,3,500,C7,0,0,3
1566657660,3,1200,C2,0,3,60
1566657660,5,8000,C5,1,2,18
1566657660,5,2000,C1,0,2,175
1566657660,5,4000,C6,0,0,15
1566657660,3,4000,C7,0,1,15
1566657660,4,2000,C3,1,0,2
1566657660,3,2000,C3,0,0,3
1566657660,3,1200,C1,0,0,24
1566657660,5,2000,C8,1,0,34
1566657660,3,1200,C8,0,0,2
1566657660,3,1200,C8,1,0,14
1566657660,3,8000,C8,0,0,29
1566657660,3,4000,C2,0,34,453
1566657660,5,2000,C5,1,0,3
1566657660,5,4000,C1,0,0,12
1566657660,5,8000,C6,0,0,57
1566657660,3,500,C8,1,0,29
1566657660,3,8000,C5,1,0,47
1566657660,5,1200,C1,1,1,30
1566657660,3,2000,C5,1,1,73
1566657660,3,1200,C6,0,0,11
1566657660,5,500,C2,0,0,3
1566657660,3,2000,C1,0,17,155
1566657660,3,4000,C3,1,3,85
1566657660,3,2000,C6,0,1,62
1566657660,3,8000,C2,0,0,54
1566657660,3,1200,C1,1,6,187
1566657660,3,500,C2,0,3,18
1566657660,5,2000,C1,1,23,507
1566657660,8,0,C5,1,0,2
1566657660,3,0,C2,0,24,1030
1566657660,5,0,C2,0,3,174
1566657660,3,1200,C5,1,0,15
1566657660,3,4000,C8,0,0,8
1566657660,3,2000,C8,1,0,324
1566657660,3,4000,C1,0,0,24
1566657660,3,4000,C5,1,0,18
1566657660,3,2000,C2,0,35,448
1566657660,3,2000,C3,1,7,423
1566657660,3,8000,C3,1,2,208
1566657660,3,8000,C7,0,1,36
1566657660,5,8000,C3,1,1,24
1566657660,3,4000,C8,1,0,268
1566657660,3,1200,C3,0,0,3
1566657660,5,1200,C1,0,0,23
1566657660,5,4000,C3,0,0,5
1566657660,3,8000,C8,1,0,230
1566657660,5,8000,C1,0,4,58
1566657660,5,0,C1,0,0,3
1566657660,5,4000,C3,1,0,24
1566657660,5,500,C8,1,0,9
1566657660,3,2000,C8,0,0,13
1566657660,5,8000,C5,0,0,3
1566657660,5,2000,C2,0,7,87
1566657660,3,2000,C5,0,0,3
1566657660,3,4000,C1,1,18,775
1566657660,5,8000,C2,0,0,3
1566657660,5,1200,C8,1,0,4
1566657660,5,4000,C8,1,0,58
1566657660,3,8000,C1,1,73,1967
1566657660,5,500,C3,0,0,3
1566657660,1,8000,C6,0,0,4
1566657660,5,2000,C3,1,0,41
1566657660,5,2000,C8,0,0,2
1566657660,5,500,C1,1,0,15
1566657660,5,4000,C1,1,7,310
1566657660,3,500,C1,1,2,124
1566657660,5,4000,C5,1,0,3
1566657660,3,500,C3,1,0,6
1566657660,5,2000,C3,0,0,8
1566657660,5,1200,C2,0,0,9
1566657660,3,500,C1,0,0,6
1566657660,3,8000,C6,0,1,75
1566657660,5,8000,C8,0,0,3
1566657660,3,2000,C1,1,180,4043
1566657660,5,500,C1,0,0,24
1566657660,5,1200,C3,1,0,1
1566657660,3,1200,C7,0,0,3
1566657660,5,2000,C6,0,0,6
1566657660,3,1200,C3,1,0,59
1566657660,3,8000,C1,0,11,69
1566657660,5,1200,C3,0,0,3
1566657660,3,4000,C6,0,1,45
1566657660,5,8000,C1,1,20,554
1566657660,5,8000,C8,1,0,82
1566657660,5,1200,C6,0,0,2
1566657660,5,4000,C2,0,12,68
1566657660,3,2000,C7,0,0,3
1566657720,3,8000,C8,0,0,31
1566657720,3,8000,C8,1,2,236
1566657720,3,2000,C1,1,197,4233
1566657720,3,1200,C3,0,0,3
1566657720,3,4000,C1,1,24,780
1566657720,5,4000,C3,1,0,21
1566657720,3,500,C3,1,0,6
1566657720,5,2000,C8,1,0,35
1566657720,3,4000,C8,1,0,296
1566657720,5,8000,C5,1,2,18
1566657720,5,4000,C5,1,0,3
1566657720,3,2000,C8,0,0,13
1566657720,5,1200,C1,0,0,22
1566657720,3,8000,C3,1,12,207
1566657720,5,500,C1,1,0,15
1566657720,5,4000,C6,0,0,13
1566657720,3,2000,C5,0,0,3
1566657720,5,4000,C1,1,6,304
1566657720,5,0,C1,0,0,3
1566657720,3,8000,C2,0,0,54
1566657720,5,2000,C6,0,0,5
1566657720,5,2000,C2,0,17,87
1566657720,3,2000,C8,1,0,348
1566657720,5,8000,C1,0,6,58
1566657720,5,4000,C1,0,0,14
1566657720,5,8000,C1,1,31,561
1566657720,3,8000,C7,0,0,39
1566657720,5,1200,C2,0,0,9
1566657720,5,2000,C1,0,7,170
1566657720,3,8000,C1,1,80,1991
1566657720,5,500,C8,1,0,10
1566657720,5,2000,C3,1,2,38
1566657720,5,8000,C8,0,0,2
1566657720,3,4000,C7,0,0,18
1566657720,3,4000,C8,0,0,8
1566657720,3,2000,C2,0,87,460
1566657720,5,1200,C6,0,0,1
1566657720,5,8000,C6,0,0,56
1566657720,3,500,C8,1,0,32
1566657720,3,1200,C1,1,12,191
1566657720,5,8000,C8,1,0,87
1566657720,5,1200,C3,0,1,4
1566657720,5,500,C2,0,1,3
1566657720,5,2000,C3,0,1,9
1566657720,3,500,C7,0,1,3
1566657720,5,4000,C3,0,0,6
1566657720,3,1200,C5,1,2,15
1566657720,3,8000,C6,0,0,76
1566657720,3,1200,C6,0,0,11
1566657720,5,1200,C1,1,0,30
1566657720,6,2000,C5,1,0,1
1566657720,3,4000,C6,0,1,39
1566657720,3,2000,C5,1,2,79
1566657720,3,2000,C6,0,2,53
1566657720,3,2000,C3,1,9,437
1566657720,3,500,C2,0,7,21
1566657720,5,2000,C1,1,24,505
1566657720,1,8000,C6,0,0,5
1566657720,7,2000,C2,0,0,1
1566657720,5,1200,C3,1,0,7
1566657720,3,1200,C1,0,1,30
1566657720,3,500,C1,1,7,126
1566657720,3,1200,C8,1,0,16
1566657720,3,4000,C1,0,1,25
1566657720,5,2000,C8,0,0,3
1566657720,5,8000,C3,1,0,27
1566657720,3,1200,C7,0,0,3
1566657720,5,500,C3,0,1,3
1566657720,3,500,C1,0,2,7
1566657720,3,8000,C5,1,0,45
1566657720,5,8000,C2,0,0,3
1566657720,5,2000,C5,1,0,3
1566657720,3,2000,C7,0,0,3
1566657720,5,0,C2,0,0,179
1566657720,3,1200,C8,0,0,3
1566657720,3,4000,C5,1,0,16
1566657720,3,2000,C1,0,14,157
1566657720,3,1200,C2,0,3,64
1566657720,3,0,C2,0,28,1052
1566657720,3,1200,C3,1,0,61
1566657720,3,2000,C3,0,2,3
1566657720,3,4000,C2,0,40,467
1566657720,3,8000,C1,0,13,74
1566657720,5,4000,C2,0,10,70
1566657720,3,4000,C3,1,2,82
1566657720,5,8000,C5,0,0,3
1566657720,5,500,C1,0,10,29
1566657720,5,1200,C8,1,0,4
1566657720,5,4000,C8,1,0,58
1566657780,5,1200,C1,1,0,32
1566657780,5,4000,C8,1,0,61
1566657780,3,1200,C8,1,0,18
1566657780,5,500,C3,0,0,3
1566657780,3,1200,C6,0,0,15
1566657780,3,1200,C8,0,0,3
1566657780,3,0,C2,0,23,1063
1566657780,3,4000,C8,0,0,6
1566657780,3,500,C1,0,1,10
1566657780,5,1200,C6,0,0,2
1566657780,5,8000,C8,1,0,84
1566657780,3,2000,C5,0,0,3
1566657780,5,4000,C3,0,0,6
1566657780,3,500,C8,1,0,32
1566657780,5,4000,C5,1,0,3
1566657780,5,8000,C3,1,2,38
1566657780,5,8000,C5,1,3,18
1566657780,5,500,C1,0,1,26
1566657780,3,1200,C2,0,6,72
1566657780,3,1200,C7,0,0,3
1566657780,3,1200,C1,1,8,203
1566657780,5,1200,C3,0,0,3
1566657780,5,8000,C1,0,7,61
1566657780,5,8000,C1,1,22,565
1566657780,5,8000,C5,0,0,3
1566657780,5,2000,C8,0,0,3
1566657780,3,1200,C3,0,0,3
1566657780,3,2000,C6,0,1,58
1566657780,3,500,C7,0,0,3
1566657780,3,8000,C8,1,0,246
1566657780,5,500,C2,0,0,3
1566657780,3,8000,C5,1,0,40
1566657780,3,4000,C1,1,22,793
1566657780,5,4000,C2,0,11,73
1566657780,3,8000,C8,0,0,37
1566657780,5,1200,C5,1,0,1
1566657780,3,8000,C7,0,2,42
1566657780,3,2000,C5,1,3,75
1566657780,3,1200,C5,1,0,14
1566657780,5,2000,C1,0,2,173
1566657780,3,500,C2,0,0,20
1566657780,5,0,C2,0,5,177
1566657780,5,2000,C3,0,0,9
1566657780,5,8000,C6,0,0,51
1566657780,5,500,C1,1,0,15
1566657780,5,8000,C8,0,0,3
1566657780,6,0,C2,0,0,1
1566657780,3,4000,C8,1,0,301
1566657780,5,2000,C6,0,0,5
1566657780,5,4000,C3,1,1,28
1566657780,3,2000,C3,1,7,434
1566657780,3,2000,C8,0,0,15
1566657780,3,4000,C1,0,2,24
1566657780,3,4000,C6,0,3,43
1566657780,5,8000,C2,0,0,3
1566657780,3,500,C3,1,0,6
1566657780,5,500,C8,1,0,11
1566657780,3,4000,C3,1,3,82
1566657780,3,8000,C6,0,0,78
1566657780,3,2000,C7,0,0,3
1566657780,5,2000,C1,1,30,511
1566657780,3,2000,C1,0,16,158
1566657780,3,8000,C2,0,0,55
1566657780,3,1200,C1,0,0,33
1566657780,3,1200,C3,1,2,60
1566657780,3,500,C1,1,5,118
1566657780,3,4000,C2,0,43,462
1566657780,8,0,C2,0,0,1
1566657780,5,2000,C5,1,0,3
1566657780,5,4000,C1,0,0,11
1566657780,5,1200,C1,0,0,20
1566657780,3,8000,C1,1,85,2005
1566657780,5,4000,C1,1,7,305
1566657780,1,8000,C6,0,0,4
1566657780,3,2000,C1,1,163,4226
1566657780,5,1200,C8,1,0,5
1566657780,3,4000,C7,0,1,15
1566657780,5,0,C1,0,0,3
1566657780,3,4000,C5,1,1,15
1566657780,5,2000,C8,1,0,35
1566657780,5,2000,C2,0,6,84
1566657780,5,1200,C2,0,0,9
1566657780,3,8000,C3,1,5,207
1566657780,5,4000,C6,0,0,15
1566657780,5,1200,C3,1,1,7
1566657780,3,8000,C1,0,9,72
1566657780,3,2000,C8,1,0,356
1566657780,5,2000,C3,1,0,28
1566657780,3,2000,C3,0,1,3
1566657780,3,2000,C2,0,29,469
1566657840,5,500,C1,1,1,18
1566657840,5,1200,C6,0,0,1
1566657840,5,2000,C8,1,0,31
1566657840,5,0,C3,0,0,1
1566657840,5,2000,C2,0,15,84
1566657840,5,0,C2,0,2,175
1566657840,5,4000,C3,1,0,20
1566657840,5,4000,C1,0,0,14
1566657840,5,8000,C1,1,31,595
1566657840,5,500,C2,0,0,3
1566657840,5,1200,C3,1,0,6
1566657840,3,500,C7,0,0,3
1566657840,3,4000,C8,1,0,307
1566657840,3,500,C3,0,0,3
1566657840,3,500,C3,1,0,6
1566657840,5,2000,C1,0,6,173
1566657840,5,0,C1,0,0,3
1566657840,5,1200,C1,0,0,22
1566657840,5,2000,C8,0,0,3
1566657840,3,8000,C3,1,8,212
1566657840,5,8000,C6,0,1,51
1566657840,6,2000,C2,0,0,1
1566657840,3,2000,C8,1,0,372
1566657840,3,2000,C3,1,17,443
1566657840,4,0,C1,1,0,1
1566657840,3,4000,C8,0,0,7
1566657840,3,8000,C5,1,0,38
1566657840,5,1200,C1,1,1,29
1566657840,3,2000,C1,0,25,162
1566657840,3,1200,C1,1,8,203
1566657840,5,8000,C5,1,2,19
1566657840,3,8000,C7,0,4,42
1566657840,5,8000,C5,0,0,3
1566657840,3,1200,C2,0,5,67
1566657840,5,2000,C3,0,0,9
1566657840,5,8000,C3,1,2,30
1566657840,5,4000,C2,0,11,72
1566657840,3,2000,C1,1,269,4234
1566657840,3,8000,C8,0,0,39
1566657840,5,1200,C3,0,0,3
1566657840,3,4000,C5,1,1,16
1566657840,3,1200,C6,0,0,13
1566657840,3,500,C1,1,5,112
1566657840,5,2000,C3,1,1,30
1566657840,5,8000,C8,1,0,86
1566657840,3,1200,C8,1,0,17
1566657840,3,1200,C7,0,0,3
1566657840,5,2000,C6,0,0,4
1566657840,3,8000,C6,0,0,77
1566657840,5,4000,C6,0,0,15
1566657840,5,4000,C5,1,0,3
1566657840,5,4000,C1,1,10,299
1566657840,3,1200,C1,0,3,27
1566657840,3,1200,C5,1,0,12
1566657840,5,0,C5,0,0,1
1566657840,5,8000,C1,0,5,63
1566657840,3,500,C8,1,0,35
1566657840,5,500,C8,1,0,8
1566657840,3,8000,C8,1,0,241
1566657840,3,4000,C1,0,0,22
1566657840,3,8000,C1,0,8,80
1566657840,3,2000,C3,0,1,3
1566657840,3,2000,C5,1,5,79
1566657840,3,1200,C3,1,2,58
1566657840,3,4000,C3,1,3,79
1566657840,3,8000,C2,0,0,57
1566657840,3,4000,C7,0,0,15
1566657840,3,2000,C6,0,2,58
1566657840,5,1200,C5,1,0,3
1566657840,1,8000,C6,0,0,5
1566657840,5,4000,C3,0,0,6
1566657840,5,2000,C5,1,0,3
1566657840,3,2000,C8,0,0,15
1566657840,3,1200,C8,0,0,3
1566657840,5,8000,C8,0,0,3
1566657840,3,2000,C7,0,0,3
1566657840,3,2000,C5,0,1,3
1566657840,5,8000,C2,0,0,3
1566657840,3,1200,C3,0,0,3
1566657840,5,2000,C1,1,35,513
1566657840,3,4000,C2,0,40,462
1566657840,3,4000,C1,1,23,799
1566657840,3,2000,C2,0,74,459
1566657840,5,1200,C2,0,0,9
1566657840,3,500,C1,0,2,9
1566657840,3,0,C2,0,30,1081
1566657840,5,500,C1,0,0,25
1566657840,3,500,C2,0,1,21
1566657840,3,4000,C6,0,0,37
1566657840,3,8000,C1,1,79,2005
1566657840,5,1200,C8,1,0,4
1566657840,5,4000,C8,1,0,63
1566657840,5,500,C3,0,0,3
1566657900,5,1200,C5,1,0,3
1566657900,5,2000,C5,1,0,3
1566657900,5,1200,C1,0,0,22
1566657900,3,500,C3,1,0,9
1566657900,5,2000,C3,1,1,37
1566657900,3,2000,C1,0,16,163
1566657900,3,8000,C6,0,0,74
1566657900,3,1200,C8,1,0,18
1566657900,3,2000,C6,0,3,57
1566657900,3,4000,C5,1,0,15
1566657900,3,500,C2,0,3,19
1566657900,3,500,C1,0,1,9
1566657900,5,500,C8,1,0,11
1566657900,3,500,C7,0,0,3
1566657900,3,4000,C6,0,1,37
1566657900,3,2000,C5,1,0,80
1566657900,3,2000,C5,0,0,3
1566657900,3,8000,C3,1,6,222
1566657900,5,1200,C2,0,0,9
1566657900,5,500,C1,0,0,25
1566657900,3,2000,C3,0,0,3
1566657900,5,0,C2,0,3,170
1566657900,5,500,C2,0,0,3
1566657900,8,0,C2,0,0,1
1566657900,3,4000,C2,0,44,458
1566657900,3,2000,C1,1,178,4343
1566657900,3,8000,C2,0,1,56
1566657900,5,2000,C1,0,7,181
1566657900,5,8000,C1,0,3,60
1566657900,1,8000,C6,0,0,5
1566657900,5,8000,C8,0,0,3
1566657900,5,2000,C8,1,0,36
1566657900,5,2000,C2,0,6,82
1566657900,3,4000,C7,0,0,15
1566657900,5,4000,C1,0,0,20
