min,cdn,bitrate,p2p,value,cnt
1575489840,6,500,0,0,2
1575489840,5,2000,1,1,219
1575489840,5,4000,0,3,6
1575489840,5,4000,1,4,162
1575489840,5,1200,1,1,91
1575489840,6,10000,1,9,63
1575489840,3,2000,1,1,141
1575489900,6,0,0,0,12
1575489900,5,1200,0,0,54
1575489900,3,2000,0,3,9
1575489900,6,500,1,9,462
1575489900,5,500,1,1,73
1575489900,6,2000,0,0,27
1575489900,5,4000,1,30,168
1575489900,3,10000,1,0,24
1575489900,5,2000,1,0,226
1575489900,3,4000,1,35,118
1575489900,6,10000,0,0,11
1575489900,5,4000,0,3,6
1575489900,3,4000,0,0,3
1575489900,5,10000,0,0,7
1575489900,6,1200,0,1,1
1575489900,3,2000,1,0,139
1575489900,6,10000,1,6,68
1575489900,5,500,0,1,52
1575489900,6,2000,1,11,1379
1575489900,5,2000,0,0,189
1575489900,3,0,0,0,3
1575489900,6,4000,1,111,905
1575489900,3,500,1,0,47
1575489900,5,1200,1,0,86
1575489900,6,500,0,1,3
1575489900,6,1200,1,6,437
1575489900,5,10000,1,0,18
1575489900,3,1200,1,0,51
1575489900,6,4000,0,0,26
1575489960,3,500,1,0,45
1575489960,5,1200,0,0,59
1575489960,3,2000,1,0,144
1575489960,3,10000,1,0,24
1575489960,5,1200,1,1,87
1575489960,6,0,0,0,12
1575489960,5,500,1,1,75
1575489960,6,1200,0,2,4
1575489960,6,10000,1,1,67
1575489960,6,4000,0,0,29
1575489960,6,2000,0,0,27
1575489960,3,2000,0,0,9
1575489960,6,10000,0,0,9
1575489960,6,4000,1,8,936
1575489960,5,2000,1,1,235
1575489960,5,2000,0,0,190
1575489960,3,1200,1,0,51
1575489960,3,4000,1,1,119
1575489960,3,4000,0,0,3
1575489960,3,0,0,0,3
1575489960,6,500,0,2,3
1575489960,5,500,0,0,54
1575489960,5,4000,1,1,165
1575489960,6,500,1,12,461
1575489960,5,10000,1,0,18
1575489960,5,10000,0,0,6
1575489960,6,2000,1,9,1412
1575489960,5,4000,0,2,6
1575489960,6,1200,1,4,431
1575490020,3,0,0,0,3
1575490020,5,2000,0,0,188
1575490020,5,4000,1,3,174
1575490020,3,4000,1,0,116
1575490020,6,500,1,10,460
1575490020,3,500,1,0,46
1575490020,6,10000,0,0,13
1575490020,5,4000,0,2,6
1575490020,6,0,0,0,11
1575490020,5,500,0,2,52
1575490020,5,500,1,0,64
1575490020,3,2000,0,0,12
1575490020,5,2000,1,1,238
1575490020,5,1200,1,2,85
1575490020,3,4000,0,0,3
1575490020,6,4000,1,17,962
1575490020,3,10000,1,0,26
1575490020,6,2000,1,9,1402
1575490020,6,1200,1,1,440
1575490020,6,1200,0,1,5
1575490020,5,10000,0,0,7
1575490020,6,4000,0,0,28
1575490020,3,2000,1,0,142
1575490020,5,10000,1,2,18
1575490020,3,1200,1,0,55
1575490020,6,10000,1,1,68
1575490020,6,2000,0,1,27
1575490020,5,1200,0,0,62
1575490020,6,500,0,0,2
1575490080,5,4000,0,3,4
1575490080,6,4000,1,14,962
1575490080,3,2000,0,0,12
1575490080,6,10000,0,0,15
1575490080,5,1200,1,4,85
1575490080,3,1200,1,0,58
1575490080,3,500,1,0,45
1575490080,5,500,0,2,51
1575490080,6,2000,1,13,1401
1575490080,3,0,0,0,3
1575490080,5,10000,0,0,5
1575490080,5,2000,0,0,190
1575490080,5,10000,1,1,19
1575490080,3,10000,1,0,32
1575490080,5,2000,1,1,235
1575490080,5,1200,0,0,63
1575490080,3,2000,1,3,158
1575490080,6,1200,1,4,455
1575490080,3,4000,0,0,4
1575490080,5,500,1,0,69
1575490080,6,10000,1,6,64
1575490080,6,500,1,41,470
1575490080,3,4000,1,2,117
1575490080,6,500,0,0,7
1575490080,6,1200,0,0,5
1575490080,5,4000,1,0,179
1575490080,6,0,0,0,9
1575490080,6,2000,0,12,27
1575490080,6,4000,0,1,27
1575490140,6,2000,0,11,27
1575490140,5,10000,0,0,7
1575490140,3,2000,1,0,160
1575490140,3,0,0,0,3
1575490140,5,10000,1,2,21
1575490140,5,1200,0,0,64
1575490140,6,4000,1,8,987
1575490140,5,4000,1,1,185
1575490140,5,2000,1,2,234
1575490140,6,10000,0,0,13
1575490140,3,4000,0,0,6
1575490140,3,1200,1,0,56
1575490140,5,500,0,2,59
1575490140,5,1200,1,0,80
1575490140,6,0,0,0,11
1575490140,6,10000,1,9,68
1575490140,5,4000,0,2,6
1575490140,3,500,1,0,47
1575490140,3,2000,0,0,15
1575490140,6,500,0,0,9
1575490140,6,2000,1,11,1440
1575490140,3,10000,1,0,27
1575490140,6,4000,0,0,26
1575490140,6,1200,1,5,467
1575490140,5,500,1,1,76
1575490140,6,1200,0,0,6
1575490140,3,4000,1,1,124
1575490140,6,500,1,5,478
1575490140,5,2000,0,0,195
1575490200,6,10000,0,0,12
1575490200,3,2000,1,0,153
1575490200,5,4000,0,3,7
1575490200,6,2000,1,10,1476
1575490200,5,500,0,2,64
1575490200,5,10000,0,0,6
1575490200,6,1200,0,0,6
1575490200,6,10000,1,6,65
1575490200,5,1200,1,1,79
1575490200,6,4000,0,0,28
1575490200,5,2000,1,3,241
1575490200,6,2000,0,7,29
1575490200,5,1200,0,0,71
1575490200,3,10000,1,0,27
1575490200,6,500,1,7,487
1575490200,3,1200,1,1,57
1575490200,3,4000,1,29,124
1575490200,3,2000,0,0,19
1575490200,4,1200,1,0,1
1575490200,3,0,0,0,3
1575490200,5,4000,1,22,186
1575490200,6,500,0,1,9
1575490200,3,4000,0,0,6
1575490200,5,2000,0,0,202
1575490200,6,1200,1,5,470
1575490200,3,500,1,0,47
1575490200,6,4000,1,113,1003
1575490200,5,500,1,1,76
1575490200,6,0,0,0,12
1575490200,5,10000,1,4,20
1575490260,5,1200,1,0,75
1575490260,3,4000,0,0,6
1575490260,3,10000,1,0,26
1575490260,6,10000,0,0,15
1575490260,6,1200,0,0,6
1575490260,6,2000,0,1,31
1575490260,3,4000,1,4,122
1575490260,5,4000,1,5,189
1575490260,3,500,1,0,50
1575490260,6,4000,1,26,1001
1575490260,5,500,0,2,66
1575490260,3,2000,0,1,18
1575490260,5,2000,1,0,249
1575490260,3,0,0,0,3
1575490260,6,500,1,6,501
1575490260,5,10000,0,0,7
1575490260,6,500,0,4,9
1575490260,6,10000,1,3,69
1575490260,6,0,0,0,12
1575490260,5,500,1,2,74
1575490260,5,2000,0,1,206
1575490260,5,1200,0,1,76
1575490260,3,1200,1,1,59
1575490260,6,2000,1,4,1469
1575490260,6,1200,1,2,482
1575490260,6,4000,0,0,26
1575490260,5,4000,0,2,12
1575490260,5,10000,1,3,21
1575490260,3,2000,1,0,152
1575490320,6,2000,0,0,33
1575490320,3,1200,1,0,55
1575490320,5,1200,0,0,80
1575490320,3,0,0,0,3
1575490320,6,1200,0,3,6
1575490320,6,0,0,0,12
1575490320,6,500,0,4,9
1575490320,6,4000,0,1,26
1575490320,5,2000,1,6,251
1575490320,3,2000,0,1,18
1575490320,5,10000,0,0,6
1575490320,5,10000,1,1,21
1575490320,6,1200,1,4,489
1575490320,5,500,0,3,72
1575490320,3,2000,1,2,152
1575490320,3,500,1,0,53
1575490320,5,4000,0,3,14
1575490320,6,4000,1,12,1028
1575490320,6,2000,1,16,1489
1575490320,3,4000,1,1,122
1575490320,5,500,1,0,76
1575490320,5,1200,1,1,83
1575490320,6,500,1,9,504
1575490320,5,2000,0,0,214
1575490320,6,10000,1,5,62
1575490320,3,4000,0,0,5
1575490320,3,10000,1,0,26
1575490320,6,10000,0,0,14
1575490320,5,4000,1,2,197
1575490380,5,500,1,0,73
1575490380,5,4000,1,6,207
1575490380,6,2000,1,11,1512
1575490380,3,1200,1,0,59
1575490380,3,10000,1,0,23
1575490380,6,10000,1,1,61
1575490380,5,2000,0,0,223
1575490380,6,500,0,0,7
1575490380,5,2000,1,3,261
1575490380,6,4000,1,6,1055
1575490380,6,1200,1,2,505
1575490380,6,0,0,0,12
1575490380,5,10000,0,0,6
1575490380,3,500,1,0,51
1575490380,6,4000,0,1,31
1575490380,5,1200,0,0,83
1575490380,5,1200,1,1,84
1575490380,3,0,0,0,3
1575490380,5,10000,1,1,18
1575490380,6,2000,0,0,30
1575490380,5,4000,0,2,9
1575490380,6,10000,0,0,13
1575490380,3,2000,1,0,152
1575490380,6,500,1,3,544
1575490380,5,500,0,1,78
1575490380,3,2000,0,0,18
1575490380,3,4000,1,1,124
1575490380,6,1200,0,0,1
1575490380,3,4000,0,0,3
1575490440,6,4000,1,11,1075
1575490440,5,2000,0,0,226
1575490440,6,0,0,0,12
1575490440,3,2000,1,0,162
1575490440,3,0,0,0,3
1575490440,5,10000,1,0,18
1575490440,6,500,0,0,3
1575490440,6,2000,1,8,1542
1575490440,6,1200,1,4,510
1575490440,6,2000,0,3,35
1575490440,6,4000,0,0,26
1575490440,6,500,1,7,567
1575490440,3,1200,1,0,57
1575490440,3,500,1,0,51
1575490440,5,1200,0,2,87
1575490440,5,4000,0,4,12
1575490440,5,500,1,3,80
1575490440,5,500,0,3,81
1575490440,5,2000,1,2,257
1575490440,3,4000,0,0,3
1575490440,5,10000,0,0,6
1575490440,6,10000,1,2,68
1575490440,5,4000,1,7,207
1575490440,3,4000,1,0,127
1575490440,6,10000,0,0,13
1575490440,3,10000,1,0,27
1575490440,3,2000,0,0,18
1575490440,5,1200,1,1,84
1575490440,6,1200,0,0,2
1575490500,6,0,0,0,12
1575490500,6,500,0,0,2
1575490500,3,10000,1,0,32
1575490500,6,-1,0,0,1
1575490500,3,1200,1,3,60
1575490500,3,2000,1,2,172
1575490500,3,2000,0,0,20
1575490500,3,4000,0,0,3
1575490500,6,4000,0,0,24
1575490500,5,500,0,1,88
1575490500,5,4000,0,5,12
1575490500,6,1200,0,0,3
1575490500,6,1200,1,5,524
1575490500,5,2000,0,0,231
1575490500,6,10000,0,0,13
1575490500,6,4000,1,7,1132
1575490500,3,4000,1,6,133
1575490500,5,500,1,0,77
1575490500,3,500,1,1,55
1575490500,6,10000,1,10,79
1575490500,6,2000,1,13,1624
1575490500,6,2000,0,3,35
1575490500,5,1200,0,0,99
1575490500,5,1200,1,0,82
1575490500,5,10000,1,0,16
1575490500,5,4000,1,4,220
1575490500,5,2000,1,2,267
1575490500,6,500,1,8,570
1575490500,3,0,0,0,3
1575490500,5,10000,0,0,7
1575490560,3,4000,0,0,3
1575490560,5,10000,0,0,6
1575490560,3,1200,1,0,63
1575490560,5,1200,1,0,107
1575490560,3,10000,1,0,29
1575490560,6,1200,1,6,562
1575490560,3,500,1,0,53
1575490560,6,2000,1,12,1693
1575490560,5,2000,0,0,246
1575490560,6,0,0,0,12
1575490560,5,2000,1,3,255
1575490560,6,1200,0,0,3
1575490560,5,10000,1,0,18
1575490560,5,500,0,2,92
1575490560,6,4000,1,19,1184
1575490560,5,4000,1,2,205
1575490560,3,4000,1,5,135
1575490560,3,2000,1,2,165
1575490560,5,1200,0,1,108
1575490560,6,10000,1,10,77
1575490560,6,10000,0,1,15
1575490560,3,2000,0,0,21
1575490560,6,2000,0,10,41
1575490560,6,500,1,7,601
1575490560,6,4000,0,0,21
1575490560,3,0,0,0,3
1575490560,5,4000,0,3,9
1575490560,5,500,1,1,81
1575490620,5,4000,0,2,9
1575490620,3,10000,1,2,33
1575490620,5,2000,1,2,261
1575490620,5,1200,0,1,106
1575490620,5,2000,0,0,248
1575490620,5,500,0,1,92
1575490620,3,1200,0,0,3
1575490620,3,500,1,0,51
1575490620,6,2000,1,17,1698
1575490620,5,1200,1,1,98
1575490620,6,0,0,0,12
1575490620,6,1200,0,0,3
1575490620,6,10000,1,4,75
1575490620,6,2000,0,1,41
1575490620,6,4000,0,0,20
1575490620,5,10000,1,0,18
1575490620,3,0,0,0,3
1575490620,3,4000,0,0,3
1575490620,5,4000,1,2,213
1575490620,3,2000,0,0,21
1575490620,6,500,1,6,619
1575490620,6,1200,1,5,586
1575490620,5,500,1,0,77
1575490620,6,10000,0,1,15
1575490620,6,4000,1,8,1216
1575490620,6,500,0,0,6
1575490620,3,2000,1,2,167
1575490620,3,1200,1,0,60
1575490620,5,10000,0,0,7
1575490620,3,4000,1,0,137
1575490680,3,10000,1,3,31
1575490680,3,2000,0,0,17
1575490680,5,10000,1,0,18
1575490680,6,4000,1,4,1046
1575490680,6,1200,0,0,5
1575490680,6,4000,0,8,20
1575490680,6,500,0,3,8
1575490680,5,1200,1,2,87
1575490680,6,2000,1,10,1460
1575490680,6,10000,0,2,11
1575490680,3,1200,0,0,3
1575490680,3,0,0,0,3
1575490680,5,1200,0,0,87
1575490680,5,4000,1,3,178
1575490680,3,500,1,0,43
1575490680,5,2000,0,0,191
1575490680,3,4000,1,0,116
1575490680,5,500,1,1,62
1575490680,5,10000,0,0,5
1575490680,5,500,0,3,77
1575490680,6,10000,1,4,72
1575490680,5,2000,1,1,234
1575490680,3,4000,0,0,3
1575490680,3,1200,1,0,48
1575490680,3,2000,1,0,143
1575490680,6,500,1,5,537
1575490680,5,4000,0,2,9
1575490680,6,0,0,0,12
1575490680,6,2000,0,18,38
1575490680,6,1200,1,5,493
1575490740,5,10000,1,1,16
1575490740,3,10000,1,2,31
1575490740,6,1200,1,1,459
1575490740,6,4000,0,6,24
1575490740,3,4000,1,2,102
1575490740,6,0,0,0,12
1575490740,5,4000,0,4,9
1575490740,6,1200,0,0,5
1575490740,5,10000,0,0,7
1575490740,3,2000,1,1,119
1575490740,6,4000,1,7,928
1575490740,6,2000,0,13,34
1575490740,6,10000,1,1,62
1575490740,3,1200,0,0,3
1575490740,5,4000,1,13,161
1575490740,6,500,1,10,459
1575490740,3,500,1,0,42
1575490740,5,2000,1,1,212
1575490740,6,500,0,4,6
1575490740,3,2000,0,3,15
1575490740,6,2000,1,8,1326
1575490740,6,10000,0,2,15
1575490740,5,1200,0,0,61
1575490740,3,4000,0,0,3
1575490740,3,0,0,0,3
1575490740,5,1200,1,2,102
1575490740,3,1200,1,1,35
1575490740,5,2000,0,1,166
1575490740,5,500,1,1,59
1575490740,5,500,0,1,54
1575490800,5,2000,0,0,4
1575490800,6,1200,1,0,8
1575490800,5,500,1,0,2
1575490800,3,1200,1,0,1
1575490800,5,4000,1,0,1
1575490800,6,2000,1,0,7
1575490800,6,2000,0,0,1
1575490800,6,4000,1,0,10
1575490800,6,500,1,0,9
1575490800,5,2000,1,0,2
1575490800,3,4000,1,0,2
1575490800,5,1200,1,0,5
1575490800,5,1200,0,0,1
1575490800,3,2000,1,0,2
