min,cdn,p2p,bitrate,device,value,cnt
1585011300,8,0,8000,C2,0,19
1585011300,5,1,4500,C8,0,57
1585011300,3,1,2500,C1,41,654
1585011300,5,1,4500,C3,7,301
1585011300,8,1,2500,C6,0,12
1585011300,3,1,500,C5,0,5
1585011300,8,0,8000,C7,5,92
1585011300,5,0,8000,C6,1,4
1585011300,3,0,4500,C6,4,27
1585011300,5,1,4500,C1,21,820
1585011300,5,1,500,C8,0,6
1585011300,8,1,8000,C8,0,128
1585011300,3,0,4500,C3,0,3
1585011300,3,1,8000,C1,14,120
1585011300,8,0,500,C6,8,89
1585011300,3,1,2500,C8,0,29
1585011300,3,0,0,C1,0,4
1585011300,5,0,500,C3,3,94
1585011300,5,1,8000,C5,2,20
1585011300,8,1,500,C3,16,461
1585011300,3,0,8000,C1,0,3
1585011300,3,0,500,C7,0,19
1585011300,8,1,4500,C6,0,23
1585011300,5,1,500,C5,0,3
1585011300,3,1,4500,C8,0,68
1585011300,5,0,0,C2,2,5
1585011300,5,0,2500,C5,0,4
1585011300,5,1,500,C1,14,255
1585011300,8,0,500,C1,1,50
1585011300,3,0,8000,C6,0,27
1585011300,3,1,4500,C6,3,3
1585011300,8,1,8000,C1,24,789
1585011300,5,1,8000,C1,0,179
1585011300,3,0,4500,C7,0,13
1585011300,3,0,500,C1,0,11
1585011300,8,0,4500,C3,2,25
1585011300,8,1,0,C3,0,2
1585011300,5,1,8000,C8,0,9
1585011300,3,0,8000,C8,0,2
1585011300,5,0,500,C2,0,14
1585011300,8,0,8000,C8,0,4
1585011300,3,0,500,C8,0,3
1585011300,8,0,500,C8,0,51
1585011300,8,0,8000,C6,5,330
1585011300,8,1,2500,C5,16,870
1585011300,8,0,0,C1,4,50
1585011300,8,0,500,C7,1,65
1585011300,3,1,8000,C8,0,18
1585011300,3,1,2500,C5,3,92
1585011300,8,1,500,C6,3,3
1585011300,3,0,0,C8,0,2
1585011300,3,1,500,C3,1,80
1585011300,8,1,4500,C5,1,29
1585011300,5,0,4500,C6,4,26
1585011300,8,0,4500,C7,1,28
1585011300,5,0,2500,C1,8,767
1585011360,3,0,4500,C3,0,3
1585011360,8,0,4500,C3,0,19
1585011360,8,1,4500,C1,116,4414
1585011360,8,0,500,C7,3,79
1585011360,3,1,2500,C6,0,3
1585011360,3,1,4500,C1,24,385
1585011360,8,0,8000,C8,0,2
1585011360,8,1,8000,C3,2,189
1585011360,5,1,2500,C6,0,3
1585011360,8,0,500,C5,0,15
1585011360,5,1,2500,C3,22,373
1585011360,8,0,4500,C8,1,126
1585011360,5,1,500,C3,6,108
1585011360,8,0,4500,C1,3,77
1585011360,3,0,8000,C6,0,26
1585011360,5,0,-1,C2,0,2
1585011360,8,1,8000,C6,0,3
1585011360,8,0,500,C2,4,112
1585011360,3,1,8000,C1,6,107
1585011360,3,1,2500,C5,2,111
1585011360,5,1,4500,C6,0,3
1585011360,8,1,0,C5,0,3
1585011360,8,0,8000,C7,1,99
1585011360,3,1,2500,C8,0,29
1585011360,3,1,8000,C3,2,30
1585011360,5,1,8000,C3,2,16
1585011360,5,0,2500,C1,6,875
1585011360,3,0,0,C2,9,189
1585011360,8,0,2500,C8,0,83
1585011360,8,0,2500,C1,26,282
1585011360,3,1,500,C8,0,13
1585011360,8,0,500,C8,0,61
1585011360,8,1,4500,C3,57,2230
1585011360,3,0,2500,C3,3,25
1585011360,5,0,4500,C1,0,47
1585011360,3,0,2500,C7,0,6
1585011360,8,1,8000,C5,1,81
1585011360,8,0,2500,C7,0,37
1585011360,8,1,2500,C3,41,2213
1585011360,3,0,2500,C6,2,21
1585011360,3,0,8000,C1,1,3
1585011360,5,0,2500,C8,0,3
1585011360,8,0,2500,C3,11,53
1585011360,8,1,2500,C1,203,8935
1585011360,5,0,500,C2,0,12
1585011360,5,1,500,C8,0,8
1585011360,3,0,500,C3,0,5
1585011360,8,0,8000,C2,0,38
1585011360,5,1,4500,C3,8,361
1585011360,5,1,4500,C1,10,985
1585011360,3,1,8000,C5,2,11
1585011360,3,1,2500,C3,18,226
1585011360,3,1,2500,C1,43,684
1585011360,8,0,2500,C6,7,233
1585011360,5,0,4500,C2,0,6
1585011360,8,1,500,C6,1,1
1585011360,5,0,4500,C6,1,21
1585011360,8,0,2500,C2,49,618
1585011360,3,0,2500,C2,12,93
1585011360,8,1,500,C5,2,40
1585011360,5,1,2500,C1,33,1625
1585011360,3,1,4500,C3,2,166
1585011360,3,1,0,C5,0,8
1585011360,3,1,500,C5,0,5
1585011360,5,1,4500,C5,0,3
1585011360,5,0,2500,C2,17,111
1585011360,3,0,500,C8,0,2
1585011360,3,0,0,C1,0,5
1585011360,5,1,8000,C1,1,187
1585011360,5,1,4500,C8,0,54
1585011360,5,0,8000,C6,0,2
1585011360,5,0,2500,C3,0,394
1585011360,3,0,4500,C1,1,12
1585011360,8,0,500,C3,3,32
1585011360,8,1,4500,C6,1,20
1585011360,5,1,0,C5,0,4
1585011360,5,1,8000,C8,0,10
1585011360,5,0,2500,C6,0,15
1585011360,5,1,500,C1,8,287
1585011360,3,1,500,C1,3,102
1585011360,8,1,2500,C6,0,12
1585011360,8,1,4500,C5,0,36
1585011360,5,0,4500,C3,1,33
1585011360,3,0,8000,C7,0,30
1585011360,3,0,2500,C1,0,34
1585011360,3,0,8000,C8,0,3
1585011360,3,0,500,C1,0,14
1585011360,8,1,4500,C8,3,1852
1585011360,8,1,500,C3,31,519
1585011360,3,0,4500,C2,0,33
1585011360,8,0,500,C6,6,84
1585011360,3,0,500,C2,3,43
1585011360,8,0,8000,C6,12,332
1585011360,255,2,0,C8,0,3
1585011360,5,1,8000,C5,1,24
1585011360,5,1,2500,C8,0,28
1585011360,8,0,2500,C5,0,15
1585011360,8,0,4500,C6,26,820
1585011360,5,0,2500,C5,0,3
1585011360,3,1,4500,C6,2,3
1585011360,8,1,500,C8,3,644
1585011360,3,0,2500,C8,0,7
1585011360,3,0,4500,C7,0,12
1585011360,5,1,500,C6,0,1
1585011360,3,0,4500,C6,3,26
1585011360,3,1,8000,C6,1,4
1585011360,8,1,500,C1,50,1635
1585011360,8,0,4500,C7,2,28
1585011360,3,1,8000,C8,0,18
1585011360,3,1,4500,C8,0,73
1585011360,4,0,4500,C3,0,1
1585011360,8,1,2500,C8,3,1072
1585011360,8,0,0,C2,11,484
1585011360,5,1,2500,C5,7,132
1585011360,3,0,0,C8,0,2
1585011360,5,0,500,C1,6,335
1585011360,5,0,0,C2,9,12
1585011360,3,0,4500,C8,0,15
1585011360,5,0,500,C3,1,98
1585011360,8,0,500,C1,3,44
1585011360,8,0,4500,C2,7,256
1585011360,8,0,0,C1,1,46
1585011360,3,1,500,C3,2,93
1585011360,3,0,500,C7,0,21
1585011360,5,0,0,C5,0,1
1585011360,5,0,4500,C8,0,4
1585011360,8,1,2500,C5,24,953
1585011360,8,1,8000,C1,18,799
1585011360,3,0,500,C5,0,3
1585011360,8,1,8000,C8,1,147
1585011420,3,0,8000,C2,0,2
1585011420,8,0,8000,C5,0,1
1585011420,5,0,4500,C8,1,4
1585011420,3,1,2500,C6,0,3
1585011420,5,1,500,C8,0,7
1585011420,255,2,0,C8,0,2
1585011420,3,0,2500,C6,3,24
1585011420,8,1,4500,C5,0,37
1585011420,8,0,500,C2,3,104
1585011420,5,0,8000,C5,0,1
1585011420,8,1,500,C5,4,34
1585011420,3,0,8000,C6,0,29
1585011420,8,1,500,C8,2,611
1585011420,3,1,8000,C1,9,94
1585011420,8,1,8000,C8,0,126
1585011420,8,0,2500,C5,0,11
1585011420,3,0,0,C5,0,1
1585011420,3,0,2500,C1,1,30
1585011420,3,0,4500,C8,0,14
1585011420,5,0,4500,C3,0,22
1585011420,5,1,0,C5,0,5
1585011420,5,1,2500,C8,0,30
1585011420,5,0,2500,C2,15,117
1585011420,3,0,8000,C1,0,3
1585011420,5,1,4500,C1,15,870
1585011420,3,1,2500,C3,15,232
1585011420,5,1,2500,C5,1,112
1585011420,8,0,2500,C8,1,70
1585011420,5,0,8000,C6,0,5
1585011420,5,1,8000,C3,1,30
1585011420,8,0,4500,C1,1,78
1585011420,3,0,4500,C1,0,11
1585011420,5,0,2500,C3,3,352
1585011420,5,0,500,C2,1,14
1585011420,8,0,2500,C1,20,293
1585011420,8,1,8000,C1,18,716
1585011420,8,1,2500,C6,0,10
1585011420,8,1,500,C1,44,1460
1585011420,8,0,4500,C8,2,114
1585011420,3,0,2500,C8,0,5
1585011420,5,1,4500,C5,0,3
1585011420,5,1,500,C3,12,125
1585011420,3,1,4500,C6,0,3
1585011420,5,1,8000,C1,5,172
1585011420,3,0,8000,C7,2,37
1585011420,8,0,500,C6,5,85
1585011420,255,0,4294967,C1,0,1
1585011420,8,1,8000,C3,3,167
1585011420,3,0,0,C2,5,183
1585011420,8,0,8000,C6,8,327
1585011420,5,1,500,C1,7,261
1585011420,8,0,500,C5,0,21
1585011420,5,1,500,C5,0,1
1585011420,5,0,4500,C2,0,7
1585011420,8,0,8000,C2,0,30
1585011420,3,1,2500,C5,3,97
1585011420,8,0,500,C8,1,57
1585011420,8,1,2500,C1,185,7752
1585011420,8,1,2500,C8,5,1069
1585011420,5,1,2500,C6,0,3
1585011420,8,1,0,C2,1,2
1585011420,5,1,8000,C8,0,8
1585011420,8,0,4500,C2,6,259
1585011420,8,1,4500,C8,4,1810
1585011420,3,0,4500,C6,2,30
1585011420,3,1,8000,C8,1,22
1585011420,5,0,4500,C1,0,44
1585011420,3,1,8000,C6,0,6
1585011420,3,1,4500,C8,0,91
1585011420,8,1,0,C5,0,2
1585011420,8,0,4500,C6,18,860
1585011420,3,0,500,C2,2,42
1585011420,3,1,0,C5,0,6
1585011420,3,1,500,C5,0,6
1585011420,8,0,500,C1,0,41
1585011420,3,0,2500,C5,0,1
1585011420,5,0,2500,C6,0,18
1585011420,3,1,500,C8,0,14
1585011420,3,0,0,C8,0,2
1585011420,8,1,2500,C3,34,2074
1585011420,8,0,500,C3,3,39
1585011420,5,1,4500,C6,0,3
1585011420,3,0,2500,C7,0,6
1585011420,5,0,0,C2,3,4
1585011420,5,0,0,C5,1,1
1585011420,8,0,0,C2,5,466
1585011420,8,1,0,C3,0,2
1585011420,8,0,4500,C7,0,31
1585011420,3,1,2500,C8,1,28
1585011420,3,0,500,C8,0,1
1585011420,8,0,8000,C8,0,1
1585011420,5,1,2500,C3,13,360
1585011420,3,1,4500,C1,16,321
1585011420,5,1,8000,C5,0,24
1585011420,8,0,2500,C7,0,38
1585011420,3,0,2500,C2,12,97
1585011420,8,1,500,C3,14,503
1585011420,3,0,2500,C3,0,21
1585011420,8,0,8000,C7,1,97
1585011420,8,0,2500,C6,5,241
1585011420,3,0,4500,C2,0,29
1585011420,5,1,2500,C1,38,1416
1585011420,3,1,8000,C5,0,13
1585011420,3,1,4500,C3,5,163
1585011420,8,0,2500,C2,41,593
1585011420,5,0,500,C1,5,309
1585011420,8,1,4500,C1,78,3883
1585011420,3,0,500,C1,0,12
1585011420,5,0,2500,C8,0,3
1585011420,3,1,500,C3,2,98
1585011420,8,1,4500,C6,0,21
1585011420,3,0,500,C5,0,3
1585011420,3,0,500,C3,0,7
1585011420,8,0,0,C1,0,39
1585011420,5,0,500,C3,0,83
1585011420,3,0,8000,C8,0,2
1585011420,3,0,4500,C7,0,10
1585011420,8,0,2500,C3,3,35
1585011420,8,1,2500,C5,18,886
1585011420,8,1,4500,C3,46,2055
1585011420,5,0,2500,C5,0,3
1585011420,3,0,500,C7,0,22
1585011420,3,1,2500,C1,31,659
1585011420,5,1,4500,C8,0,50
1585011420,5,1,4500,C3,13,375
1585011420,8,0,4500,C3,0,24
1585011420,6,1,0,C5,0,1
1585011420,3,0,0,C1,0,4
1585011420,8,1,8000,C5,0,80
1585011420,3,1,500,C1,2,94
1585011420,3,0,4500,C3,0,3
1585011420,3,1,8000,C3,2,18
1585011420,8,0,500,C7,1,78
1585011420,5,0,2500,C1,8,813
1585011420,5,0,4500,C6,0,28
1585011420,8,1,8000,C6,0,4
1585011420,255,1,0,C3,0,1
1585011480,3,0,2500,C5,0,1
1585011480,8,0,500,C1,1,46
1585011480,8,1,4500,C1,106,3952
1585011480,8,1,2500,C5,23,869
1585011480,8,0,500,C3,0,35
1585011480,3,1,2500,C6,0,3
1585011480,8,1,2500,C1,234,7602
1585011480,8,0,2500,C5,0,18
1585011480,3,1,500,C1,1,88
1585011480,8,1,8000,C8,2,122
1585011480,8,1,2500,C3,50,2014
1585011480,3,0,8000,C2,0,3
1585011480,3,0,8000,C7,2,36
1585011480,5,0,0,C1,2,3
1585011480,5,0,2500,C6,0,13
1585011480,5,0,500,C1,1,295
1585011480,8,1,0,C2,1,3
1585011480,3,1,8000,C3,1,24
1585011480,8,0,8000,C6,12,307
1585011480,5,1,4500,C1,16,848
1585011480,3,0,8000,C6,1,31
1585011480,3,0,2500,C6,2,23
1585011480,3,1,500,C8,0,13
1585011480,8,1,8000,C3,6,184
1585011480,5,0,4500,C1,0,43
1585011480,3,0,2500,C3,1,22
1585011480,3,1,2500,C5,4,113
1585011480,8,1,2500,C8,2,1035
1585011480,8,1,0,C5,0,9
1585011480,5,1,500,C3,5,105
1585011480,5,1,4500,C5,0,3
1585011480,3,1,4500,C1,9,287
1585011480,5,0,2500,C3,7,331
1585011480,5,0,2500,C8,0,3
1585011480,5,0,0,C2,3,6
1585011480,5,1,2500,C3,12,395
1585011480,8,0,500,C5,0,24
1585011480,3,0,4500,C1,0,13
1585011480,3,1,2500,C3,8,232
1585011480,8,1,500,C1,36,1377
1585011480,3,0,500,C3,2,11
1585011480,3,0,8000,C8,0,5
1585011480,5,0,0,C3,0,1
1585011480,5,1,2500,C6,0,3
1585011480,8,0,8000,C7,2,96
1585011480,5,1,2500,C5,6,120
1585011480,3,1,2500,C8,0,28
1585011480,7,1,0,C5,0,1
1585011480,3,0,500,C1,0,8
1585011480,5,0,4500,C2,1,6
1585011480,3,1,8000,C8,0,21
1585011480,8,1,500,C8,4,604
1585011480,8,0,4500,C1,3,70
1585011480,3,1,0,C5,0,7
1585011480,8,0,2500,C8,1,62
1585011480,3,0,0,C1,0,8
1585011480,8,0,500,C2,2,105
1585011480,255,0,0,C3,0,2
1585011480,5,0,2500,C2,12,100
1585011480,8,1,4500,C5,0,35
1585011480,3,1,4500,C8,0,89
1585011480,3,0,4500,C7,0,11
1585011480,8,1,8000,C6,0,6
1585011480,5,0,2500,C1,7,760
1585011480,8,0,4500,C3,0,20
1585011480,8,0,4500,C8,0,85
1585011480,5,0,4500,C8,0,5
1585011480,3,0,4500,C3,0,3
1585011480,255,2,0,C8,0,3
1585011480,8,0,500,C8,1,70
1585011480,3,0,500,C7,0,21
1585011480,8,0,4500,C6,27,765
