min,cdn,p2p,device,bitrate,isp,value,cnt
1584633480,5,1,C8,4500,电信,0,4
1584633480,7,1,C3,500,电信,8,194
1584633480,7,1,C5,4500,小运营商,0,6
1584633480,3,0,C2,500,联通,0,3
1584633480,3,0,C2,0,联通,0,5
1584633480,5,1,C5,0,电信,0,14
1584633480,7,1,C1,8000,电信,6,286
1584633480,3,0,C6,8000,移动,0,5
1584633480,3,0,C7,4500,联通,0,2
1584633480,8,1,C5,0,联通,0,1
1584633480,7,1,C8,2500,电信,0,82
1584633480,7,1,C8,500,电信,0,36
1584633480,5,1,C1,4500,海外,0,2
1584633480,7,0,C1,500,联通,0,3
1584633480,3,0,C5,0,联通,0,2
1584633480,5,1,C1,4500,小运营商,0,17
1584633480,7,0,C1,2500,移动,0,60
1584633480,7,1,C3,8000,移动,0,42
1584633480,5,0,C3,2500,电信,0,10
1584633480,7,1,C1,4500,移动,26,1191
1584633480,7,0,C2,0,移动,1,60
1584633480,5,1,C3,2500,电信,4,149
1584633480,7,0,C3,8000,移动,2,3
1584633480,5,0,C5,0,移动,0,1
1584633480,5,1,C3,500,电信,0,22
1584633480,5,0,C2,0,联通,0,3
1584633480,7,0,C3,500,联通,0,6
1584633480,7,0,C8,4500,电信,0,14
1584633480,5,1,C1,500,联通,1,34
1584633480,7,0,C3,8000,电信,0,6
1584633480,7,1,C3,0,联通,0,32
1584633480,3,1,C1,8000,联通,1,13
1584633480,5,1,C5,2500,移动,0,11
1584633480,5,0,C2,0,移动,0,8
1584633480,5,1,C5,0,小运营商,0,1
1584633480,3,0,C1,4500,移动,0,4
1584633480,5,1,C5,2500,联通,0,10
1584633480,5,1,C5,8000,电信,0,1
1584633480,7,0,C3,500,移动,0,4
1584633480,7,0,C6,8000,联通,0,44
1584633480,5,1,C1,4500,电信,5,307
1584633480,5,0,C3,0,移动,0,1
1584633480,3,1,C3,2500,联通,1,61
1584633480,3,1,C1,500,电信,1,27
1584633480,7,1,C3,4500,教育网,0,1
1584633480,3,0,C3,2500,联通,0,13
1584633480,3,1,C3,500,电信,0,18
1584633480,3,0,C1,500,电信,0,5
1584633480,7,1,C3,8000,电信,1,25
1584633480,3,0,C1,0,小运营商,0,3
1584633480,3,0,C2,4500,电信,1,15
1584633480,7,1,C1,4500,未知,0,3
1584633480,3,0,C6,8000,电信,0,6
1584633480,3,1,C1,8000,移动,0,21
1584633480,7,0,C1,0,联通,0,9
1584633480,7,1,C5,2500,电信,2,266
1584633480,5,1,C5,4500,小运营商,0,1
1584633480,5,0,C3,2500,联通,8,496
1584633480,7,1,C8,500,小运营商,0,3
1584633480,7,0,C2,500,联通,0,9
1584633480,7,1,C3,500,联通,6,114
1584633480,5,1,C5,4500,联通,0,3
1584633480,7,1,C1,500,移动,7,359
1584633480,7,0,C7,8000,电信,0,9
1584633480,7,1,C3,0,小运营商,0,3
1584633480,5,0,C3,4500,联通,1,14
1584633480,7,0,C1,4500,联通,0,15
1584633480,5,0,C3,500,电信,0,2
1584633480,5,0,C6,8000,电信,0,13
1584633480,7,0,C2,0,电信,8,92
1584633480,7,0,C6,8000,小运营商,0,6
1584633480,7,1,C8,4500,联通,0,134
1584633480,3,0,C1,4500,电信,0,3
1584633480,5,1,C1,8000,移动,2,30
1584633480,7,0,C1,4500,电信,2,22
1584633480,7,0,C2,2500,联通,1,26
1584633480,3,1,C1,500,移动,0,34
1584633480,7,0,C3,8000,联通,0,5
1584633480,7,1,C5,500,电信,0,6
1584633480,7,1,C3,4500,电信,14,1102
1584633480,7,1,C3,2500,联通,15,445
1584633480,3,1,C1,500,小运营商,0,6
1584633480,3,1,C1,500,联通,0,19
1584633480,5,0,C1,500,电信,0,18
1584633480,7,1,C5,2500,移动,3,197
1584633480,3,0,C7,4500,电信,0,3
1584633480,5,0,C6,4500,联通,0,2
1584633480,7,1,C1,500,电信,13,260
1584633480,3,1,C5,0,移动,0,5
1584633480,3,1,C8,2500,移动,0,3
1584633480,7,1,C8,8000,移动,0,20
1584633480,7,0,C8,500,联通,0,1
1584633480,7,0,C3,8000,小运营商,0,3
1584633480,5,0,C2,500,电信,0,3
1584633480,7,1,C5,0,电信,0,1
1584633480,7,1,C5,8000,电信,0,11
1584633480,5,1,C5,4500,移动,0,3
1584633480,7,1,C8,4500,小运营商,0,22
1584633480,7,0,C6,2500,电信,0,18
1584633480,3,0,C2,2500,电信,0,14
1584633480,7,1,C1,2500,联通,22,555
1584633480,5,0,C2,2500,电信,3,10
1584633480,5,0,C1,2500,电信,0,31
1584633480,7,1,C8,2500,联通,0,19
1584633480,7,0,C6,2500,移动,0,18
1584633480,3,1,C3,4500,电信,0,111
1584633480,7,0,C2,4500,电信,1,34
1584633480,5,1,C3,0,电信,0,7
1584633480,7,0,C1,2500,电信,1,29
1584633480,3,0,C7,2500,联通,0,3
1584633480,5,1,C1,8000,联通,0,18
1584633480,7,1,C1,4500,联通,7,660
1584633480,5,0,C6,8000,移动,0,4
1584633480,3,1,C5,8000,电信,0,3
1584633480,7,0,C1,2500,联通,2,15
1584633480,7,1,C3,0,移动,3,46
1584633480,3,1,C1,2500,电信,1,93
1584633480,3,0,C5,500,电信,0,3
1584633480,7,0,C7,500,移动,0,6
1584633480,255,1,C1,0,移动,0,3
1584633480,7,0,C7,8000,联通,1,9
1584633480,7,0,C7,2500,联通,0,3
1584633480,3,1,C5,0,联通,0,4
1584633480,5,1,C1,2500,联通,0,169
1584633480,5,1,C3,0,移动,1,6
1584633480,7,0,C8,2500,移动,0,6
1584633480,3,1,C1,2500,移动,4,125
1584633480,5,0,C3,500,移动,0,1
1584633480,7,1,C3,4500,联通,8,592
1584633480,7,0,C3,0,移动,0,3
1584633480,7,0,C6,4500,联通,1,23
1584633480,7,1,C3,4500,移动,21,677
1584633480,8,1,C5,0,电信,1,8
1584633480,5,0,C6,2500,联通,0,1
1584633480,3,1,C1,4500,移动,1,95
1584633480,7,1,C8,4500,电信,0,398
1584633480,3,1,C5,2500,电信,0,29
1584633480,7,0,C7,4500,联通,0,2
1584633480,7,1,C3,2500,未知,0,4
1584633480,5,1,C3,4500,小运营商,2,11
1584633480,7,1,C3,500,移动,4,231
1584633480,7,0,C3,2500,电信,0,15
1584633480,7,0,C2,-1,移动,0,1
1584633480,7,1,C8,4500,教育网,0,3
1584633480,7,1,C6,4500,移动,0,3
1584633480,7,0,C8,4500,联通,0,9
1584633480,3,1,C3,2500,小运营商,0,6
1584633480,7,1,C3,8000,联通,1,17
1584633480,7,0,C7,2500,海外,0,3
1584633480,255,1,C1,0,电信,0,3
1584633480,7,1,C5,4500,联通,0,3
1584633480,7,0,C8,4500,移动,0,7
1584633480,5,0,C1,4500,联通,0,6
1584633480,5,1,C1,2500,移动,2,256
1584633480,5,0,C6,2500,移动,0,3
1584633480,7,1,C3,0,电信,2,30
1584633480,5,1,C1,8000,电信,0,61
1584633480,7,1,C3,2500,小运营商,2,50
1584633480,7,1,C1,2500,小运营商,3,44
1584633480,5,0,C1,2500,联通,1,619
1584633480,3,0,C2,500,小运营商,0,3
1584633480,3,0,C2,4500,联通,0,5
1584633480,7,0,C2,0,未知,2,6
1584633480,3,0,C1,500,联通,0,10
1584633480,7,1,C5,2500,未知,0,3
1584633480,5,1,C5,2500,电信,0,23
1584633480,3,0,C2,4500,移动,0,3
1584633480,5,0,C1,500,联通,2,119
1584633480,3,0,C2,2500,移动,0,3
1584633480,7,1,C8,500,移动,0,12
1584633480,5,1,C5,2500,小运营商,0,4
1584633480,5,1,C5,0,联通,0,4
1584633480,3,0,C7,8000,阿里云,0,1
1584633480,5,0,C2,2500,联通,0,1
1584633480,7,0,C2,2500,小运营商,0,3
1584633480,3,1,C1,2500,联通,1,39
1584633480,5,0,C1,4500,移动,0,3
1584633480,3,1,C5,2500,海外,0,3
1584633480,7,1,C3,4500,海外,1,5
1584633480,7,1,C5,500,联通,0,8
1584633480,5,1,C1,500,移动,2,70
1584633480,5,0,C7,8000,电信,0,2
1584633480,7,0,C6,4500,电信,0,48
1584633480,255,0,C3,2500,移动,0,1
1584633480,255,1,C3,2500,联通,0,2
1584633480,7,1,C5,500,移动,0,14
1584633480,7,1,C8,8000,联通,0,10
1584633480,7,0,C2,2500,电信,10,95
1584633480,7,0,C2,0,联通,1,53
1584633480,5,1,C3,500,小运营商,0,3
1584633480,5,1,C3,500,联通,3,34
1584633480,3,1,C8,4500,联通,0,2
1584633480,7,0,C6,8000,电信,6,186
1584633480,5,1,C1,4500,未知,0,3
1584633480,3,1,C5,2500,移动,0,11
1584633480,7,0,C2,8000,电信,1,4
1584633480,5,1,C3,8000,小运营商,0,3
1584633480,7,1,C8,2500,移动,0,39
1584633480,7,0,C6,500,电信,0,17
1584633480,7,0,C3,2500,联通,0,7
1584633480,7,0,C3,2500,小运营商,0,2
1584633480,5,0,C3,500,联通,0,67
1584633480,5,0,C5,2500,联通,0,3
1584633480,7,1,C3,500,海外,1,7
1584633480,5,0,C3,4500,移动,0,7
1584633480,7,0,C8,2500,联通,0,7
1584633480,3,1,C3,0,移动,0,1
1584633480,255,1,C3,4500,联通,0,1
1584633480,7,1,C8,500,海外,0,2
1584633480,5,0,C3,8000,联通,1,5
1584633480,7,0,C6,8000,移动,2,103
1584633480,5,1,C1,4500,联通,1,220
1584633480,5,1,C3,8000,海外,0,1
1584633480,7,0,C1,500,海外,0,1
1584633480,3,1,C1,4500,电信,4,145
1584633480,7,0,C6,500,移动,0,5
1584633480,5,1,C3,500,移动,0,39
1584633480,3,0,C1,2500,移动,0,1
1584633480,3,0,C3,2500,移动,0,5
1584633480,7,1,C1,500,海外,1,9
1584633480,5,1,C5,0,移动,0,6
1584633480,7,1,C8,4500,移动,0,170
1584633480,7,0,C1,2500,小运营商,0,6
1584633480,5,0,C8,2500,联通,0,1
1584633480,3,1,C3,4500,联通,0,60
1584633480,7,0,C2,2500,移动,9,97
1584633480,3,1,C1,4500,联通,0,56
1584633480,7,0,C2,4500,小运营商,0,9
1584633480,5,0,C5,2500,移动,0,4
1584633480,7,1,C3,500,小运营商,0,14
1584633480,7,1,C1,8000,移动,8,226
1584633480,3,1,C1,4500,小运营商,0,4
1584633480,7,1,C5,8000,移动,0,6
1584633480,7,1,C5,0,联通,0,1
1584633480,7,1,C5,2500,小运营商,0,20
1584633480,7,1,C8,8000,小运营商,0,3
1584633480,7,1,C1,4500,小运营商,0,46
1584633480,3,0,C7,8000,电信,1,3
1584633480,3,1,C1,8000,小运营商,0,3
1584633480,7,0,C1,0,电信,0,3
1584633480,5,0,C2,4500,移动,0,6
1584633480,7,0,C7,2500,小运营商,0,1
1584633480,7,0,C1,4500,移动,2,15
1584633480,7,1,C3,2500,海外,2,10
1584633480,7,0,C5,500,联通,0,6
1584633480,7,0,C1,500,移动,0,14
1584633480,5,1,C3,8000,移动,1,5
1584633480,7,0,C1,2500,海外,0,3
1584633480,3,1,C5,2500,联通,0,18
1584633480,5,1,C3,2500,联通,3,123
1584633480,7,1,C3,2500,移动,17,1000
1584633480,5,0,C1,4500,电信,0,3
1584633480,3,1,C5,0,电信,0,9
1584633480,5,1,C3,8000,电信,0,8
1584633480,7,1,C6,4500,电信,0,5
1584633480,7,0,C8,2500,电信,0,1
1584633480,7,1,C3,4500,未知,0,3
1584633480,7,1,C8,8000,电信,0,45
1584633480,7,1,C8,2500,小运营商,0,2
1584633480,3,0,C3,2500,海外,0,3
1584633480,7,1,C5,8000,联通,1,12
1584633480,5,0,C1,500,移动,0,17
1584633480,7,1,C1,2500,海外,0,2
1584633480,7,0,C6,2500,联通,0,5
1584633480,7,0,C2,500,电信,2,33
1584633480,7,0,C2,500,移动,0,22
1584633480,3,0,C1,2500,联通,1,21
1584633480,7,1,C5,2500,海外,2,3
1584633540,7,0,C3,8000,移动,0,3
1584633540,7,1,C5,2500,海外,2,5
1584633540,7,1,C5,2500,小运营商,0,22
1584633540,7,1,C8,4500,电信,1,409
1584633540,7,1,C5,0,移动,0,1
1584633540,5,0,C2,2500,联通,0,1
1584633540,7,1,C3,8000,移动,2,26
1584633540,3,1,C5,0,电信,1,7
1584633540,3,1,C3,500,联通,0,11
1584633540,7,0,C2,4500,小运营商,0,9
1584633540,7,0,C2,0,联通,2,55
1584633540,6,0,C2,4500,移动,0,1
1584633540,7,1,C1,500,联通,3,163
1584633540,5,1,C3,2500,海外,0,7
1584633540,5,1,C8,8000,电信,0,3
1584633540,7,0,C6,8000,电信,3,183
1584633540,7,1,C8,500,电信,0,32
1584633540,7,1,C5,8000,联通,0,12
1584633540,255,1,C3,2500,联通,0,1
1584633540,5,0,C1,2500,联通,3,634
1584633540,3,1,C3,4500,海外,0,1
1584633540,5,0,C2,0,联通,0,3
1584633540,7,1,C6,8000,电信,0,2
1584633540,255,1,C1,0,联通,0,1
1584633540,5,1,C8,4500,联通,0,1
1584633540,5,1,C3,8000,小运营商,0,3
1584633540,3,1,C1,2500,小运营商,0,8
1584633540,7,1,C8,8000,联通,0,9
1584633540,7,1,C3,500,海外,3,11
1584633540,7,0,C1,2500,电信,1,30
1584633540,3,1,C3,4500,联通,3,67
1584633540,7,1,C5,4500,联通,0,3
1584633540,3,1,C1,2000,移动,0,1
1584633540,7,1,C3,0,联通,2,22
1584633540,3,1,C3,2500,海外,0,1
1584633540,3,1,C1,4500,小运营商,0,6
1584633540,7,0,C2,8000,电信,1,3
1584633540,7,1,C5,4500,电信,0,1
1584633540,7,1,C3,0,电信,2,36
1584633540,7,1,C8,8000,移动,0,21
1584633540,3,0,C2,0,移动,0,10
1584633540,5,1,C8,4500,移动,0,2
1584633540,7,1,C1,2500,未知,2,13
1584633540,5,0,C1,2500,电信,3,32
1584633540,3,0,C1,0,移动,0,3
1584633540,7,1,C3,2500,移动,16,1008
1584633540,7,1,C3,2500,小运营商,2,65
1584633540,7,0,C1,2500,小运营商,0,8
1584633540,7,1,C1,8000,移动,6,206
1584633540,7,0,C5,500,联通,0,6
1584633540,3,1,C8,8000,海外,0,3
1584633540,3,1,C1,2500,联通,2,37
1584633540,5,1,C1,4500,小运营商,0,16
1584633540,3,1,C3,4500,移动,2,116
1584633540,7,0,C3,500,电信,0,12
1584633540,7,1,C8,2500,电信,0,75
1584633540,5,1,C3,4500,小运营商,1,20
1584633540,7,1,C8,4500,移动,1,174
1584633540,7,0,C2,500,联通,0,10
1584633540,5,0,C6,8000,移动,0,1
1584633540,5,1,C3,500,小运营商,0,3
1584633540,5,0,C3,2500,移动,1,11
1584633540,3,0,C2,4500,电信,0,15
1584633540,5,1,C3,2500,小运营商,0,12
1584633540,7,1,C3,4500,海外,6,12
1584633540,3,1,C3,4500,小运营商,0,18
1584633540,7,0,C2,500,电信,0,30
1584633540,3,0,C2,4500,移动,0,4
1584633540,3,1,C8,8000,移动,0,5
1584633540,5,1,C1,4500,联通,1,227
1584633540,5,1,C3,8000,电信,0,9
1584633540,255,1,C1,0,移动,0,4
1584633540,3,0,C7,4500,联通,0,3
1584633540,5,0,C5,2500,电信,0,1
1584633540,3,0,C3,2500,海外,0,3
1584633540,7,0,C6,4500,联通,0,22
1584633540,7,0,C7,8000,移动,0,3
1584633540,7,1,C5,2500,未知,0,3
1584633540,7,1,C5,8000,移动,0,14
1584633540,5,1,C3,2500,移动,5,161
1584633540,3,0,C6,8000,电信,0,7
1584633540,7,0,C5,2500,移动,0,3
1584633540,7,0,C2,2500,小运营商,0,3
1584633540,3,1,C5,500,移动,0,3
1584633540,255,1,C1,0,电信,0,2
1584633540,5,1,C5,2500,移动,0,15
1584633540,5,1,C3,8000,移动,0,8
1584633540,7,1,C1,500,电信,16,268
1584633540,5,1,C5,2500,小运营商,0,4
1584633540,5,1,C3,0,小运营商,0,4
1584633540,3,0,C7,8000,电信,0,3
1584633540,5,0,C2,2500,电信,1,10
1584633540,7,0,C2,4500,移动,0,25
1584633540,5,1,C1,2500,小运营商,2,34
1584633540,5,0,C3,500,联通,4,55
1584633540,7,0,C6,8000,小运营商,0,3
1584633540,5,1,C1,2500,移动,2,265
1584633540,7,0,C3,2500,小运营商,0,3
1584633540,3,1,C3,2500,小运营商,0,4
1584633540,7,1,C3,2500,电信,17,761
1584633540,7,1,C6,4500,移动,0,3
1584633540,6,0,C5,0,海外,1,1
1584633540,7,1,C8,2500,小运营商,0,1
1584633540,5,0,C5,0,电信,0,1
1584633540,3,0,C6,8000,联通,0,1
1584633540,5,0,C1,2500,移动,0,57
1584633540,7,1,C5,2500,联通,0,167
1584633540,7,1,C1,8000,未知,0,1
1584633540,7,1,C1,8000,小运营商,0,9
1584633540,5,0,C1,4500,移动,0,6
1584633540,3,0,C7,8000,小运营商,0,3
1584633540,3,1,C1,4500,移动,0,100
1584633540,3,1,C1,500,移动,0,26
1584633540,7,1,C3,2500,未知,0,2
1584633540,7,1,C1,2500,移动,14,1306
1584633540,7,1,C3,4500,电信,22,1130
1584633540,5,0,C2,0,电信,0,5
1584633540,7,1,C8,8000,小运营商,0,5
1584633540,3,0,C2,2500,移动,0,3
1584633540,3,0,C2,0,电信,0,24
1584633540,5,1,C5,2500,电信,0,31
1584633540,7,0,C6,4500,移动,2,31
1584633540,3,1,C5,8000,电信,0,3
1584633540,5,0,C5,2500,联通,0,3
1584633540,7,0,C8,2500,电信,0,2
1584633540,5,0,C2,2500,移动,2,6
1584633540,3,1,C1,8000,电信,0,16
1584633540,3,1,C3,500,移动,0,47
1584633540,5,1,C3,0,联通,0,1
1584633540,6,1,C5,0,联通,0,1
1584633540,7,0,C3,4500,电信,0,9
1584633540,5,0,C1,0,联通,0,5
1584633540,7,1,C1,4500,电信,21,1424
1584633540,3,0,C1,500,移动,0,6
1584633540,5,1,C5,4500,联通,0,3
1584633540,7,1,C8,500,移动,0,8
1584633540,7,0,C8,4500,联通,0,6
1584633540,7,0,C3,8000,小运营商,2,3
1584633540,7,1,C5,500,移动,0,16
1584633540,7,1,C5,500,电信,0,6
1584633540,3,1,C5,4500,联通,0,2
1584633540,7,0,C2,2500,联通,1,31
1584633540,7,0,C7,500,移动,0,6
1584633540,3,0,C7,8000,阿里云,2,3
1584633540,3,1,C1,8000,联通,0,11
1584633540,3,1,C1,2500,电信,2,98
1584633540,5,0,C2,500,联通,0,3
1584633540,7,0,C8,500,联通,0,2
1584633540,5,0,C6,2500,移动,0,3
1584633540,255,0,C1,4294967,联通,0,2
1584633540,7,1,C8,500,联通,0,21
1584633540,7,1,C3,4500,联通,5,640
1584633540,7,0,C2,4500,联通,1,19
1584633540,5,1,C1,2500,联通,4,162
1584633540,7,0,C6,500,电信,0,18
1584633540,3,1,C1,4500,电信,3,152
1584633540,7,1,C3,500,联通,4,104
1584633540,5,1,C1,8000,电信,0,58
1584633540,5,1,C1,2500,电信,4,241
1584633540,7,1,C1,4500,联通,7,673
1584633540,5,1,C3,0,移动,0,9
1584633540,7,1,C5,2500,移动,2,209
1584633540,5,1,C1,500,移动,0,73
1584633540,7,1,C3,0,移动,1,51
1584633540,7,1,C1,8000,电信,8,286
1584633540,5,0,C3,0,联通,0,3
1584633540,7,0,C5,2500,电信,0,1
1584633540,5,1,C5,4500,移动,0,3
1584633540,5,1,C1,500,联通,2,38
1584633540,7,1,C3,500,电信,7,240
1584633540,7,0,C3,500,联通,0,7
1584633540,3,1,C1,500,电信,0,28
1584633540,7,0,C2,500,移动,0,24
1584633540,3,1,C3,4500,电信,5,120
1584633540,7,0,C2,8000,联通,0,3
1584633540,7,1,C3,4500,未知,0,1
1584633540,7,0,C2,500,小运营商,0,1
1584633540,3,0,C5,2500,电信,0,3
1584633540,255,1,C1,0,海外,0,1
1584633540,7,1,C8,4500,联通,0,141
1584633540,5,0,C6,4500,联通,0,3
1584633540,5,0,C3,8000,联通,0,3
1584633540,3,0,C2,4500,联通,0,4
1584633540,3,0,C3,4500,电信,0,2
1584633540,7,1,C8,4500,教育网,0,3
1584633540,7,0,C1,500,联通,0,3
1584633540,5,0,C1,4500,联通,0,4
1584633540,5,0,C3,2500,电信,1,7
1584633540,7,0,C1,2500,海外,0,3
1584633540,7,0,C3,2500,移动,0,6
1584633540,7,1,C8,8000,电信,0,41
1584633540,7,0,C8,2500,联通,0,8
1584633540,7,1,C6,4500,联通,0,3
1584633540,7,1,C8,4500,阿里云,0,2
1584633540,3,1,C3,8000,联通,0,4
1584633540,7,0,C3,8000,电信,0,4
1584633540,8,1,C5,0,移动,0,1
1584633540,3,1,C5,2500,电信,0,24
1584633540,3,0,C1,500,电信,0,4
1584633540,7,1,C3,8000,联通,0,11
1584633540,3,1,C1,4500,联通,0,63
1584633540,7,1,C3,2500,海外,2,7
1584633540,7,1,C3,8000,电信,0,34
1584633540,7,0,C1,4500,电信,0,21
1584633540,3,1,C8,2500,移动,0,3
1584633540,5,1,C1,4500,电信,4,331
1584633540,5,1,C3,500,联通,0,34
1584633540,7,0,C1,2500,移动,2,57
1584633540,7,1,C5,4500,小运营商,0,6
1584633540,3,0,C2,500,小运营商,0,3
1584633540,5,1,C1,500,电信,1,40
1584633540,7,1,C3,4500,移动,21,705
1584633540,5,0,C3,4500,移动,0,4
1584633540,7,1,C8,500,海外,0,2
1584633540,7,1,C8,2500,移动,0,42
1584633540,3,0,C2,0,联通,1,4
1584633540,3,0,C1,2500,电信,0,2
1584633540,7,1,C3,500,移动,7,226
1584633540,5,1,C3,4500,电信,5,200
1584633540,3,0,C6,8000,移动,0,5
1584633540,5,0,C1,500,联通,0,113
1584633540,3,0,C3,2500,电信,0,6
1584633540,5,1,C3,8000,联通,0,11
1584633540,7,0,C8,2500,移动,0,8
1584633540,7,0,C3,4500,移动,1,4
1584633540,7,0,C2,2500,移动,4,97
1584633540,3,0,C2,2500,电信,0,12
1584633540,3,0,C7,4500,电信,0,3
1584633540,7,0,C7,4500,联通,0,3
1584633540,7,0,C3,2500,联通,1,5
1584633540,5,0,C2,0,移动,1,6
1584633540,3,1,C3,2500,电信,3,121
1584633540,6,1,C5,0,移动,0,1
1584633540,7,0,C2,0,未知,2,4
1584633540,7,1,C1,2500,小运营商,1,58
1584633540,7,1,C5,500,联通,1,8
1584633540,5,0,C8,4500,电信,0,5
1584633540,7,0,C6,500,移动,0,6
1584633540,7,1,C1,4500,移动,13,1262
1584633540,3,1,C1,8000,移动,1,21
1584633540,7,0,C1,4500,联通,0,15
1584633540,5,0,C5,0,移动,0,1
1584633540,3,0,C5,500,电信,0,3
1584633540,7,1,C1,2500,电信,14,1236
1584633540,5,1,C5,2500,联通,1,15
1584633540,7,1,C1,2500,联通,10,558
1584633540,3,0,C2,2500,联通,0,6
1584633540,3,0,C2,500,移动,0,6
1584633540,7,0,C3,500,移动,0,3
1584633540,3,0,C1,500,联通,0,11
1584633540,7,0,C1,2500,联通,2,15
1584633540,5,1,C3,500,电信,0,30
1584633540,7,1,C1,500,移动,6,343
1584633540,3,0,C3,500,电信,0,2
1584633540,5,1,C3,4500,联通,3,128
1584633540,3,0,C1,2500,联通,0,18
1584633540,7,0,C1,500,移动,2,13
1584633540,7,1,C5,2500,电信,7,268
1584633540,7,0,C7,8000,电信,0,9
1584633540,3,0,C3,2500,移动,0,5
1584633540,7,0,C6,4500,电信,0,54
1584633540,7,0,C6,2500,移动,0,17
1584633540,3,0,C2,500,联通,0,3
1584633540,3,1,C3,2500,联通,3,66
1584633540,5,1,C1,8000,联通,0,17
1584633540,7,0,C6,2500,联通,0,4
1584633540,3,1,C5,0,移动,1,9
1584633540,5,0,C1,500,电信,0,14
1584633540,7,1,C3,2500,联通,15,465
1584633540,5,1,C3,0,电信,1,2
1584633540,3,1,C5,8000,移动,0,3
1584633540,7,0,C3,2500,电信,2,6
1584633540,7,0,C1,0,联通,0,12
1584633540,5,0,C2,500,移动,3,9
1584633540,7,0,C3,8000,联通,0,3
1584633540,7,1,C8,2500,联通,0,21
1584633540,7,0,C6,8000,联通,3,48
1584633540,5,1,C3,4500,移动,0,168
1584633540,3,1,C3,8000,电信,0,11
1584633540,5,0,C6,2500,联通,0,1
1584633540,5,0,C3,4500,联通,0,12
1584633540,3,1,C3,2500,移动,0,107
1584633540,5,0,C6,8000,电信,0,12
1584633540,7,1,C3,0,小运营商,0,3
