min,cdn,bitrate,p2p,value,cnt
1574160960,1,4000,1,27,1635
1574160960,1,1200,0,3,60
1574160960,1,8000,1,20,1376
1574160960,5,500,0,54,2926
1574160960,3,500,1,449,24714
1574160960,3,4000,0,234,16892
1574160960,3,2000,0,249,6322
1574160960,4,2000,1,0,2
1574160960,5,2000,1,218,7983
1574160960,0,0,0,0,6
1574160960,5,500,1,62,1308
1574160960,8,2000,1,0,1
1574160960,1,0,1,0,3
1574160960,6,0,1,0,1
1574160960,3,1200,0,69,1911
1574160960,3,2000,1,2459,119936
1574160960,3,500,0,81,1233
1574160960,5,8000,1,29,2050
1574160960,5,1200,1,68,1638
1574160960,4,1200,1,0,5
1574160960,5,8000,0,23,1510
1574160960,8,500,1,0,1
1574160960,3,1200,1,646,30474
1574160960,5,4000,1,178,8930
1574160960,5,1200,0,85,5536
1574160960,6,2000,0,0,1
1574160960,255,0,0,0,2
1574160960,1,0,0,0,14
1574160960,1,8000,0,6,958
1574160960,3,4000,1,1539,149550
1574160960,3,8000,0,48,4875
1574160960,5,0,1,0,2
1574161020,5,8000,1,40,1965
1574161020,8,2000,1,0,1
1574161020,3,4000,0,264,17004
1574161020,3,2000,0,295,6462
1574161020,3,2000,1,2499,120508
1574161020,8,2000,0,0,3
1574161020,5,1200,0,89,5627
1574161020,3,4000,1,1730,148353
1574161020,1,0,0,0,15
1574161020,4,2000,1,0,7
1574161020,255,0,0,0,1
1574161020,1,0,1,0,1
1574161020,5,8000,0,20,1477
1574161020,6,0,1,0,2
1574161020,3,500,0,68,1198
1574161020,5,1200,1,68,1686
1574161020,255,4294967,0,0,5
1574161020,3,500,1,484,24868
1574161020,1,1200,0,4,52
1574161020,1,500,0,9,45
1574161020,1,1200,1,36,517
1574161020,8,0,1,0,1
1574161020,3,0,0,28,2814
1574161020,7,0,1,0,1
1574161020,1,4000,0,7,439
1574161020,3,-1,1,0,1
1574161020,5,4000,0,32,1607
1574161020,3,1200,0,72,1905
1574161020,5,4000,1,171,8763
1574161020,3,1200,1,819,30761
1574161020,4,1200,1,1,1
1574161020,0,0,0,0,6
1574161020,5,2000,0,279,17864
1574161020,5,500,1,55,1336
1574161020,3,8000,0,64,4919
1574161020,3,8000,1,444,28953
1574161020,5,500,0,72,2975
1574161020,5,2000,1,222,8044
1574161020,3,0,1,0,31
1574161020,255,0,2,0,18
1574161020,4,0,1,0,2
1574161020,1,4000,1,38,1637
1574161020,1,8000,1,27,1398
1574161020,5,0,0,0,13
1574161020,1,500,1,26,506
1574161020,1,8000,0,4,936
1574161020,1,2000,0,9,313
1574161020,4,2000,0,0,1
1574161020,1,2000,1,72,1521
1574161020,6,2000,1,0,1
1574161080,3,1200,1,790,31838
1574161080,255,0,2,0,18
1574161080,3,2000,1,2538,124161
1574161080,4,2000,1,2,4
1574161080,3,4000,0,232,17266
1574161080,0,0,0,0,6
1574161080,6,2000,1,0,3
1574161080,3,500,0,71,1194
1574161080,5,1200,1,67,1812
1574161080,1,2000,1,61,1550
1574161080,5,8000,0,18,1518
1574161080,255,0,0,0,1
1574161080,5,0,0,0,12
1574161080,1,1200,1,34,543
1574161080,3,-1,1,0,1
1574161080,4,1200,1,0,2
1574161080,3,8000,0,61,4992
1574161080,1,4000,0,5,442
1574161080,1,0,0,0,15
1574161080,3,0,0,22,2847
1574161080,5,4000,0,23,1590
1574161080,5,2000,1,206,8474
1574161080,4,0,0,0,1
1574161080,8,0,1,0,1
1574161080,5,500,0,54,3051
1574161080,1,500,0,8,40
1574161080,3,8000,1,406,29369
1574161080,1,0,1,0,2
1574161080,1,4000,1,29,1748
1574161080,5,500,1,58,1385
1574161080,6,0,1,0,1
1574161080,3,4000,1,1573,152891
1574161080,3,0,1,0,30
1574161080,1,8000,1,18,1437
1574161080,5,8000,1,33,2075
1574161080,5,0,1,0,2
1574161080,4,0,1,0,5
1574161080,3,500,1,483,25533
1574161080,1,500,1,22,524
1574161080,3,-1,0,0,3
1574161080,255,4294967,0,0,4
1574161080,8,2000,1,0,1
1574161080,3,1200,0,63,2002
1574161080,1,1200,0,3,52
1574161080,3,2000,0,274,6490
1574161080,1,2000,0,6,328
1574161080,5,4000,1,204,8971
1574161080,1,8000,0,7,1004
1574161080,5,2000,0,286,18355
1574161080,5,1200,0,91,5842
1574161140,1,0,0,1,17
1574161140,1,8000,1,27,1502
1574161140,5,4000,1,175,9332
1574161140,8,1200,1,0,1
1574161140,5,0,0,0,18
1574161140,3,8000,0,45,5046
1574161140,1,1200,1,20,558
1574161140,1,4000,1,32,1801
1574161140,5,0,1,0,5
1574161140,7,2000,1,0,1
1574161140,1,2000,1,47,1543
1574161140,1,500,0,5,42
1574161140,5,8000,1,28,2076
1574161140,4,0,1,3,5
1574161140,1,2000,0,9,337
1574161140,1,500,1,16,510
1574161140,1,8000,0,4,985
1574161140,3,0,1,0,25
1574161140,1,4000,0,3,448
1574161140,3,0,0,34,2886
1574161140,3,1200,0,76,2087
1574161140,7,0,1,0,1
1574161140,3,500,1,491,26441
1574161140,3,2000,0,274,6606
1574161140,5,500,0,61,3151
1574161140,5,2000,0,283,18979
1574161140,8,2000,1,0,2
1574161140,3,500,0,79,1278
1574161140,5,2000,1,241,8593
1574161140,5,8000,0,17,1525
1574161140,6,0,1,0,1
1574161140,4,4000,1,1,2
1574161140,3,2000,1,2528,127881
1574161140,255,0,2,0,18
1574161140,5,4000,0,25,1532
1574161140,3,4000,1,1613,156447
1574161140,5,500,1,58,1478
1574161140,3,1200,1,724,32740
1574161140,3,8000,1,362,29496
1574161140,255,4294967,0,0,7
1574161140,5,1200,0,90,6024
1574161140,0,0,0,0,6
1574161140,3,4000,0,245,17488
1574161140,5,1200,1,68,1835
1574161140,4,2000,1,0,1
1574161140,1,1200,0,0,56
1574161200,5,1200,1,94,1929
1574161200,3,500,1,591,27165
1574161200,5,0,0,0,18
1574161200,1,1200,0,2,61
1574161200,3,500,0,116,1351
1574161200,255,4294967,0,0,10
1574161200,5,8000,1,51,2058
1574161200,5,8000,0,19,1597
1574161200,3,2000,1,3293,130551
1574161200,4,2000,1,1,2
1574161200,5,0,1,0,3
1574161200,1,8000,1,26,1487
1574161200,1,8000,0,2,992
1574161200,3,2000,0,296,6643
1574161200,3,4000,0,233,17587
1574161200,1,1200,1,51,567
1574161200,1,0,0,1,18
1574161200,3,-1,0,0,2
1574161200,1,0,1,0,1
1574161200,3,8000,0,56,5147
1574161200,5,500,1,80,1465
1574161200,255,0,2,0,17
1574161200,4,8000,1,0,2
1574161200,255,0,1,0,1
1574161200,1,2000,1,74,1580
1574161200,5,2000,0,6241,19143
1574161200,6,2000,0,0,1
1574161200,6,2000,1,0,1
1574161200,1,4000,0,8,464
1574161200,1,2000,0,49,353
1574161200,1,500,1,23,518
1574161200,8,0,1,0,2
1574161200,3,0,0,33,2942
1574161200,1,4000,1,26,1836
1574161200,3,0,1,0,30
1574161200,4,0,1,2,8
1574161200,5,500,0,78,3256
1574161200,3,8000,1,418,29854
1574161200,1,500,0,3,48
1574161200,5,4000,1,191,9409
1574161200,7,0,1,0,1
1574161200,255,0,0,0,2
1574161200,5,4000,0,21,1536
1574161200,3,1200,0,82,2156
1574161200,5,2000,1,335,8884
1574161200,5,1200,0,124,6159
1574161200,0,0,0,0,6
1574161200,3,4000,1,1799,159166
1574161200,3,1200,1,1075,33462
1574161200,4,1200,1,1,3
1574161200,6,0,1,0,2
1574161260,5,8000,1,1,19
1574161260,5,2000,1,1,164
1574161260,3,500,1,9,482
1574161260,1,8000,0,0,19
1574161260,3,1200,0,1,31
1574161260,5,4000,1,3,151
1574161260,3,1200,1,20,556
1574161260,3,0,0,1,58
1574161260,5,1200,0,1,109
1574161260,3,4000,1,29,2627
1574161260,5,4000,0,0,25
1574161260,3,4000,0,3,258
1574161260,1,500,1,0,9
1574161260,5,1200,1,0,31
1574161260,255,4294967,0,0,1
1574161260,1,2000,1,1,25
1574161260,1,500,0,0,1
1574161260,1,4000,0,0,3
1574161260,1,8000,1,0,27
1574161260,3,500,0,1,30
1574161260,1,1200,0,0,3
1574161260,3,2000,0,4,109
1574161260,5,8000,0,1,20
1574161260,3,2000,1,49,2111
1574161260,5,500,1,0,25
1574161260,1,2000,0,0,5
1574161260,5,500,0,0,54
1574161260,3,8000,1,4,454
1574161260,5,2000,0,5,326
1574161260,1,4000,1,2,36
1574161260,3,8000,0,0,87
1574161260,1,1200,1,2,18
