min,cdn,p2p,bitrate,device,value,cnt
1585016820,8,1,0,C3,0,1
1585016820,3,0,-1,C2,0,1
1585016820,8,1,500,C3,31,714
1585016820,5,0,8000,C6,0,4
1585016820,8,1,4500,C1,94,5055
1585016820,3,0,4500,C1,2,13
1585016820,3,1,500,C3,4,134
1585016820,8,1,2500,C3,52,2573
1585016820,3,0,2500,C2,11,130
1585016820,8,0,2500,C2,76,1006
1585016820,5,1,500,C8,0,6
1585016820,5,1,8000,C1,1,155
1585016820,5,1,500,C5,0,8
1585016820,8,1,500,C4,0,3
1585016820,3,0,2500,C5,0,6
1585016820,8,0,500,C6,9,91
1585016820,3,0,500,C1,0,17
1585016820,3,0,8000,C2,0,13
1585016820,8,1,2500,C9,0,1
1585016820,3,1,8000,C8,0,28
1585016820,8,0,500,C2,21,258
1585016820,8,1,4500,C8,7,2781
1585016820,8,0,0,C2,13,763
1585016820,5,0,2500,C3,6,432
1585016820,3,1,8000,C5,3,25
1585016820,3,0,500,C6,0,5
1585016820,8,1,8000,C6,0,4
1585016820,8,0,4500,C8,2,156
1585016820,5,0,500,C2,0,30
1585016820,8,0,8000,C7,5,183
1585016820,5,1,500,C1,11,334
1585016820,4,1,2500,C3,0,1
1585016820,5,0,4500,C1,2,40
1585016820,8,0,8000,C5,0,1
1585016820,5,0,500,C3,0,108
1585016820,3,0,2500,C3,0,32
1585016820,8,0,2500,C5,3,13
1585016820,3,0,500,C5,0,3
1585016820,5,1,500,C3,7,173
1585016820,3,0,8000,C8,1,13
1585016820,5,1,8000,C5,1,15
1585016820,5,0,2500,C2,13,99
1585016820,5,0,4500,C3,0,46
1585016820,8,0,500,C5,0,26
1585016820,3,0,2500,C7,0,6
1585016820,5,1,2500,C1,46,1800
1585016820,8,1,500,C6,0,6
1585016820,8,1,8000,C1,8,784
1585016820,5,1,2500,C8,2,31
1585016820,3,1,2500,C1,40,712
1585016820,5,1,4500,C3,15,480
1585016820,8,0,8000,C2,0,41
1585016820,3,0,500,C8,0,7
1585016820,3,1,2500,C8,0,45
1585016820,8,1,4500,C6,4,67
1585016820,8,1,2500,C5,28,1224
1585016820,3,0,4500,C6,2,30
1585016820,3,1,2500,C5,10,172
1585016820,8,0,4500,C1,5,112
1585016820,5,1,2500,C5,6,150
1585016820,8,0,500,C8,1,62
1585016820,3,0,500,C7,0,12
1585016820,8,0,8000,C3,0,7
1585016820,5,0,0,C2,1,5
1585016820,3,0,0,C1,0,1
1585016820,8,1,2500,C8,4,1572
1585016820,8,0,2500,C7,6,70
1585016820,8,0,0,C1,2,61
1585016820,3,1,4500,C3,8,239
1585016820,3,0,2500,C6,0,16
1585016820,8,1,2500,C1,225,9333
1585016820,8,1,8000,C3,8,264
1585016820,3,1,500,C8,0,9
1585016820,3,1,4500,C8,0,58
1585016820,5,0,2500,C1,12,966
1585016820,8,0,8000,C8,0,10
1585016820,3,0,8000,C3,0,5
1585016820,3,0,8000,C7,3,24
1585016820,3,0,8000,C6,0,59
1585016820,5,1,4500,C8,0,37
1585016820,5,1,4500,C1,18,1142
1585016820,3,1,8000,C3,0,29
1585016820,255,0,4294967,C1,0,2
1585016820,5,0,4500,C6,1,24
1585016820,8,0,4500,C3,3,18
1585016820,5,0,2500,C6,1,16
1585016820,3,1,8000,C6,0,6
1585016820,5,0,0,C1,0,1
1585016820,8,0,500,C1,3,116
1585016820,8,0,2500,C8,1,90
1585016820,3,0,500,C3,0,11
1585016820,8,0,2500,C1,32,303
1585016820,3,1,2500,C3,8,237
1585016820,5,1,4500,C5,0,3
1585016820,8,1,8000,C8,0,193
1585016820,8,0,500,C3,1,30
1585016820,3,0,2500,C1,1,49
1585016820,3,0,4500,C2,0,75
1585016820,8,0,4500,C7,0,38
1585016820,5,0,2500,C5,0,1
1585016820,8,1,500,C1,58,1967
1585016820,5,1,0,C5,0,9
1585016820,8,0,4500,C6,38,1283
1585016820,3,0,4500,C7,0,17
1585016820,3,0,0,C2,3,221
1585016820,5,0,500,C1,1,371
1585016820,4,1,0,C1,0,1
1585016820,8,0,4500,C2,9,482
1585016820,3,1,0,C5,0,14
1585016820,8,0,8000,C6,5,353
1585016820,8,0,500,C7,3,82
1585016820,8,1,4500,C5,1,25
1585016820,3,0,2500,C8,0,15
1585016820,8,1,2500,C6,0,12
1585016820,8,0,2500,C3,4,63
1585016820,3,1,4500,C5,1,6
1585016820,8,0,2500,C6,10,301
1585016820,3,1,8000,C1,14,128
1585016820,5,0,4500,C2,0,36
1585016820,8,1,8000,C5,3,128
1585016820,7,1,2500,C1,0,1
1585016820,3,1,500,C5,2,16
1585016820,8,1,4500,C3,56,2830
1585016820,3,0,500,C2,5,42
1585016820,8,1,500,C8,3,850
1585016820,5,1,2500,C3,22,521
1585016820,3,1,4500,C1,21,505
1585016820,5,1,8000,C3,0,26
1585016820,5,0,8000,C3,0,7
1585016820,5,0,2500,C8,0,4
1585016820,3,0,4500,C8,0,9
1585016820,5,0,500,C8,1,1
1585016820,3,1,500,C1,6,133
1585016820,5,0,500,C5,0,2
1585016820,5,0,0,C3,0,1
1585016820,255,2,0,C8,0,2
1585016820,8,1,500,C5,2,52
1585016880,8,0,2500,C1,24,280
1585016880,8,0,4500,C3,2,20
1585016880,8,0,500,C1,3,120
1585016880,3,1,8000,C6,0,6
1585016880,5,0,2500,C5,1,2
1585016880,3,0,4500,C8,0,3
1585016880,3,0,8000,C8,0,14
1585016880,8,1,500,C6,0,7
1585016880,8,0,0,C2,15,662
1585016880,8,1,2500,C8,8,1551
1585016880,8,1,8000,C3,5,231
1585016880,3,0,8000,C7,3,24
1585016880,5,0,4500,C6,1,24
1585016880,8,1,4500,C5,0,21
1585016880,8,0,8000,C7,3,175
1585016880,3,0,500,C5,0,3
1585016880,5,0,2500,C8,0,3
1585016880,3,0,500,C8,0,4
1585016880,3,0,2500,C8,0,13
1585016880,3,0,4500,C2,0,65
1585016880,5,1,500,C3,11,188
1585016880,5,1,500,C8,0,9
1585016880,8,0,500,C7,4,87
1585016880,3,1,2500,C3,10,302
1585016880,3,0,8000,C6,0,56
1585016880,3,1,500,C1,4,117
1585016880,3,0,500,C2,3,35
1585016880,8,1,2500,C3,58,2369
1585016880,3,0,4500,C6,0,21
1585016880,8,0,500,C8,0,64
1585016880,8,0,8000,C6,6,317
1585016880,8,0,500,C3,0,27
1585016880,255,2,0,C8,0,3
1585016880,5,1,4500,C1,18,1002
1585016880,3,1,4500,C8,0,56
1585016880,8,1,2500,C1,206,8361
1585016880,8,0,500,C2,23,251
1585016880,6,1,0,C5,0,1
1585016880,3,1,500,C3,7,129
1585016880,5,0,2500,C6,0,15
1585016880,3,0,0,C2,3,195
1585016880,5,0,8000,C6,0,9
1585016880,3,1,2500,C8,1,51
1585016880,3,0,2500,C2,12,104
1585016880,5,0,2500,C1,5,823
1585016880,3,1,500,C5,0,15
1585016880,5,0,4500,C2,0,30
1585016880,5,0,500,C3,2,95
1585016880,5,1,500,C1,9,305
1585016880,3,0,0,C8,1,1
1585016880,8,1,2500,C5,26,1126
1585016880,3,1,0,C5,0,5
1585016880,3,1,8000,C5,4,26
1585016880,5,1,0,C5,1,7
1585016880,8,1,500,C3,20,657
1585016880,8,0,4500,C1,7,105
1585016880,5,0,0,C5,0,1
1585016880,5,1,8000,C3,1,42
1585016880,3,0,500,C3,0,39
1585016880,6,0,500,C2,0,1
1585016880,8,0,500,C6,5,93
1585016880,8,0,4500,C7,1,36
1585016880,5,1,4500,C5,0,5
1585016880,3,0,2500,C7,0,6
1585016880,5,0,8000,C3,0,3
1585016880,3,1,8000,C1,6,111
1585016880,8,0,8000,C2,0,43
1585016880,8,0,500,C5,0,27
1585016880,8,0,8000,C3,0,6
1585016880,5,1,2500,C3,23,516
1585016880,8,0,0,C1,5,65
1585016880,8,1,8000,C5,2,141
1585016880,8,0,2500,C6,11,268
1585016880,5,0,4500,C3,0,27
1585016880,3,0,4500,C1,2,19
1585016880,3,1,2500,C5,8,161
1585016880,8,1,500,C8,3,880
1585016880,3,1,4500,C5,1,6
1585016880,3,0,8000,C2,0,12
1585016880,5,0,2500,C3,0,384
1585016880,3,0,500,C1,1,21
1585016880,3,0,2500,C5,0,6
1585016880,3,0,2500,C1,3,54
1585016880,5,0,500,C2,0,26
1585016880,8,0,2500,C2,65,841
1585016880,5,0,2500,C2,16,91
1585016880,8,1,8000,C1,15,785
1585016880,3,1,8000,C3,2,39
1585016880,8,1,500,C4,0,3
1585016880,3,0,500,C7,0,9
1585016880,8,1,2500,C6,0,14
1585016880,8,1,4500,C3,44,2588
1585016880,3,0,500,C6,0,5
1585016880,5,1,8000,C5,0,16
1585016880,8,0,8000,C8,0,11
1585016880,8,1,500,C1,51,1725
1585016880,8,0,2500,C7,4,64
1585016880,8,0,4500,C6,40,1186
1585016880,8,1,4500,C8,9,2769
1585016880,5,0,500,C1,5,318
1585016880,5,0,0,C2,2,4
1585016880,5,1,2500,C1,52,1558
1585016880,5,1,8000,C1,8,157
1585016880,3,1,500,C8,0,9
1585016880,8,1,4500,C6,1,64
1585016880,3,1,4500,C3,9,256
1585016880,3,1,8000,C8,0,33
1585016880,8,1,500,C5,3,51
1585016880,3,1,4500,C1,38,463
1585016880,3,0,4500,C7,0,17
1585016880,3,0,8000,C3,0,5
1585016880,5,1,2500,C8,2,31
1585016880,3,1,2500,C1,35,645
1585016880,3,0,2500,C6,0,19
1585016880,5,1,2500,C5,5,137
1585016880,5,1,4500,C3,15,540
1585016880,8,0,4500,C2,4,435
1585016880,5,1,4500,C8,0,40
1585016880,8,0,4500,C8,1,153
1585016880,5,1,500,C5,0,6
1585016880,3,0,2500,C3,0,31
1585016880,5,0,4500,C1,0,28
1585016880,8,1,8000,C8,1,202
1585016880,8,1,4500,C1,94,4540
1585016880,8,0,2500,C3,0,42
1585016880,8,0,2500,C8,1,99
1585016880,8,1,8000,C6,0,6
1585016880,8,0,2500,C5,3,13
1585016940,5,1,2500,C5,2,135
1585016940,3,1,4500,C8,0,56
1585016940,8,1,500,C6,0,8
1585016940,8,0,500,C7,3,81
1585016940,5,1,500,C1,11,315
1585016940,3,1,8000,C3,0,42
1585016940,3,0,4500,C2,0,61
1585016940,8,0,2500,C5,0,13
1585016940,8,0,4500,C3,1,20
1585016940,5,0,0,C1,1,3
1585016940,8,1,500,C4,0,3
1585016940,5,0,2500,C1,7,854
1585016940,8,0,8000,C6,6,330
1585016940,5,1,8000,C5,1,13
1585016940,8,0,4500,C7,1,36
1585016940,8,0,500,C3,0,25
1585016940,3,1,8000,C1,4,123
1585016940,5,1,500,C3,7,177
1585016940,5,0,2500,C6,1,18
1585016940,3,0,8000,C6,1,50
1585016940,4,1,2500,C3,0,1
1585016940,3,0,4500,C7,1,21
1585016940,5,0,4500,C1,0,27
1585016940,8,1,8000,C3,1,230
1585016940,5,0,8000,C3,1,7
1585016940,8,0,2500,C3,1,43
1585016940,3,0,2500,C3,1,33
1585016940,3,0,0,C8,0,2
1585016940,5,0,2500,C5,0,3
1585016940,8,0,4500,C2,7,426
1585016940,3,1,8000,C5,2,26
1585016940,5,1,2500,C8,2,32
1585016940,5,0,0,C2,1,2
1585016940,3,1,2500,C3,11,301
1585016940,8,0,4500,C6,24,1198
1585016940,3,1,500,C8,0,9
1585016940,5,1,4500,C8,0,45
1585016940,5,1,4500,C5,0,4
1585016940,3,1,2500,C1,26,633
1585016940,5,0,2500,C8,0,3
1585016940,3,0,500,C8,0,6
1585016940,3,0,8000,C2,0,14
1585016940,6,0,0,C2,0,1
1585016940,5,1,4500,C1,20,1011
1585016940,5,0,4500,C2,0,28
1585016940,5,0,8000,C6,0,5
1585016940,8,1,2500,C8,3,1590
1585016940,5,1,8000,C3,0,50
1585016940,5,1,8000,C1,2,157
1585016940,3,0,500,C2,4,36
1585016940,3,0,4500,C6,0,19
1585016940,8,1,8000,C6,0,5
1585016940,5,1,4500,C3,17,485
1585016940,5,0,500,C2,1,35
1585016940,5,0,4500,C6,0,26
1585016940,3,0,500,C5,1,3
1585016940,8,0,500,C5,2,33
1585016940,8,1,500,C8,2,904
1585016940,8,0,2500,C6,6,276
1585016940,3,0,4500,C1,0,20
1585016940,8,1,4500,C1,57,4547
1585016940,5,0,500,C3,0,103
1585016940,3,1,8000,C6,0,6
1585016940,8,1,500,C5,1,50
1585016940,255,2,0,C8,0,3
1585016940,3,1,4500,C3,8,223
1585016940,5,1,2500,C1,41,1567
1585016940,8,0,8000,C8,0,15
1585016940,8,1,2500,C1,185,8367
1585016940,3,0,2500,C7,0,6
1585016940,3,0,500,C6,0,4
1585016940,8,1,2500,C3,65,2382
1585016940,5,0,0,C5,0,1
1585016940,8,0,500,C8,1,74
1585016940,8,0,500,C6,6,96
1585016940,8,1,0,C5,0,1
1585016940,3,0,2500,C6,0,20
1585016940,8,0,0,C1,5,59
1585016940,8,1,8000,C8,0,215
1585016940,3,0,4500,C8,0,6
1585016940,8,0,2500,C1,18,294
1585016940,8,0,-1,C2,0,1
1585016940,3,1,500,C3,8,147
1585016940,8,0,4500,C8,2,152
1585016940,8,0,500,C2,18,237
1585016940,3,0,500,C1,3,26
1585016940,5,1,500,C8,0,6
1585016940,5,1,8000,C8,0,1
1585016940,6,1,2500,C1,0,1
1585016940,3,0,500,C7,0,9
1585016940,3,1,500,C1,3,126
1585016940,8,0,2500,C2,69,864
1585016940,3,0,500,C3,0,18
1585016940,8,0,8000,C7,4,171
1585016940,8,1,2500,C5,20,1160
1585016940,8,1,4500,C6,1,60
1585016940,3,0,0,C2,3,201
1585016940,8,1,4500,C3,49,2656
1585016940,3,1,500,C5,4,19
1585016940,8,1,500,C3,16,652
1585016940,8,1,2500,C6,0,14
1585016940,8,0,500,C1,7,93
1585016940,8,1,4500,C8,5,2882
1585016940,5,1,2500,C3,24,459
1585016940,3,1,4500,C5,0,6
1585016940,5,1,500,C5,0,6
1585016940,3,0,2500,C2,12,119
1585016940,5,1,0,C5,0,7
1585016940,3,1,2500,C5,4,162
1585016940,8,1,4500,C5,0,23
1585016940,8,1,8000,C5,3,137
1585016940,3,0,2500,C1,2,54
1585016940,3,0,8000,C3,0,4
1585016940,5,0,4500,C3,0,25
1585016940,8,0,8000,C3,0,5
1585016940,5,0,500,C1,5,335
1585016940,8,0,2500,C7,3,65
1585016940,3,1,8000,C8,1,30
1585016940,3,0,8000,C8,0,15
1585016940,3,0,2500,C8,0,10
1585016940,3,1,0,C5,1,9
1585016940,3,0,0,C5,0,2
1585016940,8,0,0,C2,11,697
1585016940,8,0,8000,C2,0,43
1585016940,3,0,8000,C7,0,22
1585016940,5,0,2500,C2,17,92
1585016940,8,1,500,C1,44,1702
1585016940,8,1,8000,C1,7,761
1585016940,3,0,2500,C5,0,8
1585016940,8,0,4500,C1,4,99
1585016940,3,1,4500,C1,23,507
1585016940,8,0,2500,C8,0,92
1585016940,3,1,2500,C8,0,47
1585016940,5,0,2500,C3,1,385
1585017000,8,0,0,C1,5,58
1585017000,8,1,500,C5,1,49
1585017000,8,0,500,C3,0,21
1585017000,3,1,500,C1,6,128
1585017000,3,0,8000,C7,0,23
1585017000,5,0,2500,C5,0,4
1585017000,5,0,4500,C1,2,28
1585017000,3,0,2500,C2,13,120
1585017000,8,0,8000,C2,0,42
1585017000,3,1,8000,C8,0,25
1585017000,3,0,0,C8,0,2
1585017000,8,1,8000,C8,1,215
1585017000,8,0,8000,C6,5,345
1585017000,8,0,2500,C2,56,867
1585017000,5,0,500,C1,3,302
1585017000,3,0,2500,C3,0,27
1585017000,8,0,2500,C6,8,272
1585017000,3,1,8000,C5,0,29
1585017000,5,0,500,C3,0,101
1585017000,8,1,500,C4,0,3
1585017000,8,0,8000,C7,8,171
1585017000,3,0,500,C6,0,5
1585017000,3,0,8000,C3,0,3
1585017000,5,0,0,C1,1,1
1585017000,8,1,500,C1,43,1646
1585017000,3,1,8000,C1,11,120
1585017000,5,1,8000,C8,0,7
1585017000,8,0,2500,C3,0,37
1585017000,8,0,8000,C8,0,13
1585017000,5,1,500,C3,4,156
1585017000,8,1,500,C6,0,5
1585017000,5,0,0,C3,0,1
1585017000,8,1,8000,C6,0,8
1585017000,5,1,8000,C3,0,55
1585017000,3,1,8000,C3,1,38
1585017000,3,0,0,C2,5,197
1585017000,3,0,500,C3,0,13
1585017000,3,0,4500,C3,0,2
1585017000,5,0,2500,C1,9,806
1585017000,8,0,500,C6,7,80
1585017000,8,1,4500,C1,55,4174
1585017000,8,0,4500,C6,28,1240
1585017000,3,0,0,C5,0,2
1585017000,8,1,8000,C1,9,733
1585017000,8,0,8000,C3,0,3
1585017000,5,0,4500,C6,2,20
1585017000,5,1,4500,C8,0,42
1585017000,3,0,8000,C2,1,8
1585017000,3,0,8000,C6,0,49
1585017000,5,0,-1,C2,0,1
1585017000,3,0,500,C7,0,9
1585017000,255,2,0,C8,0,3
1585017000,5,0,2500,C2,19,85
1585017000,3,1,500,C3,8,128
1585017000,5,0,4500,C2,0,24
1585017000,3,0,2500,C1,4,57
1585017000,5,0,4500,C3,3,22
1585017000,3,1,2500,C8,0,47
1585017000,5,1,500,C1,13,305
1585017000,5,1,500,C8,0,6
1585017000,5,1,8000,C5,1,12
1585017000,3,0,4500,C8,0,11
1585017000,3,1,500,C5,0,16
1585017000,8,0,500,C8,0,76
1585017000,5,0,0,C5,0,2
1585017000,5,0,8000,C6,0,6
1585017000,3,0,500,C2,3,36
1585017000,8,1,4500,C6,0,56
1585017000,8,0,500,C5,0,33
1585017000,5,1,0,C5,0,9
1585017000,3,1,500,C8,0,9
1585017000,5,1,2500,C1,40,1469
1585017000,6,1,2500,C5,0,1
1585017000,8,1,500,C8,1,939
1585017000,5,0,0,C2,1,8
1585017000,3,0,500,C5,1,3
1585017000,5,1,2500,C5,2,149
1585017000,5,1,500,C5,0,6
1585017000,5,0,8000,C3,0,3
1585017000,5,0,2500,C8,0,5
1585017000,5,1,8000,C1,0,153
1585017000,8,0,500,C2,15,215
1585017000,255,0,0,C3,0,1
1585017000,3,0,4500,C6,1,21
1585017000,8,0,0,C2,13,697
1585017000,8,1,8000,C3,6,215
1585017000,3,1,4500,C1,16,500
1585017000,5,1,2500,C3,27,469
1585017000,5,0,500,C2,3,33
1585017000,3,1,8000,C6,0,6
1585017000,8,0,4500,C3,2,20
1585017000,8,0,2500,C1,13,279
1585017000,3,1,4500,C3,13,259
1585017000,3,0,2500,C7,0,6
1585017000,8,1,4500,C8,9,2803
1585017000,3,1,0,C5,1,9
1585017000,3,1,2500,C5,5,147
1585017000,8,0,4500,C1,1,108
1585017000,5,0,2500,C6,0,18
1585017000,8,1,2500,C1,197,7854
1585017000,3,0,4500,C2,0,64
1585017000,8,1,4500,C3,60,2522
1585017000,3,0,2500,C6,1,23
1585017000,8,1,2500,C8,5,1604
1585017000,6,1,0,C5,0,1
1585017000,3,0,500,C1,1,28
1585017000,5,0,2500,C3,3,353
1585017000,3,0,4500,C1,1,20
1585017000,3,1,4500,C8,0,51
1585017000,3,1,2500,C1,22,592
1585017000,5,1,4500,C3,15,397
1585017000,8,1,500,C3,24,601
1585017000,8,1,2500,C3,59,2366
1585017000,8,0,500,C1,6,87
1585017000,5,1,4500,C5,0,6
1585017000,5,1,2500,C8,0,30
1585017000,5,1,4500,C1,25,983
1585017000,3,0,500,C8,0,4
1585017000,3,1,2500,C3,6,263
1585017000,3,0,2500,C5,0,6
1585017000,8,1,2500,C6,0,12
1585017000,8,0,2500,C8,2,82
1585017000,8,0,4500,C7,0,36
1585017000,8,0,500,C7,2,85
1585017000,3,0,4500,C7,0,21
1585017000,3,1,4500,C5,0,6
1585017000,8,1,2500,C5,25,1105
1585017000,8,0,2500,C5,0,12
1585017000,8,1,4500,C5,0,32
1585017000,8,0,4500,C2,12,451
1585017000,8,0,4500,C8,0,133
1585017000,3,0,2500,C8,0,18
1585017000,8,0,2500,C7,0,62
1585017000,8,1,8000,C5,1,124
1585017000,3,0,8000,C8,0,17
1585017060,8,0,-1,C2,0,1
1585017060,8,1,2500,C8,6,1551
1585017060,8,0,8000,C3,0,3
1585017060,3,0,8000,C8,0,19
1585017060,3,0,2500,C8,0,17
1585017060,6,1,500,C3,0,1
1585017060,8,1,500,C1,47,1665
1585017060,8,1,8000,C3,5,213
1585017060,3,1,0,C5,0,6
1585017060,5,1,4500,C1,20,1016
1585017060,5,1,8000,C1,3,149
1585017060,8,0,2500,C3,0,45
1585017060,5,1,500,C1,9,301
1585017060,3,0,0,C5,0,1
1585017060,8,1,8000,C8,1,213
1585017060,3,1,8000,C8,0,24
1585017060,8,1,500,C6,0,3
1585017060,5,0,500,C1,5,300
1585017060,3,0,2500,C3,0,29
1585017060,8,0,500,C3,0,16
1585017060,5,0,500,C2,1,26
1585017060,3,0,500,C3,0,11
1585017060,3,1,2500,C3,16,326
1585017060,3,0,500,C1,1,29
1585017060,5,0,8000,C6,0,8
1585017060,8,0,2500,C8,1,66
1585017060,8,1,500,C8,3,929
1585017060,8,0,4500,C8,2,141
1585017060,8,1,4500,C1,61,4156
1585017060,3,0,-1,C2,0,1
1585017060,8,1,8000,C1,11,727
1585017060,5,1,500,C3,3,149
1585017060,8,1,8000,C5,0,130
1585017060,8,0,4500,C1,4,117
1585017060,5,0,0,C1,1,1
1585017060,5,1,8000,C5,0,14
1585017060,3,0,4500,C8,0,16
1585017060,8,0,500,C2,13,188
1585017060,5,0,0,C2,6,10
1585017060,3,0,500,C7,0,9
1585017060,3,0,500,C5,0,4
1585017060,3,1,4500,C1,20,502
1585017060,5,0,4500,C1,0,28
1585017060,5,1,2500,C3,21,538
1585017060,3,1,8000,C3,1,33
1585017060,8,0,500,C1,1,87
1585017060,5,0,2500,C6,0,19
1585017060,8,1,2500,C6,0,14
1585017060,8,0,8000,C6,10,343
1585017060,8,0,500,C8,1,70
1585017060,3,1,8000,C6,0,6
1585017060,3,0,0,C2,5,190
1585017060,8,0,500,C6,5,81
1585017060,3,1,8000,C5,0,23
1585017060,8,0,4500,C2,8,451
1585017060,8,1,500,C3,24,586
1585017060,3,1,4500,C8,0,51
1585017060,5,0,2500,C5,0,4
1585017060,5,1,4500,C8,0,48
1585017060,3,0,4500,C2,0,64
1585017060,8,0,2500,C6,10,273
1585017060,8,0,4500,C6,17,1155
1585017060,8,1,2500,C1,167,7901
1585017060,255,0,4294967,C1,0,1
1585017060,5,1,0,C5,0,8
1585017060,8,0,2500,C7,4,59
1585017060,5,1,4500,C3,11,480
1585017060,8,1,500,C5,2,47
1585017060,3,0,0,C1,0,1
1585017060,3,0,8000,C6,0,51
1585017060,3,1,2500,C1,22,580
1585017060,8,0,4500,C7,0,37
