min,cdn,bitrate,device,p2p,value,cnt
1566646800,3,0,C8,0,0,3
1566646800,3,3000,C6,0,0,1
1566646800,3,500,C3,1,0,21
1566646800,3,500,C1,1,0,50
1566646800,5,1200,C1,0,0,4
1566646800,5,2000,C1,0,1,6
1566646800,3,500,C8,1,0,6
1566646800,3,2000,C6,0,0,2
1566646800,3,0,C2,0,0,6
1566646800,5,500,C1,0,1,5
1566646800,3,1200,C8,1,0,4
1566646800,5,2000,C3,1,3,7
1566646800,3,2000,C5,1,3,5
1566646800,3,0,C1,0,0,3
1566646800,3,1200,C3,1,0,9
1566646800,3,2000,C8,1,0,85
1566646800,5,500,C3,0,0,3
1566646800,5,1200,C1,1,0,3
1566646800,3,3000,C1,0,0,3
1566646800,3,1200,C1,0,0,1
1566646860,3,0,C8,0,0,3
1566646860,5,500,C3,0,1,3
1566646860,5,500,C1,0,0,11
1566646860,3,3000,C7,0,0,1
1566646860,5,2000,C3,1,0,10
1566646860,3,0,C1,0,0,2
1566646860,3,1200,C1,0,1,3
1566646860,5,500,C3,1,0,1
1566646860,3,1200,C3,1,0,12
1566646860,3,3000,C1,0,0,2
1566646860,3,500,C3,1,1,22
1566646860,5,1200,C1,1,0,2
1566646860,3,2000,C7,0,0,3
1566646860,3,500,C8,1,0,6
1566646860,3,2000,C1,1,5,143
1566646860,3,2000,C6,0,0,4
1566646860,5,1200,C1,0,0,6
1566646860,3,3000,C8,1,0,14
1566646860,3,2000,C2,0,0,1
1566646860,3,500,C1,1,1,52
1566646860,5,2000,C1,0,0,7
1566646860,3,3000,C1,1,0,1
1566646860,3,0,C2,0,0,7
1566646860,3,1200,C3,0,0,7
1566646860,3,1200,C1,1,0,10
1566646860,3,2000,C1,0,0,6
1566646860,3,2000,C8,1,0,98
1566646860,5,2000,C1,1,0,11
1566646860,3,1200,C8,1,0,5
1566646860,3,2000,C3,1,1,77
1566646860,5,500,C1,1,1,5
1566646860,3,2000,C5,0,0,1
1566646860,5,1200,C3,0,0,1
1566646860,3,2000,C5,1,0,5
1566646920,3,2000,C3,1,22,77
1566646920,3,3000,C8,1,0,15
1566646920,3,0,C2,0,1,4
1566646920,3,1200,C3,1,0,6
1566646920,3,2000,C1,1,41,153
1566646920,3,1200,C8,1,0,6
1566646920,3,1200,C1,1,0,10
1566646920,3,0,C3,0,0,1
1566646920,3,1200,C1,0,0,3
1566646920,5,2000,C1,0,0,6
1566646920,3,2000,C5,1,3,10
1566646920,3,500,C8,1,0,6
1566646920,3,2000,C1,0,0,10
1566646920,5,1200,C1,0,0,8
1566646920,3,500,C3,1,0,19
1566646920,3,500,C1,1,0,51
1566646920,5,500,C3,0,0,3
1566646920,3,2000,C6,0,0,4
1566646920,3,3000,C1,1,1,3
1566646920,5,500,C1,1,1,6
1566646920,5,1200,C1,1,0,1
1566646920,3,3000,C3,1,2,3
1566646920,3,0,C8,0,0,3
1566646920,5,500,C1,0,0,15
1566646920,5,2000,C1,1,4,16
1566646920,3,2000,C7,0,0,3
1566646920,5,1200,C3,0,0,3
1566646920,3,2000,C8,1,0,105
1566646920,5,2000,C3,1,1,11
1566646980,5,500,C3,0,0,4
1566646980,3,500,C1,1,1,46
1566646980,3,3000,C1,1,2,3
1566646980,3,500,C1,0,1,1
1566646980,5,2000,C3,1,0,9
1566646980,3,2000,C3,1,0,99
1566646980,5,2000,C1,1,0,16
1566646980,5,1200,C3,0,0,3
1566646980,3,2000,C5,0,0,1
1566646980,3,0,C8,0,0,3
1566646980,5,1200,C1,1,0,3
1566646980,3,2000,C8,1,0,90
1566646980,3,3000,C7,0,0,3
1566646980,5,2000,C1,0,0,3
1566646980,3,2000,C1,1,1,135
1566646980,5,500,C1,0,0,15
1566646980,3,3000,C3,1,2,3
1566646980,3,1200,C8,1,0,6
1566646980,3,500,C3,1,1,22
1566646980,3,2000,C1,0,0,13
1566646980,3,500,C8,1,0,9
1566646980,5,1200,C3,1,0,5
1566646980,3,0,C2,0,1,5
1566646980,3,2000,C6,0,0,4
1566646980,5,1200,C1,0,0,6
1566646980,3,1200,C1,0,0,3
1566646980,3,2000,C7,0,0,3
1566646980,5,500,C1,1,0,9
1566646980,3,3000,C8,1,0,16
1566646980,3,2000,C5,1,0,15
1566646980,3,1200,C3,1,0,4
1566646980,3,1200,C1,1,0,14
1566647040,3,2000,C1,1,38,126
1566647040,3,0,C8,0,0,3
1566647040,5,2000,C1,0,0,6
1566647040,3,500,C3,1,0,17
1566647040,5,1200,C1,0,0,4
1566647040,3,2000,C7,0,0,3
1566647040,5,1200,C3,1,0,5
1566647040,3,2000,C3,1,26,102
1566647040,5,2000,C3,0,0,4
1566647040,3,500,C8,1,0,12
1566647040,5,2000,C1,1,5,15
1566647040,6,2000,C1,1,0,1
1566647040,5,1200,C3,0,0,3
1566647040,3,0,C2,0,0,3
1566647040,3,2000,C5,1,6,14
1566647040,3,1200,C8,1,0,6
1566647040,3,2000,C2,0,0,2
1566647040,5,500,C1,1,1,10
1566647040,3,3000,C1,1,2,3
1566647040,3,3000,C8,1,0,18
1566647040,5,500,C3,0,0,3
1566647040,3,500,C1,0,2,3
1566647040,5,1200,C1,1,0,3
1566647040,5,2000,C3,1,0,2
1566647040,3,1200,C5,0,0,1
1566647040,3,2000,C1,0,0,9
1566647040,3,2000,C8,1,0,87
1566647040,3,1200,C3,1,0,7
1566647040,3,3000,C3,1,2,4
1566647040,3,1200,C1,1,0,11
1566647040,3,2000,C6,0,0,3
1566647040,3,500,C1,1,1,47
1566647040,3,3000,C7,0,0,3
1566647040,5,500,C1,0,0,14
1566647100,3,3000,C7,0,0,3
1566647100,5,500,C3,0,0,3
1566647100,5,2000,C1,1,3,15
1566647100,5,2000,C3,1,0,5
1566647100,3,1200,C3,1,0,22
1566647100,5,1200,C3,0,0,1
1566647100,3,2000,C8,1,0,98
1566647100,5,2000,C1,0,1,4
1566647100,3,2000,C5,1,4,12
1566647100,3,1200,C5,1,0,3
1566647100,3,2000,C7,0,0,3
1566647100,3,3000,C3,1,1,1
1566647100,3,2000,C1,1,37,145
1566647100,3,0,C8,0,0,3
1566647100,3,500,C8,1,0,12
1566647100,3,500,C1,1,0,40
1566647100,3,2000,C2,0,0,2
1566647100,3,3000,C1,1,1,3
1566647100,5,500,C1,1,2,10
1566647100,3,500,C1,0,0,3
1566647100,3,500,C3,1,0,19
1566647100,3,2000,C3,1,22,96
1566647100,3,2000,C3,0,0,1
1566647100,3,0,C2,0,0,3
1566647100,5,1200,C1,1,0,3
1566647100,3,2000,C6,0,0,2
1566647100,3,3000,C8,1,0,19
1566647100,5,1200,C1,0,0,3
1566647100,3,1200,C1,1,0,15
1566647100,5,500,C1,0,0,15
1566647100,3,1200,C8,1,0,3
1566647100,5,2000,C3,0,0,4
1566647100,3,1200,C2,0,0,1
1566647100,3,2000,C1,0,1,6
1566647160,3,1200,C3,1,0,1
1566647160,3,2000,C3,1,0,2
1566647160,3,500,C1,1,0,2
1566647160,3,2000,C8,1,0,6
1566647160,3,3000,C8,1,0,2
1566647160,3,2000,C1,1,0,3
