min,cdn,bitrate,p2p,value,cnt
1575488040,5,4000,1,1,101
1575488040,7,4000,0,0,12
1575488040,5,1200,1,1,29
1575488040,5,4000,0,0,9
1575488040,3,500,0,3,3
1575488040,5,2000,1,55,148
1575488040,5,500,1,11,40
1575488040,7,500,0,0,48
1575488040,7,4000,1,4,690
1575488040,5,2000,0,13,117
1575488040,3,1200,1,0,24
1575488040,7,1200,1,0,222
1575488040,3,4000,1,0,42
1575488040,7,1200,0,0,3
1575488040,7,6000,1,0,69
1575488040,7,6000,0,0,23
1575488040,7,2000,1,330,810
1575488040,3,1200,0,0,2
1575488040,3,2000,0,3,4
1575488040,5,1200,0,0,33
1575488040,8,2000,1,0,1
1575488100,7,500,1,8,266
1575488100,7,2000,0,1,12
1575488100,3,6000,1,0,12
1575488100,5,2000,0,0,112
1575488100,7,1200,0,0,3
1575488100,7,1200,1,2,227
1575488100,5,500,0,0,34
1575488100,3,2000,0,0,3
1575488100,5,6000,1,0,6
1575488100,3,500,0,3,5
1575488100,5,500,1,0,34
1575488100,5,1200,1,0,27
1575488100,5,2000,1,3,159
1575488100,7,6000,1,0,69
1575488100,5,1200,0,0,34
1575488100,3,2000,1,1,79
1575488100,3,4000,1,1,44
1575488100,5,4000,0,0,6
1575488100,7,2000,1,12,770
1575488100,5,4000,1,0,103
1575488100,3,500,1,0,9
1575488100,7,4000,0,0,11
1575488100,7,4000,1,2,702
1575488100,7,0,0,2,6
1575488100,7,500,0,0,46
1575488100,7,6000,0,0,25
1575488100,3,1200,1,0,25
1575488160,5,500,0,0,33
1575488160,7,1200,0,2,3
1575488160,5,2000,0,0,108
1575488160,7,1200,1,1,233
1575488160,3,2000,0,0,3
1575488160,7,500,1,3,274
1575488160,3,500,1,0,9
1575488160,5,2000,1,2,157
1575488160,5,4000,1,2,104
1575488160,5,4000,0,0,6
1575488160,3,4000,1,0,43
1575488160,7,2000,0,2,15
1575488160,3,500,0,3,6
1575488160,5,1200,0,0,38
1575488160,3,1200,0,0,3
1575488160,5,500,1,1,38
1575488160,5,1200,1,0,29
1575488160,3,1200,1,2,27
1575488160,7,4000,1,4,700
1575488160,7,0,0,0,6
1575488160,7,500,0,0,48
1575488160,7,6000,1,0,77
1575488160,5,6000,1,0,8
1575488160,7,6000,0,0,25
1575488160,3,2000,1,0,77
1575488160,7,4000,0,0,13
1575488160,7,2000,1,10,787
1575488160,3,6000,1,0,12
1575488220,5,2000,0,0,107
1575488220,7,0,0,2,6
1575488220,3,4000,1,0,46
1575488220,7,500,1,4,268
1575488220,3,500,0,1,9
1575488220,5,4000,0,0,6
1575488220,5,500,1,2,38
1575488220,7,1200,0,0,4
1575488220,7,2000,1,10,775
1575488220,5,2000,1,1,142
1575488220,3,2000,0,0,4
1575488220,5,4000,1,0,93
1575488220,5,6000,1,0,9
1575488220,5,1200,0,0,41
1575488220,7,6000,1,1,76
1575488220,3,6000,1,0,12
1575488220,5,500,0,0,32
1575488220,3,1200,0,0,1
1575488220,7,2000,0,2,18
1575488220,3,500,1,0,8
1575488220,3,2000,1,0,70
1575488220,7,500,0,0,48
1575488220,3,1200,1,0,27
1575488220,7,1200,1,1,219
1575488220,5,1200,1,0,46
1575488220,7,4000,0,0,8
1575488220,7,6000,0,0,23
1575488220,7,4000,1,6,687
1575488280,7,6000,0,0,26
1575488280,7,4000,1,5,711
1575488280,5,1200,1,0,38
1575488280,3,6000,1,0,12
1575488280,5,500,0,0,32
1575488280,3,1200,1,0,30
1575488280,3,4000,1,0,49
1575488280,7,0,0,0,6
1575488280,5,4000,0,0,6
1575488280,7,6000,1,0,82
1575488280,3,2000,1,0,69
1575488280,7,2000,1,9,809
1575488280,3,1200,0,0,2
1575488280,5,1200,0,0,42
1575488280,7,2000,0,2,13
1575488280,3,0,0,0,1
1575488280,5,2000,1,1,146
1575488280,7,4000,0,0,14
1575488280,3,500,1,0,6
1575488280,7,500,0,0,48
1575488280,7,500,1,3,278
1575488280,5,500,1,0,38
1575488280,7,1200,1,1,230
1575488280,5,4000,1,1,91
1575488280,5,6000,1,0,9
1575488280,3,500,0,2,9
1575488280,7,1200,0,1,5
1575488280,5,2000,0,2,105
1575488280,3,2000,0,0,6
1575488340,5,500,1,0,36
1575488340,7,1200,0,0,5
1575488340,7,4000,0,0,16
1575488340,7,0,0,0,6
1575488340,3,2000,0,0,6
1575488340,5,4000,0,0,7
1575488340,3,2000,1,0,80
1575488340,7,2000,0,0,12
1575488340,5,6000,1,1,11
1575488340,3,500,0,3,7
1575488340,5,2000,1,2,147
1575488340,3,500,1,0,8
1575488340,3,1200,1,0,30
1575488340,3,4000,1,0,50
1575488340,5,2000,0,0,115
1575488340,7,4000,1,6,725
1575488340,5,1200,1,0,44
1575488340,5,4000,1,0,90
1575488340,4,0,1,0,1
1575488340,5,1200,0,0,42
1575488340,7,500,1,3,273
1575488340,3,1200,0,0,2
1575488340,3,6000,1,0,12
1575488340,7,500,0,0,47
1575488340,7,1200,1,1,245
1575488340,5,500,0,0,33
1575488340,7,2000,1,6,831
1575488340,7,6000,1,0,81
1575488340,7,6000,0,0,24
1575488400,7,2000,0,0,11
1575488400,3,2000,1,2,87
1575488400,5,2000,0,1,121
1575488400,5,6000,1,0,9
1575488400,7,1200,0,0,6
1575488400,3,500,0,3,9
1575488400,7,0,0,0,5
1575488400,3,1200,1,0,30
1575488400,7,4000,0,0,11
1575488400,3,500,1,0,10
1575488400,5,4000,1,1,91
1575488400,5,4000,0,0,9
1575488400,7,6000,1,1,79
1575488400,7,500,1,1,269
1575488400,5,2000,1,0,154
1575488400,3,2000,0,0,6
1575488400,3,0,0,0,1
1575488400,7,4000,1,10,718
1575488400,5,500,1,0,39
1575488400,3,6000,1,0,12
1575488400,3,4000,1,0,57
1575488400,7,1200,1,0,267
1575488400,7,6000,0,0,26
1575488400,7,2000,1,8,843
1575488400,5,500,0,0,33
1575488400,5,1200,0,0,40
1575488400,7,500,0,0,43
1575488400,3,1200,0,0,3
1575488400,5,1200,1,0,45
1575488460,3,500,0,5,9
1575488460,7,1200,0,0,6
1575488460,7,500,0,0,42
1575488460,5,500,1,2,39
1575488460,3,500,1,0,9
1575488460,5,2000,0,0,116
1575488460,7,0,0,0,6
1575488460,7,6000,1,0,77
1575488460,7,2000,1,9,810
1575488460,3,2000,0,0,8
1575488460,5,6000,1,0,13
1575488460,5,4000,1,1,88
1575488460,5,1200,1,0,41
1575488460,7,2000,0,2,9
1575488460,3,2000,1,1,74
1575488460,7,500,1,5,269
1575488460,5,4000,0,0,11
1575488460,5,1200,0,0,34
1575488460,5,500,0,0,33
1575488460,5,2000,1,1,144
1575488460,7,4000,1,8,695
1575488460,3,6000,1,0,12
1575488460,3,4000,1,1,55
1575488460,7,1200,1,2,256
1575488460,3,1200,1,0,30
1575488460,7,6000,0,1,23
1575488460,7,4000,0,0,18
1575488520,7,0,0,0,6
1575488520,5,500,1,1,40
1575488520,7,4000,1,4,705
1575488520,3,1200,1,0,30
1575488520,5,4000,1,0,89
1575488520,3,2000,0,0,9
1575488520,7,6000,1,0,88
1575488520,7,4000,0,0,12
1575488520,7,6000,0,0,25
1575488520,5,2000,0,1,120
1575488520,5,4000,0,0,11
1575488520,3,2000,1,1,73
1575488520,7,2000,1,7,826
1575488520,3,500,0,6,9
1575488520,5,500,0,1,33
1575488520,3,4000,1,0,57
1575488520,7,1200,0,1,6
1575488520,5,2000,1,2,140
1575488520,5,6000,1,0,11
1575488520,7,500,1,3,262
1575488520,5,1200,1,1,44
1575488520,3,6000,1,0,15
1575488520,7,2000,0,3,9
1575488520,7,1200,1,3,264
1575488520,7,500,0,0,42
1575488520,5,1200,0,0,33
1575488520,3,500,1,0,9
1575488580,5,500,0,0,33
1575488580,5,4000,1,0,87
1575488580,3,2000,0,0,9
1575488580,3,500,1,0,9
1575488580,3,1200,1,0,30
1575488580,7,1200,0,0,6
1575488580,5,6000,1,0,11
1575488580,3,2000,1,1,68
1575488580,7,4000,0,0,13
1575488580,3,6000,1,0,15
1575488580,3,500,0,5,8
1575488580,5,2000,0,1,111
1575488580,3,4000,1,0,58
1575488580,7,2000,0,3,9
1575488580,7,2000,1,8,806
1575488580,5,1200,0,0,33
1575488580,7,6000,0,1,24
1575488580,5,500,1,0,40
1575488580,7,0,0,0,7
1575488580,5,4000,0,0,10
1575488580,5,2000,1,0,158
1575488580,7,500,1,3,253
1575488580,7,500,0,0,42
1575488580,7,1200,1,1,239
1575488580,7,6000,1,1,83
1575488580,5,1200,1,0,48
1575488580,7,4000,1,5,703
1575488640,3,4000,1,0,1
1575488640,3,2000,1,0,1
1575488640,5,4000,1,0,1
1575488640,5,2000,0,0,2
1575488640,7,4000,1,0,11
1575488640,7,6000,1,0,1
1575488640,7,1200,1,0,1
1575488640,7,500,1,0,2
1575488640,5,4000,0,0,1
1575488640,7,2000,1,0,15
1575488640,3,1200,1,0,1
1575488640,5,500,1,0,2
1575488640,5,1200,0,0,1
1575488640,5,2000,1,0,3
