min,cdn,p2p,bitrate,device,value,cnt
1585009980,3,1,4500,C8,0,74
1585009980,8,0,2500,C7,0,21
1585009980,8,1,4500,C8,5,887
1585009980,8,1,4500,C1,46,1882
1585009980,8,0,4500,C6,13,339
1585009980,5,1,8000,C1,2,94
1585009980,8,1,8000,C3,2,67
1585009980,3,1,8000,C3,1,16
1585009980,3,0,8000,C2,0,3
1585009980,8,1,8000,C8,0,73
1585009980,8,0,8000,C7,3,55
1585009980,3,0,500,C7,0,15
1585009980,8,0,500,C5,0,6
1585009980,5,0,500,C2,0,9
1585009980,3,1,500,C1,0,58
1585009980,3,0,4500,C7,0,3
1585009980,3,0,4500,C6,0,8
1585009980,3,0,2500,C2,4,48
1585009980,5,1,2500,C8,0,11
1585009980,8,1,500,C8,0,365
1585009980,8,0,500,C6,2,15
1585009980,3,1,2500,C3,5,100
1585010040,5,1,4500,C5,0,3
1585010040,8,0,-1,C2,0,1
1585010040,8,1,4500,C6,0,9
1585010040,3,0,500,C5,0,3
1585010040,3,0,0,C8,0,2
1585010040,5,1,4500,C3,9,171
1585010040,3,1,2500,C1,17,362
1585010040,8,1,2500,C1,81,3931
1585010040,8,0,500,C6,1,21
1585010040,3,0,2500,C8,0,3
1585010040,5,0,500,C3,2,63
1585010040,5,0,2500,C2,7,26
1585010040,3,0,2500,C2,0,49
1585010040,8,0,4500,C6,5,354
1585010040,3,0,2500,C7,0,3
1585010040,3,0,0,C1,0,3
1585010040,3,0,2500,C1,0,26
1585010040,5,0,500,C5,0,3
1585010040,8,0,2500,C8,0,25
1585010040,3,1,8000,C5,0,3
1585010040,8,0,0,C8,0,1
1585010040,3,0,4500,C6,0,8
1585010040,8,0,0,C1,0,8
1585010040,3,0,500,C6,2,3
1585010040,8,1,2500,C8,2,533
1585010040,5,1,500,C3,3,60
1585010040,3,1,2500,C8,0,19
1585010040,5,0,4500,C3,0,13
1585010040,8,1,8000,C5,0,3
1585010040,5,1,8000,C3,1,11
1585010040,8,0,2500,C5,1,3
1585010040,8,1,4500,C3,17,862
1585010040,5,1,2500,C1,18,771
1585010040,3,1,4500,C3,1,92
1585010040,8,0,8000,C6,8,132
1585010040,8,0,8000,C8,0,2
1585010040,3,0,4500,C7,0,3
1585010040,3,0,8000,C6,1,18
1585010040,5,0,4500,C8,0,6
1585010040,8,1,8000,C8,0,67
1585010040,5,0,500,C1,0,187
1585010040,3,1,0,C5,0,3
1585010040,3,1,8000,C1,1,69
1585010040,8,0,500,C2,3,55
1585010040,5,0,4500,C1,0,14
1585010040,3,0,2500,C3,0,20
1585010040,3,0,500,C7,0,12
1585010040,8,0,2500,C2,16,235
1585010040,8,1,8000,C1,2,233
1585010040,8,1,2500,C5,9,417
1585010040,8,0,8000,C3,0,3
1585010040,8,1,8000,C6,0,1
1585010040,3,0,500,C2,1,28
1585010040,8,0,500,C7,1,34
1585010040,8,1,4500,C5,0,16
1585010040,3,0,4500,C2,0,15
1585010040,3,0,8000,C7,0,18
1585010040,8,0,8000,C2,0,7
1585010040,5,1,8000,C8,0,6
1585010040,3,0,4500,C8,0,5
1585010040,3,0,500,C1,0,4
1585010040,255,2,0,C8,0,6
1585010040,5,1,0,C5,0,1
1585010040,5,0,4500,C2,0,8
1585010040,8,0,8000,C7,1,51
1585010040,8,0,4500,C8,1,40
1585010040,8,0,500,C1,1,39
1585010040,8,1,0,C3,0,2
1585010040,3,1,8000,C8,0,10
1585010040,3,0,8000,C8,0,2
1585010040,3,1,500,C1,0,58
1585010040,3,1,4500,C8,0,68
1585010040,3,0,8000,C2,0,3
1585010040,8,0,4500,C7,0,8
1585010040,8,0,4500,C2,2,90
1585010040,5,1,500,C1,2,179
1585010040,8,1,500,C1,12,809
1585010040,5,1,4500,C8,0,32
1585010040,8,1,4500,C8,1,843
1585010040,8,0,0,C2,0,174
1585010040,3,0,2500,C5,0,1
1585010040,3,1,8000,C3,0,18
1585010040,8,0,8000,C1,0,3
1585010040,5,0,2500,C3,5,190
1585010040,3,0,4500,C1,3,17
1585010040,5,0,2500,C1,1,433
1585010040,5,1,4500,C1,6,394
1585010040,8,0,500,C8,0,31
1585010040,8,0,500,C5,0,3
1585010040,8,0,4500,C1,4,31
1585010040,5,0,4500,C6,0,27
1585010040,8,1,4500,C1,47,1538
1585010040,3,1,500,C3,2,34
1585010040,5,1,2500,C8,0,14
1585010040,8,1,500,C8,2,288
1585010040,3,0,8000,C3,0,3
1585010040,8,1,500,C5,0,19
1585010040,5,0,8000,C6,0,5
1585010040,3,0,500,C3,0,9
1585010040,8,0,2500,C7,0,17
1585010040,8,0,2500,C1,6,122
1585010040,4,1,2500,C3,0,2
1585010040,8,1,500,C3,12,316
1585010040,8,0,500,C3,0,14
1585010040,3,0,2500,C6,0,10
1585010040,8,0,2500,C6,7,161
1585010040,5,1,2500,C5,0,38
1585010040,5,1,2500,C3,4,166
1585010040,8,0,2500,C3,2,22
1585010040,255,0,4294967,C1,0,1
1585010040,5,1,8000,C1,2,69
1585010040,5,0,500,C2,0,8
1585010040,5,0,2500,C6,0,13
1585010040,3,1,4500,C1,14,175
1585010040,3,0,0,C2,0,76
1585010040,8,1,2500,C3,15,1080
1585010040,8,1,8000,C3,1,53
1585010040,5,1,500,C8,0,4
1585010040,4,1,500,C3,0,6
1585010040,3,1,2500,C5,0,26
1585010040,3,1,500,C8,0,9
1585010040,3,1,2500,C3,1,109
1585010100,5,1,4500,C1,4,295
1585010100,3,1,2500,C3,2,120
1585010100,8,0,2500,C3,1,19
1585010100,8,0,500,C2,3,48
1585010100,5,1,8000,C1,0,54
1585010100,3,0,2500,C3,0,18
1585010100,5,0,4500,C1,0,9
1585010100,5,1,0,C5,0,2
1585010100,3,1,8000,C1,0,55
1585010100,3,0,0,C8,0,2
1585010100,5,0,2500,C6,0,11
1585010100,8,1,2500,C3,18,872
1585010100,3,0,500,C7,0,12
1585010100,5,1,2500,C3,2,190
1585010100,8,1,4500,C1,31,1261
1585010100,5,0,500,C2,0,9
1585010100,8,1,8000,C1,2,188
1585010100,3,0,500,C2,0,27
1585010100,3,1,4500,C1,2,152
1585010100,8,0,0,C8,0,2
1585010100,4,1,500,C3,0,7
1585010100,8,0,500,C7,1,29
1585010100,5,0,2500,C3,1,143
1585010100,8,0,2500,C6,6,144
1585010100,3,0,4500,C1,1,13
1585010100,3,0,2500,C6,0,9
1585010100,3,1,0,C5,0,1
1585010100,5,0,500,C3,0,43
1585010100,3,1,8000,C3,0,16
1585010100,8,0,2500,C1,8,97
1585010100,5,0,0,C2,0,3
1585010100,5,0,4500,C6,0,21
1585010100,3,0,4500,C8,0,4
1585010100,3,1,2500,C1,8,302
1585010100,5,1,4500,C3,10,177
1585010100,5,1,500,C8,0,6
1585010100,3,0,8000,C6,0,16
1585010100,8,1,4500,C5,0,15
1585010100,8,0,4500,C8,0,25
1585010100,8,0,0,C2,4,137
1585010100,3,0,500,C5,0,3
1585010100,8,0,8000,C6,3,104
1585010100,8,1,8000,C3,0,35
1585010100,3,0,500,C6,3,3
1585010100,5,1,2500,C5,0,41
1585010100,3,0,2500,C1,1,22
1585010100,5,0,4500,C3,0,7
1585010100,3,0,2500,C7,0,3
1585010100,8,1,500,C5,1,9
1585010100,8,0,500,C5,0,3
1585010100,5,1,8000,C3,0,21
1585010100,5,1,4500,C5,0,3
1585010100,8,1,2500,C1,74,3025
1585010100,5,1,2500,C1,17,559
1585010100,5,0,2500,C2,5,25
1585010100,255,2,0,C8,0,5
1585010100,8,1,8000,C5,0,6
1585010100,8,0,500,C8,0,30
1585010100,3,0,500,C3,0,7
1585010100,5,0,500,C5,0,3
1585010100,8,0,4500,C3,0,2
1585010100,8,1,4500,C3,14,692
1585010100,8,0,2500,C7,0,15
1585010100,3,1,4500,C8,0,67
1585010100,5,1,8000,C8,0,9
1585010100,5,0,2500,C1,0,338
1585010100,8,1,500,C8,1,238
1585010100,8,0,500,C6,0,21
1585010100,3,1,500,C8,0,8
1585010100,5,0,8000,C6,0,3
1585010100,3,1,500,C3,2,38
1585010100,5,1,500,C5,0,1
1585010100,8,0,4500,C6,9,327
1585010100,8,1,4500,C6,0,9
1585010100,3,1,4500,C3,5,92
1585010100,8,0,4500,C1,3,17
1585010100,3,0,0,C2,0,70
1585010100,3,0,8000,C3,0,3
1585010100,8,0,2500,C2,8,190
1585010100,5,1,500,C1,2,130
1585010100,3,1,8000,C5,0,3
1585010100,3,1,2500,C8,0,18
1585010100,5,0,500,C1,0,130
1585010100,5,1,4500,C8,0,26
1585010100,3,1,2500,C5,1,20
1585010100,5,0,4500,C8,0,6
1585010100,8,1,500,C1,6,614
1585010100,3,0,8000,C7,0,18
1585010100,8,1,8000,C8,0,63
1585010100,8,0,4500,C2,0,64
1585010100,8,0,500,C1,0,28
1585010100,3,0,0,C1,0,3
1585010100,5,1,2500,C8,0,14
1585010100,8,1,2500,C5,5,348
1585010100,8,0,8000,C7,0,42
1585010100,8,0,0,C1,0,10
1585010100,3,1,500,C1,0,50
1585010100,3,0,500,C1,0,3
1585010100,8,0,8000,C8,0,2
1585010100,3,1,8000,C8,0,11
1585010100,3,0,4500,C6,0,8
1585010100,3,0,2500,C8,0,4
1585010100,8,1,500,C3,14,225
1585010100,5,0,2500,C5,0,1
1585010100,8,1,8000,C6,0,3
1585010100,5,0,4500,C2,0,6
1585010100,3,0,4500,C7,0,3
1585010100,8,0,500,C3,0,11
1585010100,8,1,4500,C8,0,786
1585010100,8,1,2500,C8,1,482
1585010100,4,1,2500,C3,0,1
1585010100,5,1,500,C3,3,60
1585010100,3,0,2500,C2,4,44
1585010100,3,0,8000,C2,0,3
1585010100,8,0,4500,C7,0,6
1585010100,3,0,2500,C5,0,1
1585010100,8,0,2500,C8,0,23
1585010100,8,0,8000,C2,0,7
1585010100,3,0,4500,C2,0,14
1585010160,5,1,4500,C5,0,3
1585010160,8,1,8000,C3,0,30
1585010160,5,1,4500,C3,2,175
1585010160,8,0,500,C8,0,25
1585010160,8,1,8000,C6,0,4
1585010160,3,1,8000,C3,0,15
1585010160,8,0,0,C2,10,129
1585010160,3,1,2500,C1,8,292
1585010160,5,0,8000,C6,0,3
1585010160,8,0,4500,C7,0,4
1585010160,3,0,-1,C2,0,1
1585010160,3,0,0,C2,0,71
1585010160,5,1,500,C8,0,2
1585010160,8,1,2500,C1,80,2779
1585010160,3,0,8000,C2,0,3
1585010160,3,1,0,C5,0,2
1585010160,3,1,8000,C5,0,1
1585010160,8,0,4500,C3,0,1
1585010160,8,1,8000,C5,1,6
1585010160,5,1,2500,C8,0,10
1585010160,8,0,4500,C6,12,342
1585010160,3,1,2500,C3,4,119
1585010160,3,1,2500,C5,1,23
1585010160,3,0,500,C7,0,12
1585010160,3,0,4500,C2,2,15
1585010160,8,0,4500,C2,0,68
1585010160,8,0,500,C7,2,32
1585010160,5,0,500,C2,0,9
1585010160,8,1,2500,C5,2,324
1585010160,5,1,4500,C1,9,304
1585010160,3,1,8000,C1,1,40
1585010160,5,0,2500,C3,1,121
1585010160,3,0,4500,C1,0,11
1585010160,5,0,2500,C6,0,11
1585010160,8,0,8000,C7,0,50
1585010160,3,1,500,C1,1,50
1585010160,5,0,8000,C1,1,2
1585010160,3,0,8000,C7,0,17
1585010160,8,1,500,C1,22,596
1585010160,8,0,4500,C1,4,24
1585010160,8,1,8000,C1,6,187
1585010160,8,1,2500,C3,30,826
1585010160,5,0,500,C3,0,39
1585010160,3,0,4500,C6,0,8
1585010160,5,0,2500,C1,0,317
1585010160,8,1,4500,C8,5,756
1585010160,8,1,500,C3,24,203
1585010160,3,0,2500,C8,0,5
1585010160,8,0,2500,C7,0,17
1585010160,5,0,2500,C2,4,30
1585010160,5,1,8000,C8,0,9
1585010160,8,1,500,C5,3,12
1585010160,5,0,500,C1,1,112
1585010160,8,0,8000,C8,0,2
1585010160,3,1,500,C3,3,44
1585010160,3,1,4500,C8,0,54
1585010160,3,0,8000,C8,0,2
1585010160,3,0,0,C1,0,2
1585010160,4,1,500,C3,0,4
1585010160,5,1,0,C5,0,2
1585010160,8,0,0,C1,0,9
1585010160,5,0,4500,C8,0,3
1585010160,3,0,2500,C7,0,3
1585010160,8,0,2500,C8,0,21
1585010160,5,0,4500,C2,0,6
1585010160,3,1,2500,C8,0,19
1585010160,5,1,2500,C3,6,200
1585010160,8,0,500,C6,0,18
1585010160,8,0,500,C2,2,47
1585010160,8,0,500,C3,1,8
1585010160,5,1,2500,C5,0,35
1585010160,3,0,500,C1,0,3
1585010160,3,0,500,C3,1,8
1585010160,8,1,4500,C1,22,1161
1585010160,8,0,500,C5,0,3
1585010160,3,0,4500,C8,0,5
1585010160,3,0,500,C6,2,3
1585010160,7,1,0,C5,0,1
1585010160,255,2,0,C8,0,5
1585010160,8,0,2500,C5,0,3
1585010160,8,1,8000,C8,0,73
1585010160,5,1,500,C5,0,3
1585010160,8,0,2500,C2,15,194
1585010160,3,0,0,C8,0,2
1585010160,8,0,2500,C3,0,17
1585010160,8,0,2500,C6,8,136
1585010160,3,0,2500,C6,0,12
1585010160,8,1,2500,C8,1,491
1585010160,3,1,0,C3,0,1
1585010160,3,1,4500,C1,2,134
1585010160,8,0,8000,C2,0,6
1585010160,5,0,4500,C1,0,9
1585010160,5,1,4500,C8,0,28
1585010160,3,1,8000,C8,0,13
1585010160,3,0,2500,C3,0,21
1585010160,8,0,0,C8,0,1
1585010160,3,0,2500,C2,2,48
1585010160,5,1,500,C3,4,52
1585010160,3,0,500,C5,0,3
1585010160,8,0,4500,C8,0,25
1585010160,5,0,4500,C3,0,7
1585010160,5,0,4500,C6,0,21
1585010160,5,1,2500,C1,12,530
1585010160,8,1,4500,C6,0,9
1585010160,5,1,500,C1,5,116
1585010160,5,1,8000,C1,1,52
1585010160,5,0,0,C2,0,6
1585010160,3,0,4500,C7,0,2
1585010160,3,0,500,C2,0,24
1585010160,8,0,500,C1,0,25
1585010160,3,0,2500,C1,0,25
1585010160,8,1,4500,C3,20,692
1585010160,8,1,4500,C5,0,15
1585010160,3,0,8000,C6,0,15
1585010160,3,1,500,C8,0,10
1585010160,8,1,500,C8,0,228
1585010160,3,0,8000,C3,0,2
1585010160,8,0,2500,C1,12,98
1585010160,8,0,8000,C6,3,113
1585010160,3,1,4500,C3,2,65
1585010160,5,1,8000,C3,0,14
1585010220,5,0,500,C1,0,113
1585010220,8,1,4500,C8,0,645
1585010220,255,2,0,C8,0,4
1585010220,5,0,2500,C2,3,29
1585010220,8,0,0,C2,3,136
1585010220,5,1,8000,C8,0,7
1585010220,5,1,500,C1,3,125
1585010220,8,0,500,C6,2,21
1585010220,3,0,500,C5,0,3
1585010220,5,0,4500,C6,0,21
1585010220,8,0,4500,C1,8,33
1585010220,5,0,2500,C3,3,124
1585010220,3,1,500,C8,0,6
1585010220,3,1,4500,C8,0,43
1585010220,3,0,500,C1,0,3
1585010220,8,1,500,C8,0,188
1585010220,3,0,2500,C2,3,46
1585010220,8,1,500,C5,0,12
1585010220,5,1,500,C5,0,3
1585010220,8,0,8000,C7,1,51
