min,cdn,bitrate,p2p,value,cnt
1573902840,8,0,0,57,1419
1573902840,3,0,1,0,5
1573902840,3,2000,0,22,300
1573902900,1,1200,1,4,120
1573902900,8,10000,1,284,10412
1573902900,1,8000,0,0,3
1573902900,1,1200,0,6,37
1573902900,1,2000,0,7,91
1573902900,5,-1,0,0,3
1573902900,5,4000,0,100,2802
1573902900,1,10000,0,1,229
1573902900,255,4294967,0,0,4
1573902900,5,10000,1,290,10306
1573902900,4,10000,1,0,1
1573902900,3,1200,1,23,257
1573902900,3,10000,0,3,130
1573902900,1,2000,1,11,473
1573902900,8,0,0,49,1447
1573902900,255,0,2,25,167
1573902900,3,0,1,0,1
1573902900,8,2000,1,620,24502
1573902900,1,500,0,4,16
1573902900,4,0,1,0,3
1573902900,1,4000,0,20,192
1573902900,1,500,1,5,86
1573902900,8,-1,0,0,5
1573902900,3,0,0,3,60
1573902900,1,4000,1,25,571
1573902900,8,0,1,0,2
1573902900,1,0,1,0,3
1573902900,5,500,0,54,1385
1573902900,5,0,0,50,1679
1573902900,8,4000,0,116,2650
1573902900,5,1200,0,63,2848
1573902900,5,2000,1,775,27293
1573902900,3,4000,1,15,805
1573902900,1,10000,1,61,1391
1573902900,7,2000,0,0,2
1573902900,3,10000,1,89,935
1573902900,5,10000,0,21,1388
1573902900,3,2000,1,28,593
1573902900,3,2000,0,18,322
1573902900,8,1200,1,175,7253
1573902900,8,4000,1,329,15955
1573902900,8,2000,0,194,3129
1573902900,3,1200,0,8,120
1573902900,4,4000,1,0,1
1573902900,5,4000,1,533,18565
1573902900,8,500,0,32,349
1573902900,4,2000,1,0,2
1573902900,5,500,1,142,4873
1573902900,8,1200,0,33,683
1573902900,3,500,0,2,40
1573902900,1,0,0,6,118
1573902900,5,8000,0,0,4
1573902900,8,10000,0,16,1138
1573902900,3,500,1,0,114
1573902900,5,2000,0,289,9131
1573902900,3,4000,0,12,117
1573902900,5,1200,1,194,7674
1573902900,8,500,1,124,4649
1573902960,1,10000,1,60,1361
1573902960,3,4000,0,16,133
1573902960,8,0,0,41,1415
1573902960,8,4000,1,302,16357
1573902960,5,1200,1,238,7772
1573902960,1,4000,0,10,167
1573902960,8,0,1,0,1
1573902960,5,1200,0,59,2834
1573902960,1,0,0,1,126
1573902960,8,-1,0,0,6
1573902960,255,4294967,0,0,2
1573902960,3,2000,0,20,319
1573902960,8,500,1,128,4686
1573902960,5,0,1,0,1
1573902960,1,1200,0,4,44
1573902960,3,500,0,0,39
1573902960,5,8000,0,0,2
1573902960,3,4000,1,19,853
1573902960,1,10000,0,6,232
1573902960,5,-1,0,0,1
1573902960,5,10000,0,29,1402
1573902960,1,1200,1,8,115
1573902960,3,2000,1,24,604
1573902960,7,4000,0,0,1
1573902960,5,0,0,38,1703
1573902960,1,4000,1,17,568
1573902960,4,2000,1,1,1
1573902960,1,8000,0,0,2
1573902960,8,2000,0,206,3127
1573902960,3,0,0,1,55
1573902960,5,500,1,131,5007
1573902960,8,2000,1,688,24914
1573902960,8,4000,0,134,2737
1573902960,8,10000,1,310,10271
1573902960,3,10000,0,1,130
1573902960,1,2000,0,11,88
1573902960,7,0,0,0,1
1573902960,8,1200,1,186,7394
1573902960,1,0,1,0,2
1573902960,8,500,0,35,353
1573902960,5,2000,1,868,27555
1573902960,5,4000,1,501,18460
1573902960,8,10000,0,16,1190
1573902960,4,500,1,1,1
1573902960,1,500,1,7,90
1573902960,3,10000,1,33,865
1573902960,5,500,0,39,1427
1573902960,3,1200,0,10,122
1573902960,7,0,1,0,2
1573902960,1,2000,1,18,466
1573902960,8,1200,0,39,688
1573902960,5,4000,0,110,2855
1573902960,1,500,0,2,15
1573902960,3,500,1,2,121
1573902960,5,2000,0,250,9269
1573902960,3,0,1,0,2
1573902960,255,0,2,4,171
1573902960,5,10000,1,288,10216
1573902960,3,1200,1,11,260
1573902960,4,10000,1,0,1
1573903020,1,4000,0,12,165
1573903020,5,1200,0,66,2964
1573903020,3,0,0,2,56
1573903020,5,500,1,141,5218
1573903020,8,0,1,0,1
1573903020,7,2000,0,0,3
1573903020,1,500,1,4,96
1573903020,3,2000,1,31,659
1573903020,5,4000,0,1019,2875
1573903020,1,0,1,0,3
1573903020,8,2000,0,197,3204
1573903020,5,2000,0,274,9583
1573903020,5,500,0,36,1474
1573903020,3,500,0,1,45
1573903020,5,8000,0,0,4
1573903020,3,1200,1,11,253
1573903020,8,10000,1,256,10341
1573903020,1,2000,1,25,493
1573903020,8,1200,1,176,7698
1573903020,8,500,1,128,4949
1573903020,1,0,0,5,118
1573903020,5,4000,1,6745,18093
1573903020,3,1200,0,6,128
1573903020,5,1200,1,210,8173
1573903020,3,4000,0,56,123
1573903020,8,10000,0,11,1183
1573903020,255,0,2,4,170
1573903020,3,10000,1,34,885
1573903020,3,4000,1,354,902
1573903020,8,4000,1,7093,16270
1573903020,1,500,0,2,15
1573903020,3,10000,0,1,130
1573903020,8,-1,0,0,2
1573903020,5,10000,0,19,1403
1573903020,1,4000,1,214,644
1573903020,1,1200,1,11,116
1573903020,5,0,1,0,3
1573903020,3,500,1,2,118
1573903020,1,8000,0,0,4
1573903020,7,4000,0,0,2
1573903020,8,0,0,57,1424
1573903020,4,0,1,1,4
1573903020,3,0,1,0,3
1573903020,8,2000,1,656,26131
1573903020,8,1200,0,43,704
1573903020,5,-1,0,0,3
1573903020,3,2000,0,14,335
1573903020,5,10000,1,274,10357
1573903020,8,500,0,25,334
1573903020,5,2000,1,778,29126
1573903020,1,10000,0,1,244
1573903020,1,10000,1,48,1400
1573903020,255,4294967,0,0,2
1573903020,4,4000,1,1,2
1573903020,5,0,0,51,1749
1573903020,8,4000,0,954,2741
1573903020,1,1200,0,3,40
1573903020,1,2000,0,7,89
1573903020,4,1200,1,0,1
1573903020,3,-1,0,0,1
1573903080,3,10000,0,0,3
1573903080,1,10000,1,0,22
1573903080,8,1200,1,5,139
1573903080,8,500,0,0,8
1573903080,3,500,1,0,2
1573903080,8,500,1,4,77
1573903080,1,1200,1,0,2
1573903080,5,2000,1,9,511
1573903080,5,10000,0,0,28
1573903080,8,1200,0,0,11
1573903080,1,0,0,0,2
1573903080,1,1200,0,0,1
1573903080,3,2000,1,0,9
1573903080,5,4000,0,2,46
1573903080,3,1200,0,0,3
1573903080,5,4000,1,6,307
1573903080,5,1200,0,2,42
1573903080,5,10000,1,7,166
1573903080,5,2000,0,2,161
1573903080,1,500,1,0,1
1573903080,5,500,1,1,101
1573903080,1,2000,0,0,1
1573903080,1,4000,0,0,4
1573903080,5,500,0,2,25
1573903080,3,4000,1,1,12
1573903080,8,10000,1,5,150
1573903080,1,10000,0,0,4
1573903080,1,4000,1,0,8
1573903080,3,0,0,0,2
1573903080,3,2000,0,0,7
1573903080,8,2000,0,6,47
1573903080,3,4000,0,0,1
1573903080,255,0,2,0,4
1573903080,8,0,0,0,20
1573903080,3,1200,1,0,5
1573903080,8,10000,0,0,23
1573903080,1,2000,1,0,5
1573903080,5,1200,1,4,132
1573903080,8,4000,0,3,48
1573903080,8,4000,1,6,261
1573903080,3,10000,1,0,20
1573903080,8,2000,1,7,438
1573903080,5,0,0,2,31
