min,cdn,bitrate,device,p2p,value,cnt
1566655740,8,1200,C5,0,0,9
1566655740,1,500,C8,0,3,3
1566655740,5,0,C1,0,0,4
1566655740,3,1200,C8,1,93,1917
1566655740,8,1200,C1,0,2,27
1566655740,1,500,C3,1,1,11
1566655740,1,1200,C6,0,1,13
1566655740,8,500,C3,1,105,447
1566655740,8,-1,C2,1,0,1
1566655740,3,0,C3,1,0,1
1566655740,8,0,C2,0,5,134
1566655740,8,0,C5,1,0,1
1566655740,3,1200,C8,0,0,30
1566655740,7,500,C3,1,0,1
1566655740,3,500,C3,1,5,39
1566655740,3,2000,C1,1,0,1
1566655740,5,500,C8,1,0,3
1566655740,8,1200,C1,1,42,1149
1566655740,5,1200,C3,1,1,66
1566655740,8,0,C4,1,0,2
1566655740,1,500,C1,0,0,2
1566655740,3,500,C6,0,1,4
1566655740,-1,0,C3,1,0,3
1566655740,5,1200,C8,1,4,29
1566655740,8,500,C5,1,25,183
1566655740,8,500,C5,0,0,6
1566655740,3,0,C5,1,0,4
1566655740,5,500,C1,0,26,33
1566655740,5,500,C3,1,6,31
1566655740,1,1200,C8,1,5,53
1566655740,8,0,C1,1,0,3
1566655740,3,1200,C3,1,4,161
1566655740,8,0,C3,1,1,1
1566655740,8,1200,C3,0,0,77
1566655740,1,0,C5,1,0,4
1566655740,4,1200,C3,1,0,4
1566655740,8,1200,C5,1,0,38
1566655740,3,500,C3,0,2,4
1566655740,5,1200,C1,0,1,96
1566655740,3,500,C1,0,0,5
1566655740,3,500,C1,1,1,42
1566655740,3,1200,C5,1,0,13
1566655740,5,1200,C6,0,0,30
1566655740,1,500,C1,1,0,5
1566655740,3,0,C8,1,0,2
1566655740,8,1200,C3,1,30,894
1566655740,1,1200,C1,1,0,2
1566655740,8,500,C8,1,2,13
1566655740,3,1200,C6,0,7,577
1566655740,1,1200,C5,1,0,2
1566655740,3,1200,C7,0,0,5
1566655740,8,500,C2,0,2,7
1566655740,3,1200,C1,1,4,132
1566655740,3,500,C8,0,0,71
1566655740,8,500,C3,0,7,84
1566655740,3,0,C2,0,0,3
1566655740,8,1200,C7,0,4,182
1566655740,6,500,C5,1,0,1
1566655740,5,0,C2,0,0,1
1566655740,5,1200,C1,1,3,98
1566655740,1,500,C8,1,1,12
1566655740,5,1200,C3,0,0,42
1566655740,5,500,C1,1,6,17
1566655740,4,0,C1,1,0,1
1566655740,1,1200,C3,1,0,14
1566655740,8,1200,C2,0,0,3
1566655740,8,1200,C8,1,0,302
1566655740,3,0,C8,0,2,12
1566655740,8,1200,C6,0,1,14
1566655740,8,500,C7,0,1,111
1566655740,5,500,C3,0,20,24
1566655740,8,500,C1,1,90,341
1566655740,8,500,C8,0,0,4
1566655800,8,0,C5,1,0,1
1566655800,1,500,C1,0,0,7
1566655800,1,500,C8,0,3,11
1566655800,3,0,C2,0,0,1
1566655800,8,1200,C7,0,3,182
1566655800,4,0,C1,1,0,3
1566655800,8,1200,C2,0,0,3
1566655800,5,0,C3,1,0,1
1566655800,3,1200,C5,1,1,4
1566655800,1,500,C3,0,0,6
1566655800,3,1200,C1,1,3,148
1566655800,3,1200,C6,0,6,564
1566655800,3,500,C3,1,5,23
1566655800,8,500,C1,0,16,111
1566655800,8,500,C5,1,5,70
1566655800,8,1200,C5,0,0,6
1566655800,3,1200,C3,0,0,5
1566655800,8,0,C5,0,0,1
1566655800,8,1200,C1,1,42,1139
1566655800,1,1200,C3,1,0,20
1566655800,5,1200,C6,0,0,25
1566655800,3,0,C5,1,0,1
1566655800,3,0,C8,0,3,14
1566655800,8,1200,C5,1,0,36
1566655800,8,500,C8,1,1,5
1566655800,5,1200,C8,1,2,29
1566655800,4,0,C1,0,0,1
1566655800,1,1200,C6,0,0,12
1566655800,7,0,C5,1,0,4
1566655800,3,1200,C8,0,0,31
1566655800,5,1200,C1,0,0,98
1566655800,5,0,C1,0,0,3
1566655800,8,1200,C8,1,0,393
1566655800,8,1200,C3,0,0,75
1566655800,3,1200,C3,1,3,142
1566655800,8,500,C7,0,1,108
1566655800,8,1200,C3,1,24,947
1566655800,3,500,C1,0,1,7
1566655800,6,0,C5,1,0,1
1566655800,8,1200,C1,0,2,34
1566655800,3,1200,C1,0,0,19
1566655800,3,500,C8,0,0,79
1566655800,8,500,C3,1,22,153
1566655800,3,0,C8,1,0,2
1566655800,5,500,C1,0,24,50
1566655800,5,500,C1,1,3,10
1566655800,8,500,C1,1,31,158
1566655800,8,0,C2,0,4,145
1566655800,3,500,C1,1,2,52
1566655800,3,500,C3,0,1,6
1566655800,8,8000,C1,1,0,1
1566655800,1,500,C8,1,0,2
1566655800,5,1200,C3,1,1,78
1566655800,1,500,C3,1,4,13
1566655800,8,0,C1,1,0,3
1566655800,3,500,C6,0,0,5
1566655800,8,1200,C8,0,0,8
1566655800,3,500,C8,1,10,268
1566655800,8,500,C3,0,4,72
1566655800,1,1200,C8,1,5,55
1566655800,8,500,C5,0,0,6
1566655800,8,1200,C6,0,0,12
1566655800,5,500,C3,1,5,19
1566655800,7,0,C2,0,0,1
1566655800,3,1200,C8,1,86,1836
1566655800,8,0,C4,1,0,1
1566655800,-1,0,C3,1,0,4
1566655800,5,1200,C1,1,6,98
1566655800,1,1200,C5,1,0,2
1566655800,8,500,C8,0,0,4
1566655800,5,500,C8,1,0,1
1566655800,8,500,C2,0,1,9
1566655800,5,500,C3,0,12,26
1566655800,3,1200,C7,0,0,3
1566655800,5,1200,C3,0,0,48
1566655800,1,500,C1,1,2,12
1566655860,3,500,C8,0,0,92
1566655860,1,1200,C3,1,0,16
1566655860,5,1200,C1,1,4,93
1566655860,5,1200,C6,0,0,22
1566655860,8,500,C1,0,19,104
1566655860,3,500,C3,1,8,37
1566655860,8,1200,C3,1,32,1010
1566655860,8,500,C2,0,0,6
1566655860,5,1200,C3,0,0,36
1566655860,8,1200,C7,0,5,183
1566655860,8,500,C5,1,25,62
1566655860,5,0,C3,0,0,1
1566655860,8,1200,C5,1,0,38
1566655860,5,500,C1,0,10,37
1566655860,3,1200,C3,0,0,57
1566655860,5,1200,C3,1,2,78
1566655860,8,0,C2,0,2,123
1566655860,3,1200,C8,1,82,1769
1566655860,8,1200,C8,0,0,13
1566655860,4,0,C3,1,0,1
1566655860,1,1200,C6,0,0,13
1566655860,8,1200,C5,0,0,8
1566655860,8,0,C3,1,0,1
1566655860,3,0,C2,0,0,1
1566655860,8,0,C5,1,0,1
1566655860,3,500,C6,0,0,3
1566655860,8,500,C3,0,2,48
1566655860,1,2000,C1,1,0,1
1566655860,5,500,C3,1,12,30
1566655860,5,500,C3,0,4,13
1566655860,5,1200,C1,0,1,88
1566655860,3,500,C1,1,10,51
1566655860,3,1200,C6,0,7,557
1566655860,15,0,C2,0,0,1
1566655860,3,-1,C1,1,0,1
1566655860,3,1200,C5,1,0,5
1566655860,1,500,C8,0,3,13
1566655860,3,1200,C1,0,0,15
1566655860,8,1200,C3,0,0,71
1566655860,8,500,C6,0,0,2
1566655860,5,0,C1,0,0,8
1566655860,-1,0,C3,1,0,3
1566655860,8,1200,C6,0,0,12
1566655860,8,1200,C1,1,43,1229
1566655860,4,0,C1,1,0,1
1566655860,8,0,C1,1,0,3
1566655860,1,500,C1,0,0,6
1566655860,8,1200,C2,0,0,5
1566655860,8,1200,C1,0,6,32
1566655860,3,2000,C1,1,0,1
1566655860,8,500,C1,1,124,308
1566655860,8,1200,C8,1,1,453
1566655860,6,0,C2,0,0,1
1566655860,5,500,C1,1,13,33
1566655860,3,0,C5,1,0,2
1566655860,8,0,C4,1,0,3
1566655860,8,-1,C2,0,0,1
1566655860,1,500,C3,0,0,6
1566655860,3,1200,C3,1,2,125
1566655860,8,500,C7,0,2,103
1566655860,3,1200,C8,0,0,31
1566655860,8,500,C8,0,0,12
1566655860,1,500,C3,1,9,23
1566655860,3,500,C8,1,11,402
1566655860,8,500,C8,1,2,14
1566655860,1,1200,C8,1,2,56
1566655860,3,1200,C1,1,6,140
1566655860,3,500,C1,0,0,4
1566655860,1,1200,C1,1,0,7
1566655860,8,500,C5,0,0,6
1566655860,8,500,C3,1,76,232
1566655860,3,8000,C1,1,0,1
1566655860,3,1200,C7,0,0,3
1566655860,1,500,C8,1,0,8
1566655860,1,500,C1,1,4,8
1566655860,3,0,C8,1,0,3
1566655860,5,1200,C8,1,3,27
1566655860,3,0,C8,0,0,11
1566655860,5,500,C8,1,0,3
1566655920,8,500,C2,0,2,7
1566655920,5,0,C5,1,0,2
1566655920,5,500,C3,0,1,27
1566655920,8,0,C1,1,0,3
1566655920,7,0,C5,1,0,3
1566655920,8,500,C8,0,0,10
1566655920,5,500,C1,0,4,67
1566655920,1,500,C3,1,7,15
1566655920,8,1200,C8,0,0,18
1566655920,8,500,C5,1,26,66
1566655920,8,1200,C2,0,0,3
1566655920,1,1200,C8,1,2,55
1566655920,8,1200,C5,0,0,8
1566655920,3,500,C1,0,1,7
1566655920,8,500,C8,1,3,12
1566655920,8,1200,C7,0,1,174
1566655920,5,1200,C6,0,0,26
1566655920,1,0,C5,1,0,3
1566655920,3,500,C6,0,0,5
1566655920,1,1200,C6,0,0,14
1566655920,8,1200,C5,1,0,55
1566655920,8,500,C3,1,84,318
1566655920,3,500,C8,0,0,91
1566655920,1,1200,C5,1,0,1
1566655920,3,1200,C3,0,0,33
1566655920,8,1200,C1,1,38,1616
1566655920,3,500,C8,1,14,377
1566655920,3,1400,C1,1,0,1
1566655920,1,0,C3,1,0,1
1566655920,8,1200,C3,1,31,1228
1566655920,3,500,C3,0,0,2
1566655920,3,1200,C7,0,0,3
1566655920,8,500,C6,0,0,2
1566655920,8,500,C7,0,1,106
1566655920,3,0,C8,1,0,3
1566655920,255,4294967,C1,0,0,1
1566655920,3,500,C1,1,13,80
1566655920,8,500,C1,0,6,84
1566655920,5,1200,C8,1,3,25
1566655920,3,1200,C8,1,81,1696
1566655920,1,1200,C1,1,0,9
1566655920,5,1200,C3,1,1,89
1566655920,8,1200,C6,0,1,21
1566655920,3,1200,C3,1,1,149
1566655920,1,500,C8,1,1,8
1566655920,1,500,C8,0,3,12
1566655920,3,0,C8,0,0,12
1566655920,5,500,C1,1,13,40
1566655920,5,0,C1,0,0,9
1566655920,-1,0,C3,1,0,3
1566655920,8,500,C3,0,0,12
1566655920,3,500,C3,1,11,43
1566655920,3,1200,C1,0,0,22
1566655920,1,500,C1,1,2,6
1566655920,5,1200,C1,0,1,106
1566655920,1,1200,C3,1,0,10
1566655920,3,0,C2,0,0,1
1566655920,5,1200,C3,0,0,36
1566655920,8,1200,C3,0,0,59
1566655920,8,1200,C1,0,9,51
1566655920,5,500,C3,1,10,22
1566655920,1,500,C3,0,0,6
1566655920,8,0,C2,0,7,118
1566655920,5,500,C8,1,0,3
1566655920,4,500,C3,1,0,1
1566655920,3,1200,C1,1,7,214
1566655920,3,1200,C8,0,0,22
1566655920,3,1200,C6,0,8,557
1566655920,8,0,C4,1,0,6
1566655920,5,1200,C1,1,5,131
1566655920,3,1200,C5,1,0,5
1566655920,1,500,C1,0,0,9
1566655920,8,1200,C8,1,3,489
1566655920,8,500,C1,1,114,394
1566655920,5,2000,C1,1,0,1
1566655920,4,0,C1,1,0,1
1566655980,8,1200,C1,1,60,1836
1566655980,3,500,C2,0,0,1
1566655980,3,500,C8,1,11,383
1566655980,5,0,C1,0,0,10
1566655980,8,1200,C8,0,0,17
1566655980,1,500,C3,0,0,6
1566655980,8,1200,C5,1,4,47
1566655980,3,0,C5,1,0,1
1566655980,3,1200,C7,0,0,3
1566655980,3,500,C8,0,0,90
1566655980,1,500,C8,1,0,7
1566655980,3,1200,C8,1,77,1659
1566655980,3,500,C6,0,0,5
1566655980,4,500,C3,1,0,1
1566655980,3,1200,C3,1,1,161
1566655980,1,2000,C1,1,0,1
1566655980,3,500,C1,0,1,9
1566655980,5,1200,C8,1,3,22
1566655980,-1,0,C3,1,0,4
1566655980,8,1200,C8,1,2,516
1566655980,8,0,C5,1,0,3
1566655980,8,500,C8,0,0,11
1566655980,7,0,C5,1,0,1
1566655980,8,1200,C7,0,1,173
1566655980,1,500,C3,1,2,15
1566655980,5,500,C1,0,6,107
1566655980,3,0,C2,0,0,1
1566655980,5,500,C8,1,0,3
1566655980,7,0,C2,0,0,1
1566655980,8,500,C1,1,106,446
1566655980,3,500,C3,1,7,41
1566655980,1,1200,C1,1,0,11
1566655980,3,1200,C5,0,0,1
1566655980,5,500,C1,1,12,55
1566655980,3,0,C8,0,0,11
1566655980,8,500,C5,1,17,57
1566655980,8,1200,C3,0,0,59
1566655980,3,1200,C3,0,0,11
1566655980,1,500,C1,1,0,5
1566655980,1,1200,C6,0,0,11
1566655980,3,500,C3,0,0,3
1566655980,8,500,C1,0,8,88
1566655980,8,0,C4,1,0,4
1566655980,1,1200,C5,1,0,1
1566655980,1,1200,C8,1,1,47
1566655980,5,1200,C5,0,0,1
1566655980,3,1200,C5,1,0,5
1566655980,5,0,C3,0,0,2
1566655980,8,0,C2,0,7,120
1566655980,1,500,C8,0,3,10
1566655980,1,500,C1,0,0,9
1566655980,5,1200,C1,1,3,161
1566655980,8,1200,C3,1,39,1210
1566655980,5,1200,C1,0,2,121
1566655980,8,500,C3,0,0,12
1566655980,1,0,C5,1,0,1
1566655980,8,0,C1,1,0,4
1566655980,3,0,C8,1,0,2
1566655980,8,500,C2,0,1,12
1566655980,3,1200,C8,0,0,26
1566655980,5,500,C3,1,8,26
1566655980,8,500,C3,1,92,324
1566655980,8,500,C8,1,2,23
1566655980,3,500,C1,1,8,73
1566655980,3,1400,C1,1,0,1
1566655980,5,1200,C3,1,2,95
1566655980,5,1200,C6,0,0,21
1566655980,3,2000,C1,1,0,2
1566655980,5,500,C3,0,2,44
1566655980,3,1200,C1,1,6,210
1566655980,3,1200,C6,0,8,537
1566655980,8,500,C7,0,0,115
1566655980,8,500,C6,0,0,2
1566655980,8,1200,C5,0,0,7
1566655980,5,1200,C3,0,0,41
1566655980,8,1200,C1,0,9,54
1566655980,1,1200,C3,1,0,10
1566655980,8,1200,C6,0,1,19
1566655980,3,1200,C1,0,2,17
1566655980,8,1200,C2,0,0,4
1566656040,5,500,C3,0,2,37
1566656040,3,500,C1,0,0,9
1566656040,3,500,C3,0,0,3
1566656040,8,1200,C5,0,0,8
1566656040,3,1400,C1,1,0,1
1566656040,5,500,C3,1,11,27
1566656040,1,1200,C1,1,0,9
1566656040,7,0,C5,1,0,1
1566656040,8,500,C8,1,1,26
1566656040,5,1200,C8,1,2,28
1566656040,8,-1,C2,0,0,2
1566656040,1,500,C3,0,0,3
1566656040,8,500,C3,1,160,313
1566656040,5,0,C2,0,0,1
1566656040,8,1200,C6,0,0,19
1566656040,8,0,C5,1,0,5
1566656040,8,1200,C1,1,58,1662
1566656040,5,1200,C3,1,1,80
1566656040,3,1200,C5,1,0,1
1566656040,5,1200,C1,1,10,160
1566656040,3,1200,C8,1,65,1565
1566656040,8,1200,C1,0,9,60
1566656040,5,0,C5,1,0,1
1566656040,5,1200,C6,0,0,24
1566656040,5,500,C1,0,3,104
1566656040,3,1200,C3,1,5,127
1566656040,8,1200,C8,1,0,518
1566656040,8,0,C1,1,0,1
1566656040,8,500,C6,0,0,2
1566656040,3,500,C6,0,0,6
1566656040,3,500,C1,1,16,64
1566656040,8,1200,C2,0,0,4
1566656040,3,1200,C7,0,0,3
1566656040,3,1200,C6,0,10,528
1566656040,8,1200,C3,1,41,1176
1566656040,3,0,C8,0,1,15
1566656040,3,1200,C1,0,0,7
1566656040,7,0,C2,0,0,1
1566656040,8,500,C1,1,243,464
1566656040,8,500,C1,0,6,77
1566656040,1,1200,C3,1,0,12
1566656040,3,500,C3,1,17,34
1566656040,3,500,C8,1,9,376
1566656040,8,500,C2,0,1,6
1566656040,5,1200,C1,0,3,119
1566656040,5,0,C1,0,0,11
1566656040,1,0,C5,1,0,1
1566656040,3,500,C8,0,0,71
1566656040,1,500,C1,1,3,7
1566656040,5,1200,C5,1,0,2
1566656040,8,1200,C8,0,0,23
1566656040,5,500,C8,1,0,3
1566656040,-1,0,C3,1,0,3
1566656040,3,1200,C1,1,5,181
1566656040,8,500,C3,0,0,12
1566656040,3,1200,C8,0,0,22
1566656040,8,1200,C5,1,2,43
1566656040,8,500,C5,1,35,55
1566656040,1,500,C1,0,0,9
1566656040,1,500,C3,1,4,12
1566656040,8,0,C4,1,0,3
1566656040,8,1200,C3,0,0,52
1566656040,1,500,C8,1,0,9
1566656040,5,500,C1,1,27,52
1566656040,1,500,C8,0,3,6
1566656040,8,500,C8,0,0,3
1566656040,5,1200,C3,0,1,41
1566656040,8,1200,C7,0,0,166
1566656040,1,1200,C6,0,1,12
1566656040,3,0,C8,1,0,3
1566656040,8,0,C2,0,10,142
1566656040,4,500,C3,1,0,1
1566656040,3,1200,C3,0,0,9
1566656040,1,1200,C8,1,0,44
1566656040,8,500,C7,0,0,110
1566656100,8,1200,C2,0,0,3
1566656100,8,1200,C8,1,2,528
1566656100,3,1200,C8,0,0,24
1566656100,255,4294967,C1,0,0,1
1566656100,1,1200,C1,1,0,10
1566656100,3,1200,C1,1,4,171
1566656100,1,500,C1,0,0,8
1566656100,3,500,C8,1,12,359
1566656100,1,1200,C6,0,0,8
1566656100,5,500,C1,1,4,38
1566656100,6,0,C5,1,1,1
1566656100,5,1200,C5,1,0,2
1566656100,8,1200,C1,1,55,1478
1566656100,3,500,C1,0,0,9
1566656100,1,1200,C3,1,0,10
1566656100,1,500,C1,1,0,10
1566656100,8,1200,C3,1,33,1084
1566656100,8,0,C5,1,0,3
1566656100,3,0,C8,1,0,3
1566656100,8,1200,C3,0,0,50
1566656100,8,1200,C1,0,14,62
1566656100,5,1200,C1,0,6,83
1566656100,1,500,C8,0,3,3
1566656100,8,0,C4,1,0,3
1566656100,5,500,C1,0,1,83
1566656100,8,500,C5,1,2,51
1566656100,1,1200,C5,1,0,2
1566656100,3,0,C5,1,0,2
1566656100,8,500,C1,1,20,430
1566656100,3,1200,C3,0,0,115
1566656100,5,1200,C6,0,0,19
1566656100,1,1200,C8,1,1,49
1566656100,8,500,C8,0,0,4
1566656100,4,1200,C3,1,0,1
1566656100,3,1200,C1,0,0,6
1566656100,3,1200,C6,0,8,529
1566656100,3,1200,C7,0,0,3
1566656100,7,0,C5,1,0,3
1566656100,3,2000,C1,1,0,1
1566656100,1,0,C2,0,0,2
1566656100,1,500,C3,0,0,3
1566656100,8,500,C1,0,8,63
1566656100,1,0,C5,1,0,5
1566656100,5,1200,C1,1,6,140
1566656100,3,500,C6,0,0,4
1566656100,8,0,C2,0,8,128
1566656100,8,1200,C6,0,0,18
1566656100,-1,0,C3,1,0,3
1566656100,8,1200,C7,0,1,164
1566656100,1,500,C3,1,1,9
1566656100,3,1200,C3,1,5,91
1566656100,8,500,C7,0,0,107
1566656100,8,1200,C5,0,0,8
1566656100,8,500,C6,0,0,2
1566656100,3,500,C1,1,3,43
1566656100,3,1200,C8,1,57,1499
1566656100,8,500,C3,1,9,270
1566656100,5,500,C3,1,3,21
1566656100,8,1200,C8,0,1,16
1566656100,5,1200,C8,1,2,24
1566656100,3,500,C3,1,3,36
1566656100,1,500,C8,1,0,12
1566656100,5,1200,C3,0,0,34
1566656100,1,1200,C1,0,0,1
1566656100,3,500,C3,0,0,2
1566656100,3,0,C8,0,0,21
1566656100,5,500,C3,0,1,28
1566656100,8,500,C2,0,1,6
1566656100,3,500,C8,0,0,72
1566656100,5,1200,C3,1,3,69
1566656100,8,500,C8,1,2,43
1566656100,8,1200,C5,1,0,35
1566656100,8,500,C3,0,0,10
1566656100,5,2000,C1,0,0,1
1566656100,8,-1,C2,0,0,1
1566656100,4,0,C1,1,0,1
1566656100,3,1200,C5,1,0,3
1566656100,5,0,C1,0,0,7
1566656160,5,1200,C8,1,3,22
1566656160,8,500,C5,1,30,46
1566656160,5,1200,C6,0,0,16
1566656160,8,0,C2,0,6,119
1566656160,3,500,C6,0,0,4
1566656160,5,500,C3,0,0,27
1566656160,3,1200,C8,1,53,1442
1566656160,5,500,C1,0,0,64
1566656160,3,1200,C5,0,0,3
1566656160,3,1200,C8,0,0,21
1566656160,8,500,C2,0,2,6
1566656160,8,1200,C3,1,31,954
1566656160,3,1200,C3,1,4,116
1566656160,7,500,C1,1,0,1
1566656160,1,500,C3,0,0,3
1566656160,8,1200,C7,0,2,176
1566656160,7,1200,C1,1,0,1
1566656160,1,0,C5,1,0,3
1566656160,8,500,C1,1,184,400
1566656160,8,1200,C5,0,0,6
1566656160,5,0,C1,0,0,6
1566656160,8,500,C8,1,3,44
1566656160,3,500,C8,1,5,331
1566656160,3,0,C8,0,0,16
1566656160,3,500,C1,0,0,6
1566656160,8,0,C4,1,0,3
1566656160,3,0,C5,1,0,4
1566656160,4,500,C3,1,0,1
1566656160,3,500,C1,1,8,40
1566656160,3,500,C3,1,9,23
1566656160,8,0,C5,1,0,1
1566656160,3,500,C8,0,0,73
1566656160,5,500,C3,1,3,13
1566656160,1,1200,C8,1,1,41
1566656160,3,1200,C1,1,3,125
1566656160,1,1200,C5,1,0,1
1566656160,1,500,C1,1,4,6
1566656160,5,1200,C5,1,0,1
1566656160,1,500,C8,0,3,3
1566656160,3,1200,C5,1,0,1
1566656160,3,1200,C6,0,8,526
1566656160,8,1200,C2,0,0,6
1566656160,8,1200,C1,0,12,42
1566656160,8,1200,C8,0,0,14
1566656160,8,1200,C6,0,0,31
1566656160,8,1200,C1,1,50,1352
1566656160,5,500,C1,1,21,42
1566656160,1,500,C3,1,5,9
1566656160,1,500,C1,0,0,7
1566656160,3,1200,C1,0,0,14
1566656160,8,1200,C8,1,0,549
1566656160,5,1200,C1,0,1,76
1566656160,-1,0,C3,1,0,3
1566656160,8,1200,C3,0,0,46
1566656160,8,500,C3,0,0,6
1566656160,1,0,C5,0,0,1
1566656160,8,500,C8,0,0,4
1566656160,5,1200,C1,1,1,123
1566656160,1,500,C8,1,0,12
1566656160,1,1200,C3,1,0,8
1566656160,3,0,C8,1,0,2
1566656160,8,500,C3,1,130,261
1566656160,8,500,C7,0,0,106
1566656160,7,2000,C1,1,0,1
1566656160,1,1200,C1,1,0,6
1566656160,3,1200,C3,0,0,9
1566656160,8,500,C1,0,4,22
1566656160,5,1200,C3,1,1,43
1566656160,8,500,C6,0,0,6
1566656160,8,1200,C5,1,0,34
1566656160,7,0,C3,1,0,1
1566656160,1,1200,C6,0,0,15
1566656160,5,1200,C3,0,1,33
1566656160,3,1200,C7,0,0,3
1566656160,4,0,C1,1,0,3
1566656220,5,500,C1,0,0,95
1566656220,3,500,C8,1,8,302
1566656220,6,0,C5,1,0,1
1566656220,4,0,C3,1,0,1
1566656220,3,1200,C3,1,0,101
1566656220,5,1200,C1,1,2,125
1566656220,8,0,C2,0,8,103
1566656220,8,1200,C7,0,3,180
1566656220,1,500,C1,0,1,9
1566656220,3,500,C1,0,1,8
1566656220,3,1200,C3,0,0,3
1566656220,1,1200,C8,1,1,38
1566656220,8,500,C3,0,0,6
1566656220,1,500,C3,1,2,10
1566656220,5,1200,C8,1,3,26
1566656220,3,1200,C6,0,8,524
1566656220,3,1200,C5,0,0,4
1566656220,8,1200,C3,1,42,1062
1566656220,5,1200,C3,1,0,47
1566656220,3,500,C5,1,0,1
1566656220,3,500,C8,0,0,70
1566656220,8,500,C1,1,29,468
1566656220,1,1200,C6,0,0,10
1566656220,7,1200,C5,1,0,1
1566656220,3,1200,C8,0,0,18
1566656220,3,1200,C1,1,4,111
1566656220,8,1200,C1,0,7,40
1566656220,7,0,C3,1,0,1
1566656220,8,0,C5,1,0,4
1566656220,3,1200,C8,1,47,1363
1566656220,5,1200,C6,0,1,21
1566656220,8,500,C8,1,3,50
1566656220,3,1200,C1,0,0,16
1566656220,5,1200,C3,0,0,33
1566656220,3,0,C5,1,0,1
1566656220,8,1200,C2,0,0,3
1566656220,8,1200,C3,0,0,36
1566656220,8,500,C5,1,0,47
1566656220,5,500,C1,1,3,40
1566656220,1,500,C8,1,0,12
1566656220,4,0,C1,1,0,1
1566656220,7,1200,C1,1,0,1
1566656220,8,1200,C5,1,0,50
1566656220,-1,0,C3,1,0,3
1566656220,1,500,C1,1,0,6
1566656220,8,0,C4,1,0,3
1566656220,1,0,C5,1,0,9
1566656220,3,500,C3,1,0,23
1566656220,8,500,C7,0,0,107
1566656220,8,1200,C1,1,52,1642
1566656220,5,0,C5,0,0,1
1566656220,5,500,C3,0,0,32
1566656220,8,1200,C8,1,0,586
1566656220,3,1200,C7,0,0,3
1566656220,1,1200,C1,1,0,6
1566656220,3,0,C8,0,0,16
1566656220,1,500,C3,0,0,3
