min,cdn,bitrate,device,p2p,value,cnt
1566397260,3,500,C3,0,0,9
1566397260,1,500,C8,1,0,145
1566397260,3,500,C6,0,1,5
1566397260,1,2000,C3,0,0,15
1566397260,8,500,C5,1,0,1
1566397260,8,500,C1,0,0,1
1566397260,8,0,C2,0,0,1
1566397260,7,2000,C1,0,0,1
1566397260,3,1200,C3,1,0,18
1566397260,1,0,C1,1,0,3
1566397260,3,2000,C8,0,0,2
1566397260,1,500,C3,0,0,7
1566397260,5,0,C1,0,0,14
1566397260,1,2000,C6,0,0,117
1566397260,5,1200,C3,1,0,58
1566397260,5,1200,C1,0,6,159
1566397260,3,500,C1,0,0,17
1566397260,1,500,C5,1,0,17
1566397260,5,2000,C1,1,9,450
1566397260,3,500,C1,1,1,27
1566397260,1,1200,C3,1,21,496
1566397260,1,1200,C6,0,0,26
1566397260,3,2000,C1,1,5,64
1566397260,5,1200,C1,1,2,77
1566397260,3,500,C8,1,0,3
1566397260,8,2000,C5,1,0,1
1566397260,1,1200,C8,1,0,91
1566397260,5,500,C1,1,4,138
1566397260,1,500,C3,1,23,770
1566397260,1,0,C2,0,1,68
1566397260,5,2000,C8,1,0,8
1566397260,5,2000,C1,0,9,278
1566397260,8,2000,C1,1,0,3
1566397260,1,2000,C5,1,3,160
1566397260,1,2000,C7,0,0,22
1566397260,3,2000,C7,0,0,6
1566397260,1,500,C1,0,5,97
1566397260,5,500,C3,1,2,55
1566397260,1,2000,C8,1,3,964
1566397260,3,2000,C3,1,0,33
1566397260,3,500,C3,1,1,17
1566397260,7,0,C5,1,0,4
1566397260,3,2000,C6,0,0,7
1566397260,3,2000,C3,0,0,3
1566397260,5,2000,C3,1,6,168
1566397260,1,1200,C2,0,0,3
1566397260,3,500,C7,0,0,3
1566397260,1,0,C4,1,0,9
1566397260,5,1200,C3,0,3,34
1566397260,1,500,C1,1,72,2108
1566397260,5,500,C1,0,15,315
1566397260,1,0,C5,1,0,1
1566397260,1,2000,C5,0,0,1
1566397260,1,2000,C2,0,0,3
1566397260,1,2000,C8,0,0,23
1566397260,3,2000,C1,0,1,11
1566397260,1,1200,C7,0,0,4
1566397260,6,0,C5,0,0,1
1566397260,1,1200,C5,1,0,29
1566397320,1,2000,C3,0,3,17
1566397320,5,2000,C1,0,6,309
1566397320,3,1200,C1,0,0,1
1566397320,1,500,C1,0,7,104
1566397320,3,1200,C1,1,0,44
1566397320,3,500,C3,1,2,15
1566397320,1,0,C2,0,2,67
1566397320,3,1200,C8,1,0,12
1566397320,1,500,C3,0,1,8
1566397320,5,0,C1,0,0,15
1566397320,5,2000,C8,1,0,7
1566397320,3,2000,C1,1,4,73
1566397320,1,1200,C3,1,22,522
1566397320,5,1200,C3,1,1,72
1566397320,3,500,C7,0,0,3
1566397320,3,500,C3,0,3,9
1566397320,1,2000,C1,1,171,4511
1566397320,3,2000,C6,0,0,8
1566397320,1,0,C1,1,0,3
1566397320,3,500,C1,0,1,18
1566397320,1,1200,C3,0,0,9
1566397320,1,2000,C1,0,6,94
1566397320,1,1200,C6,0,0,25
1566397320,3,2000,C1,0,1,10
1566397320,5,2000,C3,0,6,102
1566397320,3,0,C3,1,0,1
1566397320,5,0,C5,0,0,1
1566397320,1,500,C1,1,71,2266
1566397320,5,500,C8,1,0,2
1566397320,3,500,C6,0,0,4
1566397320,1,2000,C3,1,79,2063
1566397320,1,2000,C2,0,0,3
1566397320,1,2000,C6,0,2,112
1566397320,1,0,C5,1,0,3
1566397320,1,500,C3,1,27,804
1566397320,1,2000,C8,1,0,1001
1566397320,3,2000,C3,0,0,3
1566397320,1,1200,C2,0,0,3
1566397320,5,2000,C1,1,14,455
1566397320,8,2000,C5,1,0,1
1566397320,8,0,C5,1,1,5
1566397320,1,2000,C7,0,0,23
1566397320,5,500,C3,1,2,66
1566397320,5,500,C1,0,5,342
1566397320,3,1200,C3,1,0,12
1566397320,1,1200,C1,1,18,1060
1566397320,1,1200,C7,0,0,4
1566397320,5,2000,C3,1,4,156
1566397320,1,2000,C8,0,0,30
1566397320,1,0,C1,0,3,11
1566397320,3,2000,C3,1,0,32
1566397320,1,500,C8,1,0,148
1566397320,3,2000,C8,1,0,34
1566397320,3,2000,C7,0,0,6
1566397320,1,2000,C5,1,6,185
1566397320,5,1200,C1,0,9,172
1566397320,1,500,C5,1,0,17
1566397320,5,1200,C3,0,2,43
1566397320,3,500,C1,1,1,26
1566397320,1,0,C4,1,0,9
1566397320,5,500,C1,1,7,147
1566397320,1,500,C7,0,0,20
1566397320,8,2000,C1,0,0,1
1566397320,7,0,C5,1,0,3
1566397320,3,2000,C8,0,0,2
1566397320,1,500,C8,0,0,1
1566397320,1,1200,C1,0,0,27
1566397320,5,500,C3,0,2,75
1566397320,3,2000,C5,1,0,3
1566397320,1,1200,C5,1,0,33
1566397320,5,1200,C1,1,3,78
1566397320,1,1200,C8,1,0,97
1566397320,3,0,C5,1,0,1
1566397320,3,500,C8,1,0,3
1566397380,3,500,C3,1,0,15
1566397380,3,500,C7,0,0,3
1566397380,1,0,C4,1,0,9
1566397380,1,2000,C1,0,7,149
1566397380,3,1200,C8,1,0,8
1566397380,1,1200,C7,0,0,6
1566397380,1,2000,C7,0,0,23
1566397380,5,500,C1,0,8,321
1566397380,1,0,C5,1,0,1
1566397380,5,1200,C1,0,5,163
1566397380,5,2000,C1,0,13,307
1566397380,1,2000,C8,0,3,34
1566397380,1,1200,C3,0,0,7
1566397380,1,1200,C1,0,0,37
1566397380,1,2000,C6,0,0,128
1566397380,1,0,C2,0,3,77
1566397380,3,2000,C7,0,0,6
1566397380,1,500,C2,0,0,1
1566397380,5,0,C1,0,0,11
1566397380,1,2000,C5,1,2,192
1566397380,3,2000,C5,1,0,3
1566397380,7,2000,C3,0,0,1
1566397380,1,500,C3,0,1,9
1566397380,1,500,C1,1,85,2238
1566397380,1,2000,C3,0,0,12
1566397380,1,500,C7,0,0,21
1566397380,5,2000,C8,1,0,9
1566397380,7,0,C5,1,0,1
1566397380,1,500,C5,1,0,19
1566397380,1,1200,C1,1,31,990
1566397380,1,500,C1,0,11,94
1566397380,3,500,C8,1,0,3
1566397380,7,0,C3,0,0,1
1566397380,1,1200,C5,1,0,29
1566397380,5,500,C8,1,0,3
1566397380,3,0,C2,0,0,1
1566397380,1,1200,C3,1,8,504
1566397380,5,2000,C1,1,8,453
1566397380,1,500,C8,1,0,144
1566397380,3,1200,C1,0,0,4
1566397380,8,2000,C5,1,0,1
1566397380,5,1200,C3,1,1,69
1566397380,5,500,C3,1,5,61
1566397380,1,0,C1,1,1,3
1566397380,3,2000,C3,1,0,60
1566397380,8,0,C5,1,1,3
1566397380,1,2000,C1,1,125,4233
1566397380,3,500,C6,0,0,3
1566397380,5,1200,C3,0,2,44
1566397380,3,2000,C3,0,0,1
1566397380,3,0,C5,1,0,1
1566397380,3,2000,C1,0,0,12
1566397380,1,2000,C8,1,5,966
1566397380,3,1200,C3,1,0,18
1566397380,1,2000,C3,1,67,1918
1566397380,1,500,C3,1,25,793
1566397380,3,2000,C8,0,0,2
1566397380,5,500,C1,1,5,146
1566397380,5,2000,C3,1,9,157
1566397380,1,0,C1,0,3,10
1566397380,1,1200,C2,0,0,3
1566397380,1,1200,C8,1,3,97
1566397380,1,2000,C2,0,0,3
1566397380,3,1200,C1,1,0,46
1566397380,5,500,C3,0,2,75
1566397380,3,2000,C1,1,4,106
1566397380,1,1200,C6,0,0,32
1566397380,3,2000,C8,1,0,36
1566397380,3,500,C1,1,1,36
1566397380,5,2000,C3,0,4,91
1566397380,3,2000,C6,0,0,6
1566397380,3,500,C3,0,2,10
1566397380,5,1200,C1,1,4,79
1566397380,5,0,C5,1,1,1
1566397380,3,500,C1,0,0,20
1566397380,1,500,C8,0,0,2
1566397440,1,0,C2,0,2,74
1566397440,3,500,C3,1,0,16
1566397440,5,500,C3,0,3,73
1566397440,1,2000,C5,1,6,311
1566397440,1,2000,C1,0,21,1228
1566397440,5,1200,C1,1,1,97
1566397440,1,2000,C2,0,0,6
1566397440,1,500,C5,0,0,1
1566397440,3,2000,C3,0,0,1
1566397440,1,0,C4,1,0,9
1566397440,5,500,C1,1,5,148
1566397440,3,1200,C8,1,0,12
1566397440,3,0,C5,1,0,3
1566397440,5,500,C8,1,0,3
1566397440,3,500,C6,0,0,3
1566397440,3,500,C7,0,0,3
1566397440,5,2000,C5,1,0,3
1566397440,8,500,C1,1,0,1
1566397440,1,1200,C6,0,0,28
1566397440,1,1200,C7,0,0,6
1566397440,3,500,C8,1,0,3
1566397440,3,2000,C6,0,1,8
1566397440,5,2000,C5,0,0,1
1566397440,8,500,C5,1,0,1
1566397440,1,1200,C5,0,0,1
1566397440,1,500,C8,1,0,139
1566397440,7,0,C5,1,0,8
1566397440,5,2000,C1,0,9,407
1566397440,5,1200,C3,0,1,40
1566397440,1,1200,C1,0,4,47
1566397440,1,1200,C8,0,0,3
1566397440,1,2000,C7,0,0,19
1566397440,3,2000,C3,1,15,429
1566397440,3,1200,C3,1,0,34
1566397440,1,1200,C1,1,23,1002
1566397440,5,2000,C1,1,5,281
1566397440,5,1200,C8,1,0,2
1566397440,1,500,C7,0,0,21
1566397440,1,2000,C1,1,159,2258
1566397440,5,500,C3,1,6,71
1566397440,1,500,C3,1,30,855
1566397440,1,2000,C3,1,388,1666
1566397440,3,2000,C8,1,2,18
1566397440,1,2000,C3,0,2,312
1566397440,1,2000,C8,0,0,64
1566397440,1,2000,C8,1,76,391
1566397440,1,0,C1,1,0,1
1566397440,3,2000,C5,1,0,26
1566397440,1,2000,C6,0,0,127
1566397440,1,0,C1,0,3,40
1566397440,5,0,C1,0,1,16
1566397440,1,500,C1,0,0,111
1566397440,1,500,C3,0,0,9
1566397440,3,0,C1,0,0,1
1566397440,5,1200,C3,1,3,77
1566397440,3,500,C1,1,2,80
1566397440,3,2000,C1,1,5,344
1566397440,3,1200,C1,0,1,9
1566397440,8,0,C5,1,0,7
1566397440,5,2000,C3,0,7,132
1566397440,1,1200,C3,1,14,510
1566397440,1,2000,C5,0,0,38
1566397440,1,0,C5,1,0,3
1566397440,3,1200,C1,1,0,50
1566397440,1,1200,C8,1,0,98
1566397440,1,1200,C2,0,0,3
1566397440,3,2000,C7,0,0,6
1566397440,8,2000,C3,0,0,1
1566397440,3,2000,C8,0,0,3
1566397440,3,0,C2,0,0,2
1566397440,1,500,C1,1,77,2169
1566397440,3,1200,C5,1,0,2
1566397440,5,2000,C3,1,1,208
1566397440,8,500,C1,0,0,1
1566397440,7,0,C2,0,0,1
1566397440,1,1200,C5,1,0,26
1566397440,5,500,C1,0,8,311
1566397440,3,500,C3,0,0,11
1566397440,1,500,C5,1,0,18
1566397440,5,2000,C8,1,1,5
1566397440,5,1200,C1,0,4,152
1566397440,3,500,C1,0,0,32
1566397440,3,2000,C1,0,0,24
1566397440,1,1200,C3,0,0,6
1566397500,5,2000,C3,0,8,286
1566397500,5,1200,C3,1,0,93
1566397500,1,1200,C2,0,0,3
1566397500,3,1200,C1,1,0,95
1566397500,7,0,C5,0,0,1
1566397500,1,1200,C5,1,0,36
1566397500,5,1200,C1,1,4,118
1566397500,3,500,C7,0,0,3
1566397500,5,500,C8,1,0,6
1566397500,7,0,C5,1,0,8
1566397500,8,0,C5,1,0,1
1566397500,5,500,C3,0,1,78
1566397500,1,1200,C8,0,0,2
1566397500,1,2000,C6,0,0,117
1566397500,1,0,C2,0,1,87
1566397500,1,2000,C5,0,0,149
1566397500,1,500,C8,1,0,158
1566397500,3,2000,C5,0,0,1
1566397500,3,2000,C1,1,0,53
1566397500,5,2000,C1,1,0,3
1566397500,5,2000,C5,0,0,7
1566397500,3,0,C5,1,0,2
1566397500,5,500,C3,1,4,88
1566397500,1,1200,C7,0,0,6
1566397500,5,0,C1,0,2,26
1566397500,1,2000,C1,1,2,12
1566397500,3,500,C1,1,1,129
1566397500,3,1200,C3,1,0,69
1566397500,3,2000,C8,0,3,7
1566397500,3,2000,C1,0,2,48
1566397500,3,2000,C6,0,0,7
1566397500,8,0,C5,0,0,1
1566397500,8,500,C1,1,0,1
1566397500,3,2000,C7,0,0,5
1566397500,5,1200,C8,1,0,5
1566397500,3,2000,C3,1,1,128
1566397500,1,1200,C1,1,34,1095
1566397500,1,1200,C1,0,6,49
1566397500,1,500,C1,0,6,107
1566397500,3,2000,C3,0,0,9
1566397500,1,2000,C1,0,98,3484
1566397500,3,1200,C5,1,0,3
1566397500,3,2000,C5,1,0,9
1566397500,3,500,C3,1,0,54
1566397500,1,1200,C6,0,0,33
1566397500,1,500,C5,0,0,1
1566397500,5,1200,C3,0,2,46
1566397500,1,1200,C3,0,0,3
1566397500,1,2000,C8,1,1,4
1566397500,5,2000,C8,0,0,14
1566397500,1,1200,C3,1,13,602
1566397500,8,1200,C3,1,0,1
1566397500,5,500,C1,1,7,157
1566397500,1,2000,C7,0,0,19
1566397500,1,0,C5,1,0,1
1566397500,5,500,C1,0,7,330
1566397500,1,0,C1,0,6,109
1566397500,3,0,C5,0,0,1
1566397500,8,2000,C1,0,0,1
1566397500,3,500,C8,1,0,8
1566397500,1,1200,C8,1,1,102
1566397500,3,1200,C1,0,0,9
1566397500,5,2000,C3,1,0,61
1566397500,3,1200,C8,1,0,15
1566397500,1,2000,C8,0,0,920
1566397500,1,2000,C5,1,0,34
1566397500,3,2000,C8,1,0,2
1566397500,8,2000,C3,1,0,1
1566397500,1,500,C5,1,0,25
1566397500,1,500,C3,0,0,10
1566397500,5,1200,C1,0,4,150
1566397500,3,500,C6,0,0,3
1566397500,1,0,C4,1,0,9
1566397500,1,2000,C2,0,0,5
1566397500,6,500,C1,1,0,1
1566397500,3,500,C1,0,0,35
1566397500,3,500,C3,0,0,13
1566397500,1,500,C3,1,25,871
1566397500,1,500,C1,1,94,2168
1566397500,1,2000,C3,1,2,54
1566397500,1,500,C7,0,0,28
1566397500,1,2000,C3,0,30,1178
1566397500,5,2000,C1,0,10,727
1566397560,1,2000,C8,0,1,1033
1566397560,1,1200,C3,0,0,4
1566397560,3,500,C3,0,0,12
1566397560,1,2000,C7,0,0,21
1566397560,1,2000,C3,1,1,45
1566397560,1,500,C1,1,88,2084
1566397560,5,500,C1,0,5,334
1566397560,8,500,C2,0,0,1
1566397560,5,2000,C3,0,9,320
1566397560,3,500,C7,0,0,3
1566397560,1,500,C2,0,1,2
1566397560,1,2000,C1,0,97,3678
1566397560,3,500,C1,0,0,21
1566397560,3,500,C1,1,3,145
1566397560,1,500,C8,1,0,147
1566397560,5,1200,C3,1,3,85
1566397560,5,2000,C5,0,0,4
1566397560,1,500,C5,1,0,27
1566397560,1,2000,C2,0,0,4
1566397560,1,2000,C3,0,21,1336
1566397560,3,500,C8,1,0,12
1566397560,5,500,C3,0,0,82
1566397560,5,2000,C1,0,17,739
1566397560,3,2000,C1,0,2,60
1566397560,5,500,C8,1,0,6
1566397560,3,1200,C1,0,0,4
1566397560,1,500,C1,0,3,93
1566397560,3,1200,C8,1,0,19
1566397560,3,1200,C3,1,2,81
1566397560,1,1200,C5,1,0,38
1566397560,1,2000,C5,1,0,16
1566397560,1,1200,C8,0,0,1
1566397560,1,1200,C3,1,17,640
1566397560,5,0,C2,0,0,2
1566397560,1,1200,C1,1,32,1101
1566397560,1,0,C1,0,9,115
1566397560,1,0,C4,1,0,9
1566397560,5,1200,C1,1,5,130
1566397560,5,1200,C3,0,2,52
1566397560,3,2000,C3,1,0,23
1566397560,3,1200,C1,1,2,96
1566397560,1,1200,C1,0,6,44
1566397560,5,0,C1,0,2,24
1566397560,1,1200,C7,0,0,6
1566397560,1,500,C3,0,3,9
1566397560,6,0,C5,1,0,2
1566397560,1,500,C3,1,34,901
1566397560,5,2000,C1,1,0,1
1566397560,3,2000,C8,1,0,3
1566397560,5,2000,C3,1,1,32
1566397560,5,1200,C8,1,0,6
1566397560,7,0,C5,1,0,2
1566397560,5,500,C1,1,6,158
1566397560,3,2000,C3,0,0,13
1566397560,1,0,C2,0,0,73
1566397560,5,500,C3,1,3,67
1566397560,3,2000,C6,0,0,5
1566397560,6,500,C1,1,1,2
1566397560,3,500,C6,0,0,1
1566397560,1,500,C7,0,0,27
1566397560,5,1200,C1,0,5,142
1566397560,3,1200,C5,1,0,3
1566397560,3,0,C5,1,0,1
1566397560,7,0,C5,0,0,1
1566397560,3,2000,C5,0,0,2
1566397560,1,2000,C1,1,0,4
1566397560,1,1200,C2,0,0,3
1566397560,3,2000,C7,0,0,6
1566397560,1,1200,C6,0,0,26
1566397560,5,2000,C8,0,0,18
1566397560,3,500,C3,1,2,56
1566397560,8,0,C5,1,0,3
1566397560,1,2000,C6,0,0,117
1566397560,1,1200,C8,1,1,93
1566397560,3,2000,C8,0,0,7
1566397560,1,2000,C5,0,0,172
1566397560,1,500,C8,0,0,2
1566397560,3,2000,C1,1,0,2
1566397620,1,2000,C1,1,0,7
1566397620,1,500,C3,1,28,911
1566397620,3,500,C8,1,0,11
1566397620,3,500,C1,0,0,18
1566397620,8,2000,C3,0,0,1
1566397620,1,2000,C2,0,0,6
1566397620,5,1200,C3,0,2,53
1566397620,5,2000,C1,0,11,765
1566397620,5,1200,C1,0,0,153
1566397620,1,500,C5,1,0,29
1566397620,1,500,C7,0,0,28
1566397620,6,0,C5,1,0,1
1566397620,5,2000,C3,0,8,345
1566397620,8,2000,C1,1,1,1
1566397620,1,2000,C1,0,93,3929
1566397620,1,0,C4,1,0,9
1566397620,5,2000,C5,0,0,3
1566397620,1,0,C1,0,7,112
1566397620,5,1200,C3,1,1,94
1566397620,3,1200,C8,1,0,21
1566397620,1,500,C3,0,1,11
1566397620,1,2000,C6,0,1,120
1566397620,1,500,C8,0,0,2
1566397620,1,1200,C6,0,3,27
1566397620,3,0,C1,0,0,2
1566397620,1,0,C2,0,2,79
1566397620,3,2000,C8,1,0,1
1566397620,5,500,C1,1,9,172
1566397620,1,1200,C8,1,0,103
1566397620,1,0,C5,0,0,1
1566397620,1,500,C8,1,0,156
1566397620,1,1200,C2,0,0,3
1566397620,3,2000,C5,0,0,1
1566397620,3,2000,C3,1,0,17
1566397620,3,2000,C1,0,1,76
1566397620,1,2000,C8,0,0,1088
1566397620,5,0,C2,0,0,3
1566397620,5,1200,C1,1,3,134
1566397620,3,500,C1,1,5,146
1566397620,3,1200,C1,0,1,4
1566397620,3,2000,C8,0,0,11
1566397620,1,1200,C1,0,4,53
1566397620,3,2000,C6,0,0,3
1566397620,5,1200,C8,1,0,6
1566397620,5,0,C1,0,0,21
1566397620,1,500,C1,0,3,92
1566397620,5,500,C3,0,4,91
1566397620,5,0,C5,1,0,1
1566397620,1,1200,C3,0,0,3
1566397620,3,500,C6,0,0,2
1566397620,3,2000,C3,0,0,24
1566397620,5,2000,C3,1,1,27
1566397620,3,2000,C7,0,0,7
1566397620,3,2000,C5,1,0,1
1566397620,1,0,C5,1,0,1
1566397620,1,1200,C5,1,1,44
1566397620,5,500,C1,0,18,364
1566397620,1,2000,C3,0,22,1456
1566397620,1,1200,C7,0,0,6
1566397620,7,0,C5,0,0,1
1566397620,1,500,C1,1,75,2163
1566397620,5,500,C8,1,0,6
1566397620,1,2000,C5,1,0,19
1566397620,3,500,C7,0,0,3
1566397620,3,500,C3,0,0,12
1566397620,3,1200,C3,1,0,89
1566397620,1,1200,C3,1,18,671
1566397620,3,500,C3,1,2,67
1566397620,3,1200,C5,1,0,3
1566397620,1,2000,C5,0,1,188
1566397620,8,2000,C5,1,0,2
1566397620,3,1200,C1,1,3,96
1566397620,1,2000,C7,0,0,20
1566397620,5,500,C3,1,7,68
1566397620,1,500,C2,0,1,3
1566397620,8,0,C5,1,0,1
1566397620,5,2000,C8,0,0,17
1566397620,7,0,C5,1,0,3
1566397620,3,0,C2,0,0,1
1566397620,1,1200,C1,1,30,1173
1566397620,1,2000,C3,1,1,42
1566397680,3,1200,C8,1,0,21
1566397680,1,500,C3,0,0,10
1566397680,1,2000,C3,1,2,42
1566397680,5,1200,C1,0,2,144
1566397680,3,2000,C3,1,0,8
1566397680,3,2000,C8,0,0,13
1566397680,1,0,C1,0,7,109
1566397680,1,0,C5,1,0,3
1566397680,7,1200,C1,0,0,1
1566397680,5,0,C2,0,0,3
1566397680,1,500,C3,1,25,816
1566397680,5,2000,C3,0,9,291
1566397680,5,2000,C5,1,0,1
1566397680,1,1200,C1,1,27,986
1566397680,3,2000,C6,0,2,4
1566397680,5,500,C1,0,15,328
1566397680,3,500,C8,1,0,9
1566397680,5,1200,C3,0,2,47
1566397680,1,500,C8,1,1,147
1566397680,1,1200,C8,1,1,105
1566397680,1,1200,C5,1,1,41
1566397680,1,1200,C3,1,20,581
1566397680,1,500,C1,0,5,89
1566397680,1,2000,C7,0,0,21
1566397680,1,0,C4,1,0,9
1566397680,5,500,C3,0,2,93
1566397680,1,500,C2,0,0,3
1566397680,1,2000,C2,0,3,6
1566397680,3,500,C1,1,5,133
1566397680,5,500,C3,1,4,51
1566397680,1,2000,C8,0,3,656
1566397680,3,2000,C5,0,0,3
1566397680,1,1200,C1,0,1,49
1566397680,1,500,C7,0,0,28
1566397680,1,2000,C3,0,22,1148
1566397680,1,0,C2,0,0,72
1566397680,1,500,C1,1,63,1994
1566397680,3,2000,C7,0,0,5
1566397680,5,2000,C8,0,0,13
1566397680,5,0,C1,0,0,20
1566397680,5,2000,C5,0,0,4
1566397680,5,1200,C1,1,4,104
1566397680,1,500,C5,1,0,18
1566397680,5,500,C1,1,10,158
1566397680,1,2000,C1,0,89,3436
1566397680,5,2000,C1,0,13,675
1566397680,5,2000,C3,1,0,6
1566397680,3,0,C1,0,0,1
1566397680,8,0,C5,0,0,1
1566397680,3,500,C6,0,0,2
1566397680,6,2000,C1,0,0,1
1566397680,3,500,C1,0,0,18
1566397680,7,0,C5,1,0,2
1566397680,3,0,C5,1,0,3
1566397680,1,2000,C1,1,0,8
1566397680,1,2000,C5,0,0,170
1566397680,3,0,C2,0,0,1
1566397680,5,500,C8,1,0,3
1566397680,6,0,C5,0,0,1
1566397680,1,1200,C3,0,0,3
1566397680,1,1200,C2,0,0,3
1566397680,8,2000,C1,1,0,1
1566397680,3,1200,C1,1,5,97
1566397680,1,500,C8,0,0,2
1566397680,7,2000,C3,0,0,1
1566397680,3,500,C3,1,0,51
1566397680,3,500,C3,0,0,12
1566397680,3,1200,C1,0,0,1
1566397680,1,1200,C7,0,0,6
1566397680,3,2000,C5,1,0,1
1566397680,3,1200,C5,1,0,3
1566397680,5,1200,C8,1,0,6
1566397680,3,2000,C1,0,1,67
1566397680,8,0,C5,1,0,2
1566397680,5,2000,C6,0,0,1
1566397680,5,1200,C3,1,1,77
1566397680,3,1200,C3,1,7,89
1566397680,3,0,C5,0,0,1
1566397680,3,500,C7,0,0,3
1566397680,3,2000,C3,0,0,27
1566397680,1,2000,C6,0,0,122
1566397680,1,1200,C6,0,0,24
1566397680,1,2000,C5,1,0,21
1566397740,1,2000,C5,1,63,97
1566397740,5,500,C1,1,8,141
1566397740,5,2000,C8,0,0,12
1566397740,6,0,C5,1,0,8
1566397740,3,2000,C8,0,0,9
1566397740,1,1200,C8,1,1,97
1566397740,3,1200,C1,1,1,96
1566397740,5,0,C1,0,0,23
1566397740,3,1200,C5,1,0,3
1566397740,3,2000,C3,1,25,38
1566397740,1,0,C1,0,6,76
1566397740,1,1200,C1,0,0,47
1566397740,1,2000,C2,0,0,3
1566397740,5,1200,C1,1,3,116
1566397740,5,2000,C3,1,35,67
1566397740,1,0,C2,0,0,69
1566397740,7,0,C5,0,0,1
1566397740,5,500,C8,1,0,3
1566397740,3,2000,C1,1,5,11
1566397740,3,2000,C1,0,2,63
1566397740,5,1200,C8,1,0,7
1566397740,1,500,C3,1,26,739
1566397740,7,0,C5,1,0,2
1566397740,6,500,C1,1,0,2
1566397740,5,2000,C5,0,0,3
1566397740,1,500,C1,0,1,73
1566397740,5,2000,C3,0,5,185
1566397740,1,500,C2,0,0,2
1566397740,3,500,C8,1,0,12
1566397740,5,2000,C1,1,42,74
1566397740,1,2000,C3,1,301,563
1566397740,1,1200,C7,0,0,5
1566397740,5,0,C5,1,0,1
