min,cdn,bitrate,p2p,device,isp,value,cnt
1590810840,5,8500,1,adr,小运营商,0,44
1590810840,5,4000,1,ios,移动,15,500
1590810840,5,500,0,ipad,移动,0,3
1590810840,7,8500,0,web,电信,0,3
1590810840,5,2000,0,web,联通,0,1
1590810840,7,0,0,adr_tv,电信,24,1022
1590810840,5,4000,1,pc_exe,电信,1,12
1590810840,7,4000,1,webh5,电信,18,3672
1590810840,3,8500,0,pc_exe,移动,1,169
1590810840,7,500,0,ios,移动,6,15
1590810840,3,4000,1,ipad,联通,0,6
1590810840,7,4000,1,adr,移动,283,11284
1590810840,7,500,1,gamelive,电信,0,9
1590810840,3,4000,1,ipad,电信,0,36
1590810840,3,4000,1,webh5,小运营商,0,20
1590810840,7,500,1,ios,电信,10,316
1590810840,3,2000,1,adr,小运营商,2,68
1590810840,3,8500,0,web,联通,0,18
1590810840,5,8500,0,webh5,海外,0,2
1590810840,3,2000,1,ios,电信,14,351
1590810840,5,2000,0,pc_exe,移动,0,11
1590810840,3,500,1,adr,移动,6,145
1590810840,3,2000,0,adr,联通,5,92
1590810840,5,2000,1,webh5,海外,0,4
1590810840,3,500,0,web,移动,0,12
1590810840,3,8500,1,webh5,海外,0,3
1590810840,7,500,1,ipad,电信,1,25
1590810840,5,2000,0,ios,电信,0,35
1590810840,5,2000,1,ipad,未知,0,1
1590810840,5,4000,1,webh5,联通,0,37
1590810840,3,2000,0,web,小运营商,1,5
1590810840,7,0,0,adr,移动,15,475
1590810840,7,0,0,webh5,电信,0,8
1590810840,3,500,1,ipad,移动,0,8
1590810840,3,-1,0,adr_tv,电信,0,1
1590810840,8,0,1,ipad,电信,0,2
1590810840,7,2000,1,webh5,移动,6,649
1590810840,5,500,0,pc_exe,电信,0,5
1590810840,3,2000,1,webh5,小运营商,0,8
1590810840,3,8500,1,adr,移动,23,666
1590810840,5,4000,0,ios,移动,3,15
1590810840,7,4000,1,webh5,小运营商,1,168
1590810840,5,2000,1,ipad,海外,0,12
1590810840,5,500,1,adr,电信,12,238
1590810840,5,4000,0,pc_exe,电信,1,52
1590810840,7,4000,0,webh5,小运营商,0,11
1590810840,7,2000,0,webh5,小运营商,0,9
1590810840,5,500,0,ios,移动,0,3
1590810840,3,500,1,adr,海外,0,6
1590810840,3,500,0,adr_tv,移动,6,33
1590810840,7,2000,1,ios,小运营商,8,118
1590810840,7,8500,1,adr,小运营商,8,145
1590810840,7,4000,0,webh5,电信,0,220
1590810840,5,500,1,ios,小运营商,1,6
1590810840,7,2000,1,adr_tv,移动,0,3
1590810840,7,8500,0,adr_tv,电信,0,58
1590810840,5,500,0,ios,联通,6,260
1590810840,5,2000,1,ios,电信,27,580
1590810840,7,8500,1,ipad,电信,13,423
1590810840,7,0,0,adr,联通,5,218
1590810840,7,2000,0,pc_exe,小运营商,0,30
1590810840,5,500,1,ipad,移动,0,3
1590810840,7,2000,0,adr,海外,0,9
1590810840,7,4000,0,ios,电信,1,29
1590810840,7,2000,1,ipad,海外,5,71
1590810840,7,500,0,ios,联通,0,3
1590810840,5,4000,1,adr,移动,61,2310
1590810840,3,4000,1,adr,海外,0,28
1590810840,5,2000,0,adr,联通,17,3043
1590810840,7,4000,0,pc_exe,未知,0,3
1590810840,5,8500,0,adr_tv,电信,0,6
1590810840,7,500,0,webh5,电信,0,13
1590810840,7,500,1,adr,电信,42,1009
1590810840,7,2000,0,web,联通,0,6
1590810840,3,8500,1,webh5,联通,0,68
1590810840,7,4000,0,adr_tv,电信,71,1108
1590810840,5,8500,1,ipad,电信,3,44
1590810840,3,4000,0,pc_exe,海外,1,12
1590810840,3,500,1,ios,联通,2,70
1590810840,7,4000,0,pc_exe,教育网,0,4
1590810840,5,4000,0,ios,电信,0,7
1590810840,3,2000,0,webh5,联通,0,3
1590810840,3,2000,1,ipad,电信,0,75
1590810840,5,500,1,adr,移动,13,297
1590810840,5,4000,0,adr,小运营商,0,12
1590810840,3,4000,1,adr,小运营商,5,85
1590810840,5,2000,0,ipad,电信,0,6
1590810840,5,2000,1,webh5,联通,0,2
1590810840,7,8500,0,ios,小运营商,0,3
1590810840,7,8500,0,adr_tv,移动,1,55
1590810840,3,4000,0,ios,海外,0,3
1590810840,7,2500,1,ipad,电信,0,6
1590810840,7,0,0,adr_tv,联通,23,481
1590810840,7,500,1,webh5,联通,0,136
1590810840,7,4000,1,ios,联通,62,1333
1590810840,5,8500,1,ios,电信,3,100
1590810840,7,4000,0,adr_tv,海外,0,3
1590810840,5,4000,0,pc_exe,移动,1,88
1590810840,7,4000,0,adr,电信,19,330
1590810840,7,8500,1,adr,海外,0,9
1590810840,7,4000,0,web,移动,0,3
1590810840,3,500,0,adr_tv,电信,6,19
1590810840,7,2500,1,ios,移动,0,3
1590810840,5,4000,1,webh5,海外,0,6
1590810840,3,500,0,adr,电信,1,26
1590810840,5,0,0,adr,联通,0,215
1590810840,7,2000,1,ipad,小运营商,2,85
1590810840,7,500,0,webh5,小运营商,0,4
1590810840,7,500,0,pc_exe,联通,1,25
1590810840,5,2000,0,pc_exe,联通,0,12
1590810840,7,2000,1,webh5,海外,0,26
1590810840,3,0,0,ios,电信,0,1
1590810840,5,4000,1,adr,教育网,0,3
1590810840,3,4000,0,adr,联通,3,35
1590810840,5,4000,1,adr,联通,19,1253
1590810840,7,500,0,pc_exe,海外,0,3
1590810840,3,4000,1,ios,电信,11,324
1590810840,7,8500,1,ipad,教育网,0,3
1590810840,5,2000,1,webh5,小运营商,2,6
1590810840,3,4000,1,pc_exe,移动,0,13
1590810840,7,2000,1,adr,移动,322,10405
1590810840,5,8500,1,pc_exe,联通,1,8
1590810840,5,0,0,adr_tv,小运营商,0,12
1590810840,5,4000,1,adr,小运营商,3,159
1590810840,3,8500,0,ios,移动,0,8
1590810840,7,500,0,web,电信,0,5
1590810840,5,4000,0,ios,联通,5,177
1590810840,3,500,0,web,联通,0,3
1590810840,3,2000,1,ios,联通,5,192
1590810840,5,0,0,adr,电信,1,21
1590810840,3,4000,0,adr_tv,移动,37,411
1590810840,3,2000,0,webh5,电信,0,9
1590810840,3,8500,0,pc_exe,小运营商,0,18
1590810840,3,4000,1,ios,小运营商,2,36
1590810840,7,2000,0,ipad,联通,2,17
1590810840,5,8500,1,ipad,移动,3,56
1590810840,5,2000,0,webh5,移动,0,21
1590810840,3,4000,0,web,电信,4,31
1590810840,3,4000,1,webh5,移动,0,49
1590810840,5,4000,1,adr,电信,46,2077
1590810840,5,2000,1,ipad,小运营商,0,9
1590810840,7,2000,0,pc_exe,联通,2,173
1590810840,3,2000,0,adr,电信,1,9
1590810840,7,4000,0,ipad,移动,0,3
1590810840,3,4000,0,ios,小运营商,0,3
1590810840,7,2000,1,ipad,联通,10,554
1590810840,5,2000,1,webh5,移动,0,18
1590810840,3,500,0,webh5,移动,1,3
1590810840,3,500,1,adr,小运营商,0,6
1590810840,3,4000,1,ipad,小运营商,0,6
1590810840,7,2000,1,ios,海外,7,177
1590810840,255,4294967,0,adr,联通,0,4
1590810840,5,4000,1,webh5,小运营商,0,9
1590810840,7,500,0,ipad,电信,0,1
1590810840,7,8500,0,ipad,电信,0,3
1590810840,7,4000,0,ios,移动,3,53
1590810840,7,4000,0,pc_exe,电信,20,2502
1590810840,7,0,1,ios,移动,1,1
1590810840,5,2000,1,ios,小运营商,4,44
1590810840,3,2000,1,webh5,电信,0,30
1590810840,7,8500,1,webh5,小运营商,0,22
1590810840,5,4000,1,ios,海外,0,8
1590810840,3,500,0,adr,移动,0,15
1590810840,3,4000,0,web,移动,3,15
1590810840,7,8500,1,adr,教育网,0,3
1590810840,3,8500,1,adr,电信,8,508
1590810840,7,2000,1,adr,电信,197,8056
1590810840,3,500,1,ios,海外,0,13
1590810840,7,2000,1,adr,小运营商,22,689
1590810840,7,4000,0,webh5,移动,1,245
1590810840,5,500,0,adr,联通,5,582
1590810840,7,2000,0,web,小运营商,0,1
1590810840,7,8500,0,ios,电信,0,16
1590810840,5,500,1,webh5,联通,0,1
1590810840,3,2000,1,pc_exe,联通,0,2
1590810840,7,500,1,webh5,移动,3,215
1590810840,3,4000,0,adr_tv,小运营商,2,17
1590810840,5,8500,1,pc_exe,小运营商,0,9
1590810840,7,8500,1,webh5,海外,0,3
1590810840,7,4000,1,webh5,教育网,0,25
1590810840,3,4000,1,ios,移动,14,198
1590810840,5,8500,0,pc_exe,教育网,0,3
1590810840,5,4000,0,adr,移动,1,50
1590810840,7,4000,0,webh5,联通,1,117
1590810840,5,8500,0,webh5,移动,0,3
1590810840,5,2000,1,ipad,移动,0,86
1590810840,3,4000,1,ipad,移动,1,16
1590810840,3,8500,0,pc_exe,联通,1,104
1590810840,7,2000,0,webh5,海外,0,10
1590810840,3,8500,1,webh5,电信,2,89
1590810840,7,8500,1,ipad,联通,4,215
1590810840,7,2000,0,ios,海外,0,9
1590810840,7,8500,1,pc_exe,联通,2,75
1590810840,7,8500,1,ios,联通,2,197
1590810840,7,500,0,adr_tv,联通,7,39
1590810840,3,8500,0,ios,联通,0,7
1590810840,5,8500,0,adr_tv,移动,0,6
1590810840,7,500,1,webh5,电信,1,344
1590810840,7,500,1,adr,移动,62,1517
1590810840,5,500,1,ios,移动,2,190
1590810840,7,2000,0,ios,联通,0,63
1590810840,3,8500,0,adr_tv,联通,0,6
1590810840,3,500,1,ipad,电信,0,1
1590810840,3,8500,0,webh5,电信,0,17
1590810840,3,0,0,adr_tv,移动,11,378
1590810840,3,8500,1,ios,电信,3,88
1590810840,5,2000,1,adr,海外,1,40
1590810840,7,8500,1,pc_exe,电信,5,162
1590810840,3,500,0,web,小运营商,0,3
1590810840,3,2000,0,pc_exe,移动,0,8
1590810840,7,4000,0,adr,移动,29,496
1590810840,5,8500,1,webh5,电信,2,58
1590810840,3,4000,1,ios,联通,4,115
1590810840,7,500,0,pc_exe,小运营商,1,9
1590810840,3,2000,1,webh5,移动,0,22
1590810840,3,8500,0,adr_tv,电信,1,21
1590810840,7,2500,0,adr_tv,移动,0,3
1590810840,7,4000,0,webh5,海外,0,11
1590810840,7,2000,1,ipad,电信,13,915
1590810840,3,0,1,ipad,电信,0,1
1590810840,7,500,0,adr_tv,移动,5,142
1590810840,7,500,0,gamelive,联通,0,3
1590810840,5,8500,1,ipad,海外,0,3
1590810840,5,4000,0,adr_tv,联通,3,101
1590810840,7,2000,1,pc_exe,海外,0,1
1590810840,5,0,0,adr_tv,移动,10,189
1590810840,7,4000,0,pc_exe,小运营商,1,129
1590810840,7,2000,0,pc_exe,电信,5,293
1590810840,7,2000,1,adr,阿里云,0,3
1590810840,7,2000,0,ios,移动,3,54
1590810840,3,0,0,adr_tv,联通,3,155
1590810840,3,8500,1,adr,海外,0,3
1590810840,3,2000,1,adr,联通,17,404
1590810840,5,4000,1,pc_exe,海外,0,3
1590810840,5,4000,1,ipad,小运营商,0,3
1590810840,7,0,0,adr,小运营商,0,24
1590810840,7,4000,1,adr,小运营商,7,537
1590810840,5,2000,0,webh5,电信,0,52
1590810840,5,4000,1,ios,小运营商,1,59
1590810840,7,2000,0,webh5,联通,0,59
1590810840,3,2000,0,pc_exe,小运营商,1,3
1590810840,7,2000,1,webh5,未知,0,3
1590810840,7,4000,0,pc_exe,联通,11,1087
1590810840,3,4000,0,adr,电信,2,22
1590810840,3,2000,0,web,移动,0,5
1590810840,7,8500,1,adr,联通,36,1648
1590810840,7,4000,1,pc_exe,移动,35,680
1590810840,7,8500,0,pc_exe,海外,0,3
1590810840,7,500,1,pc_exe,电信,0,9
1590810840,7,2000,1,webh5,教育网,0,8
1590810840,5,500,1,adr,联通,1,146
1590810840,7,4000,1,adr,未知,0,3
1590810840,3,500,0,pc_exe,联通,0,5
1590810840,5,500,1,webh5,电信,0,3
1590810840,5,2000,1,ipad,教育网,0,3
1590810840,3,500,1,ios,电信,13,112
1590810840,5,4000,1,ios,联通,15,389
1590810840,5,500,1,ipad,未知,0,3
1590810840,255,0,2,webh5,电信,0,9
1590810840,5,500,0,ios,电信,0,8
1590810840,3,500,1,webh5,海外,0,8
1590810840,7,500,1,ios,联通,9,142
1590810840,7,2500,1,webh5,联通,0,6
1590810840,5,4000,0,adr,电信,4,70
1590810840,7,500,0,adr,电信,5,89
1590810840,5,8500,1,webh5,移动,1,50
1590810840,5,2000,0,ipad,移动,0,8
1590810840,3,2000,1,ipad,海外,0,3
1590810840,5,2000,1,adr,小运营商,9,169
1590810840,5,4000,0,webh5,联通,0,9
1590810840,3,8500,0,webh5,移动,0,5
1590810840,3,2000,1,adr,移动,23,637
1590810840,3,2000,1,ipad,移动,2,89
1590810840,5,500,1,pc_exe,联通,0,3
1590810840,5,2000,0,adr_tv,电信,13,167
1590810840,7,8500,1,webh5,联通,4,332
1590810840,5,8500,1,adr,移动,15,720
1590810840,7,4000,1,ios,电信,95,2715
1590810840,3,500,0,adr,联通,0,18
1590810840,255,0,2,webh5,移动,0,3
1590810840,7,500,1,ios,移动,28,616
1590810840,3,8500,1,webh5,小运营商,0,13
1590810840,7,4000,0,adr,联通,17,208
1590810840,5,4500,1,ios,电信,0,1
1590810840,3,8500,1,pc_exe,移动,1,68
1590810840,7,8500,1,ios,移动,27,354
1590810840,5,500,1,ios,电信,6,104
1590810840,7,2000,0,ios,小运营商,0,2
1590810840,3,2000,1,adr,海外,0,42
1590810840,4,2000,1,ios,电信,0,1
1590810840,7,8500,0,webh5,小运营商,0,1
1590810840,3,0,0,adr,移动,2,35
1590810840,5,4000,0,webh5,海外,0,2
1590810840,7,500,1,ios,小运营商,0,10
1590810840,5,2000,0,adr,移动,3,260
1590810840,8,0,1,ipad,移动,0,3
1590810840,7,-1,0,adr_tv,电信,0,1
1590810840,5,8500,1,ios,联通,2,70
1590810840,5,4000,1,pc_exe,移动,0,15
1590810840,5,500,0,adr_tv,移动,3,15
1590810840,3,8500,1,pc_exe,教育网,0,3
1590810840,7,8500,1,adr,移动,73,3184
1590810840,5,8500,1,webh5,联通,0,40
1590810840,7,500,0,adr,海外,0,3
1590810840,7,2000,1,pc_exe,小运营商,0,6
1590810840,7,4000,0,adr_tv,联通,31,499
1590810840,7,4000,1,ios,海外,13,113
1590810840,5,0,1,ipad,移动,0,2
1590810840,5,4000,0,adr_tv,电信,22,179
1590810840,7,2000,1,adr,未知,0,8
1590810840,5,2000,0,adr_tv,联通,9,78
1590810840,3,4000,0,adr,小运营商,0,3
1590810840,3,4000,1,adr,移动,38,1202
1590810840,7,2000,1,pc_exe,移动,5,62
1590810840,3,8500,1,ipad,电信,0,78
1590810840,5,2000,1,ipad,电信,2,109
1590810840,7,4000,1,ipad,电信,9,130
1590810840,7,-1,0,adr_tv,移动,0,2
1590810840,7,2000,0,pc_exe,海外,0,14
1590810840,3,500,0,ios,联通,1,3
1590810840,3,4000,1,adr,联通,21,665
1590810840,7,8500,1,ipad,海外,0,10
1590810840,3,500,1,pc_exe,海外,0,2
1590810840,3,8500,1,ipad,小运营商,1,12
1590810840,3,0,0,adr,联通,0,30
1590810840,5,4000,1,adr,海外,0,21
1590810840,3,8500,0,web,电信,5,20
1590810840,5,2000,1,adr,电信,40,1285
1590810840,3,2000,0,adr_tv,移动,27,290
1590810840,3,2000,0,adr_tv,小运营商,0,5
1590810840,3,500,0,web,电信,0,33
1590810840,3,500,0,ios,移动,0,6
1590810840,3,8500,0,web,移动,0,21
1590810840,3,500,0,adr_tv,小运营商,0,6
1590810840,7,2000,0,adr,教育网,0,3
1590810840,3,4000,1,pc_exe,小运营商,1,6
1590810840,5,2000,0,ios,联通,22,1340
1590810840,3,4000,1,pc_exe,电信,2,24
1590810840,3,4000,0,ios,电信,5,17
1590810840,7,4000,1,ios,移动,104,2157
1590810840,3,2000,1,webh5,联通,1,25
1590810840,5,4000,0,webh5,移动,0,7
1590810840,5,0,0,adr,海外,0,6
1590810840,7,2000,0,adr,联通,13,233
1590810840,7,2000,0,adr_tv,小运营商,10,107
1590810840,7,4000,1,adr,教育网,1,22
1590810840,7,4000,0,adr_tv,小运营商,0,49
1590810840,5,8500,0,pc_exe,海外,0,3
1590810840,7,4000,1,webh5,海外,0,12
1590810840,7,2000,0,adr_tv,电信,79,1219
1590810840,3,2000,0,adr_tv,电信,32,165
1590810840,7,4000,1,ipad,联通,2,51
1590810840,5,4000,1,ipad,联通,0,6
1590810840,7,8500,0,pc_exe,移动,15,1230
1590810840,7,8500,0,webh5,联通,0,31
1590810840,7,500,1,ipad,移动,0,13
1590810840,3,4000,1,webh5,电信,0,98
1590810840,3,500,1,adr,电信,3,81
1590810840,5,2000,0,webh5,联通,0,6
1590810840,3,0,0,adr_tv,电信,6,246
1590810840,5,4000,1,webh5,电信,0,70
1590810840,5,4000,1,ios,电信,22,634
1590810840,7,500,0,web,移动,0,3
1590810840,7,4000,1,pc_exe,电信,17,694
1590810840,7,500,1,ipad,海外,0,9
1590810840,7,2000,1,ios,电信,41,1936
1590810840,3,8500,1,ios,小运营商,1,16
1590810900,3,8500,1,adr,海外,0,3
1590810900,7,2000,1,adr,阿里云,0,3
1590810900,5,4000,0,webh5,联通,0,8
1590810900,3,2000,0,pc_exe,联通,3,15
