min,cdn,bitrate,p2p,value,cnt
1573721280,5,4000,1,13,1203
1573721280,3,8000,1,0,6
1573721340,3,4000,1,0,9
1573721340,5,2000,0,5,310
1573721340,5,4000,0,7,296
1573721340,5,500,0,1,75
1573721340,3,8000,0,0,6
1573721340,5,2000,1,22,1638
1573721340,3,2000,1,0,17
1573721340,5,8000,0,0,90
1573721340,3,500,0,0,6
1573721340,5,4000,1,8,1199
1573721340,3,4000,0,0,6
1573721340,5,1200,1,9,538
1573721340,5,1200,0,4,167
1573721340,5,0,0,1,68
1573721340,5,500,1,6,554
1573721340,3,500,1,0,3
1573721340,5,8000,1,4,148
1573721340,3,1200,1,0,3
1573721340,3,2000,0,2,22
1573721340,3,8000,1,0,6
1573721400,5,2000,1,24,1611
1573721400,5,500,0,0,77
1573721400,3,8000,0,0,4
1573721400,3,1200,1,0,1
1573721400,5,4000,0,12,307
1573721400,5,2000,0,7,318
1573721400,3,4000,0,0,6
1573721400,5,4000,1,6,1239
1573721400,5,0,0,0,74
1573721400,5,500,1,6,553
1573721400,3,8000,1,0,6
1573721400,5,1200,1,3,533
1573721400,3,2000,1,0,13
1573721400,3,2000,0,1,15
1573721400,3,500,1,0,2
1573721400,5,8000,0,1,95
1573721400,3,4000,1,0,8
1573721400,5,1200,0,2,157
1573721400,3,500,0,0,7
1573721400,5,8000,1,0,141
1573721460,5,500,0,2,79
1573721460,5,1200,1,7,583
1573721460,5,2000,1,24,1612
1573721460,5,0,0,3,69
1573721460,3,2000,0,3,15
1573721460,3,8000,0,0,5
1573721460,5,2000,0,6,326
1573721460,255,4294967,0,0,1
1573721460,3,4000,0,0,4
1573721460,3,500,1,0,3
1573721460,3,8000,1,0,6
1573721460,5,8000,1,2,125
1573721460,3,500,0,0,6
1573721460,5,4000,1,7,1233
1573721460,5,500,1,5,558
1573721460,5,4000,0,7,304
1573721460,3,2000,1,0,14
1573721460,5,8000,0,3,89
1573721460,3,4000,1,0,8
1573721460,5,0,1,0,1
1573721460,5,1200,0,5,157
1573721520,5,8000,1,3,135
1573721520,5,4000,1,4,1273
1573721520,3,500,1,0,3
1573721520,5,1200,1,13,596
1573721520,3,2000,1,0,16
1573721520,3,1200,1,0,3
1573721520,5,4000,0,45,337
1573721520,5,500,0,32,74
1573721520,3,2000,0,2,18
1573721520,3,8000,0,0,4
1573721520,3,4000,0,0,6
1573721520,5,2000,1,19,1667
1573721520,3,8000,1,0,7
1573721520,3,4000,1,0,8
1573721520,5,0,0,36,76
1573721520,5,1200,0,62,153
1573721520,5,8000,0,13,100
1573721520,5,500,1,5,563
1573721520,5,2000,0,165,331
1573721520,3,500,0,0,6
1573721580,5,500,0,30,79
1573721580,3,500,0,0,6
1573721580,3,2000,1,0,15
1573721580,5,4000,0,41,376
1573721580,5,4000,1,6,1267
1573721580,3,2000,0,2,18
1573721580,5,2000,0,126,346
1573721580,5,1200,0,58,165
1573721580,5,-1,0,0,1
1573721580,3,8000,0,1,7
1573721580,5,8000,0,11,103
1573721580,3,4000,0,0,8
1573721580,3,4000,1,0,9
1573721580,3,1200,1,0,3
1573721580,5,500,1,5,562
1573721580,8,-1,0,0,1
1573721580,5,2000,1,20,1715
1573721580,5,1200,1,12,577
1573721580,3,8000,1,0,9
1573721580,5,0,0,29,75
1573721580,5,8000,1,33,125
1573721580,3,500,1,0,3
1573721580,7,1200,1,0,1
1573721640,3,500,1,0,5
1573721640,3,8000,1,0,18
1573721640,3,0,0,0,3
1573721640,5,500,1,3,589
1573721640,3,2000,0,1,22
1573721640,5,0,0,44,62
1573721640,3,1200,1,0,3
1573721640,3,4000,0,0,9
1573721640,5,4000,0,71,400
1573721640,5,1200,1,13,571
1573721640,5,8000,1,18,85
1573721640,5,2000,1,27,1752
1573721640,255,4294967,0,0,1
1573721640,3,2000,1,0,15
1573721640,7,0,1,0,1
1573721640,3,4000,1,0,9
1573721640,5,2000,0,259,318
1573721640,5,1200,0,109,150
1573721640,5,8000,0,17,105
1573721640,3,8000,0,0,7
1573721640,5,500,0,64,77
1573721640,3,1200,0,0,1
1573721640,3,500,0,0,5
1573721640,5,4000,1,12,1287
1573721700,3,0,0,0,5
1573721700,5,2000,0,216,255
1573721700,3,8000,1,0,30
1573721700,5,500,1,2,591
1573721700,3,4000,0,0,5
1573721700,5,1200,1,7,588
1573721700,3,2000,1,0,17
1573721700,5,4000,0,66,404
1573721700,3,2000,0,2,22
1573721700,3,1200,1,0,3
1573721700,5,8000,0,29,120
1573721700,5,500,0,59,71
1573721700,3,4000,1,0,9
1573721700,5,0,0,32,47
1573721700,5,4000,1,10,1359
1573721700,5,2000,1,15,1857
1573721700,3,1200,0,0,4
1573721700,3,500,1,0,7
1573721700,5,1200,0,84,127
1573721700,5,8000,1,2,53
1573721700,3,500,0,0,6
1573721700,3,8000,0,2,12
1573721760,5,1200,1,13,593
1573721760,5,2000,1,29,1932
1573721760,3,4000,1,0,9
1573721760,5,1200,0,82,127
1573721760,3,1200,1,0,3
1573721760,5,4000,0,68,386
1573721760,5,0,1,0,1
1573721760,5,500,0,60,71
1573721760,5,0,0,30,48
1573721760,5,500,1,6,595
1573721760,3,500,0,0,4
1573721760,5,8000,0,27,119
1573721760,3,2000,1,0,18
1573721760,3,4000,0,0,3
1573721760,3,8000,0,3,13
1573721760,3,8000,1,0,37
1573721760,3,0,0,0,3
1573721760,5,8000,1,2,51
1573721760,3,500,1,0,9
1573721760,3,1200,0,0,6
1573721760,5,2000,0,216,256
1573721760,3,2000,0,3,22
1573721760,5,4000,1,15,1394
1573721820,5,500,0,58,68
1573721820,5,0,0,31,46
1573721820,3,4000,0,0,3
1573721820,5,2000,1,35,2012
1573721820,5,8000,0,25,128
1573721820,5,1200,1,17,613
1573721820,3,0,0,0,3
1573721820,3,500,1,0,14
1573721820,5,8000,1,3,55
1573721820,3,2000,1,0,16
1573721820,3,2000,0,3,21
1573721820,3,1200,0,0,7
1573721820,5,4000,0,67,385
1573721820,5,4000,1,16,1438
1573721820,3,500,0,0,3
1573721820,5,1200,0,83,124
1573721820,3,4000,1,0,9
1573721820,5,2000,0,202,244
1573721820,3,8000,1,0,42
1573721820,3,1200,1,0,3
1573721820,3,8000,0,2,16
1573721820,5,500,1,12,605
1573721880,3,1200,1,0,3
1573721880,5,2000,1,24,2112
1573721880,5,2000,0,199,242
1573721880,5,0,0,36,50
1573721880,5,8000,1,2,60
1573721880,3,2000,0,3,21
1573721880,3,2000,1,0,21
1573721880,5,4000,1,9,1498
1573721880,3,1200,0,0,13
1573721880,3,500,1,1,14
1573721880,5,500,0,64,72
1573721880,5,4000,0,66,369
1573721880,3,4000,0,0,5
1573721880,3,8000,0,0,16
1573721880,5,8000,0,27,116
1573721880,3,4000,1,0,9
1573721880,5,500,1,12,620
1573721880,5,1200,1,7,648
1573721880,3,500,0,0,3
1573721880,5,1200,0,99,144
1573721880,3,8000,1,1,40
1573721880,3,0,0,0,3
1573721940,3,2000,0,2,27
1573721940,5,1200,0,101,154
1573721940,3,4000,1,0,9
1573721940,5,8000,1,0,50
1573721940,3,500,1,0,10
1573721940,5,2000,0,242,293
1573721940,3,0,0,0,8
1573721940,5,2000,1,42,2313
1573721940,3,1200,1,0,6
1573721940,5,4000,0,65,357
1573721940,3,8000,1,1,44
1573721940,5,500,1,9,715
1573721940,5,4000,1,10,1641
1573721940,3,1200,0,0,13
1573721940,5,500,0,82,92
1573721940,3,8000,0,0,20
1573721940,8,500,1,0,1
1573721940,5,8000,0,31,118
1573721940,5,0,0,31,48
1573721940,3,500,0,0,3
1573721940,3,2000,1,0,25
1573721940,5,1200,1,12,720
1573721940,3,4000,0,0,6
1573722000,5,1200,0,89,134
1573722000,3,4000,0,0,7
1573722000,5,1200,1,15,755
1573722000,3,1200,0,0,12
1573722000,5,4000,1,16,1699
1573722000,5,2000,0,265,301
1573722000,255,4294967,0,0,1
1573722000,5,500,1,11,739
1573722000,3,500,1,0,12
1573722000,5,0,0,27,44
1573722000,5,8000,1,0,50
1573722000,3,2000,0,3,29
1573722000,3,4000,1,0,10
1573722000,3,8000,1,0,50
1573722000,3,500,0,0,3
1573722000,5,8000,0,30,110
1573722000,3,2000,1,0,26
1573722000,5,2000,1,46,2393
1573722000,3,0,0,0,10
1573722000,5,500,0,83,90
1573722000,3,8000,0,0,14
1573722000,5,4000,0,72,364
1573722000,3,1200,1,0,9
1573722060,5,8000,1,0,45
1573722060,5,1200,1,20,785
1573722060,3,500,1,0,10
1573722060,3,0,0,0,10
1573722060,3,8000,0,0,19
1573722060,3,1200,0,0,13
1573722060,5,500,0,91,102
1573722060,3,1200,1,0,15
1573722060,5,4000,1,15,1716
1573722060,5,2000,0,215,271
1573722060,5,2000,1,37,2424
1573722060,5,500,1,8,741
1573722060,5,0,0,21,35
1573722060,3,4000,0,0,12
1573722060,3,8000,1,0,53
1573722060,3,2000,1,2,29
1573722060,3,2000,0,4,34
1573722060,5,4000,0,62,343
1573722060,3,500,0,0,3
1573722060,3,4000,1,0,14
1573722060,5,8000,0,20,111
1573722060,5,1200,0,116,155
1573722120,5,500,0,69,86
1573722120,3,2000,1,0,32
1573722120,3,4000,1,2,34
1573722120,5,2000,1,41,2386
1573722120,5,0,0,25,42
1573722120,3,1200,0,2,14
1573722120,3,1200,1,1,18
1573722120,5,1200,0,70,113
1573722120,5,4000,1,13,1730
1573722120,5,1200,1,15,760
1573722120,3,4000,0,2,13
1573722120,4,2000,1,0,1
1573722120,5,4000,0,63,332
1573722120,3,8000,0,0,21
1573722120,8,0,1,0,1
1573722120,3,2000,0,1,34
1573722120,5,8000,1,0,44
1573722120,5,8000,0,26,106
1573722120,3,500,0,0,3
1573722120,3,8000,1,2,68
1573722120,5,500,1,11,717
1573722120,5,2000,0,169,223
1573722120,3,0,0,0,12
1573722120,3,500,1,1,16
1573722180,5,4000,1,1,23
1573722180,5,500,0,1,2
1573722180,3,0,0,0,1
1573722180,5,1200,0,2,2
1573722180,5,1200,1,0,12
1573722180,5,2000,0,3,4
1573722180,5,4000,0,1,3
1573722180,3,2000,1,0,2
1573722180,5,500,1,0,12
1573722180,3,8000,1,0,2
1573722180,5,2000,1,1,48
1573722180,5,8000,0,0,3
