min,cdn,bitrate,p2p,device,value,cnt
1581743160,3,4500,1,C6,15,188
1581743160,3,4500,1,C8,60,35314
1581743160,3,8000,0,C1,0,25
1581743160,3,8000,0,C2,7,230
1581743160,3,8000,0,C3,6,247
1581743160,3,8000,0,C5,2,15
1581743160,3,8000,0,C6,37,2567
1581743160,3,8000,0,C7,13,1052
1581743160,3,8000,0,C8,0,78
1581743160,3,8000,1,C1,176,8686
1581743160,3,8000,1,C3,49,1732
1581743160,3,8000,1,C5,26,1731
1581743160,3,8000,1,C6,4,110
1581743160,3,8000,1,C8,9,2865
1581743160,5,-1,0,C2,0,3
1581743160,5,0,0,C1,2,265
1581743160,5,0,0,C2,10,389
1581743160,5,0,0,C3,0,15
1581743160,5,0,1,C3,2,27
1581743160,5,0,1,C4,12,12
1581743160,5,0,1,C5,0,6
1581743160,5,500,0,C1,75,5816
1581743160,5,500,0,C2,13,104
1581743160,5,500,0,C3,45,1539
1581743160,5,500,0,C4,0,3
1581743160,5,500,0,C5,0,7
1581743160,5,500,0,C6,0,30
1581743160,5,500,0,C8,0,18
1581743160,5,500,1,C1,225,8439
1581743160,5,500,1,C3,126,3366
1581743160,5,500,1,C4,0,5
1581743160,5,500,1,C5,2,91
1581743160,5,500,1,C8,1,110
1581743160,5,2500,0,C1,142,15203
1581743160,5,2500,0,C2,35,269
1581743160,5,2500,0,C3,68,5294
1581743160,5,2500,0,C5,1,23
1581743160,5,2500,0,C6,10,152
1581743160,5,2500,0,C8,1,47
1581743160,5,2500,1,C1,513,25793
1581743160,5,2500,1,C3,253,8691
1581743160,5,2500,1,C5,11,928
1581743160,5,2500,1,C6,0,3
1581743160,5,2500,1,C8,1,375
1581743160,5,4500,0,C1,6,872
1581743160,5,4500,0,C2,2,177
1581743160,5,4500,0,C3,7,483
1581743160,5,4500,0,C6,8,389
1581743160,5,4500,0,C8,0,53
1581743160,5,4500,1,C1,320,18556
1581743160,5,4500,1,C3,236,7488
1581743160,5,4500,1,C5,5,185
1581743160,5,4500,1,C6,0,24
1581743160,5,4500,1,C8,2,988
1581743160,5,8000,0,C1,2,35
1581743160,5,8000,0,C2,0,21
1581743160,5,8000,0,C3,4,153
1581743160,5,8000,0,C5,0,6
1581743160,5,8000,0,C6,13,795
1581743160,5,8000,0,C7,0,12
1581743160,5,8000,0,C8,0,25
1581743160,5,8000,1,C1,51,2155
1581743160,5,8000,1,C3,17,409
1581743160,5,8000,1,C5,3,249
1581743160,5,8000,1,C6,1,12
1581743160,5,8000,1,C8,1,319
1581743160,6,2500,0,C1,0,1
1581743160,7,0,0,C2,0,1
1581743160,7,0,0,C5,0,1
1581743160,7,0,1,C5,0,2
1581743160,7,2500,0,C2,0,1
1581743160,8,0,1,C5,0,1
1581743220,3,-1,0,C2,0,1
1581743220,3,0,0,C1,16,282
1581743220,3,0,0,C2,54,3767
1581743220,3,0,0,C3,0,1
1581743220,3,0,0,C8,0,20
1581743220,3,0,1,C2,0,9
1581743220,3,0,1,C3,10,59
1581743220,3,0,1,C5,0,6
1581743220,3,500,0,C1,136,3298
1581743220,3,500,0,C2,45,670
1581743220,3,500,0,C3,34,544
1581743220,3,500,0,C4,0,3
1581743220,3,500,0,C5,1,137
1581743220,3,500,0,C6,6,327
1581743220,3,500,0,C7,2,175
1581743220,3,500,0,C8,1,142
1581743220,3,500,1,C1,601,29831
1581743220,3,500,1,C3,281,9388
1581743220,3,500,1,C4,0,49
1581743220,3,500,1,C5,18,554
1581743220,3,500,1,C6,3,18
1581743220,3,500,1,C8,3,2426
1581743220,3,2500,0,C1,210,6151
1581743220,3,2500,0,C2,214,3018
1581743220,3,2500,0,C3,34,834
1581743220,3,2500,0,C5,5,122
1581743220,3,2500,0,C6,17,999
1581743220,3,2500,0,C7,2,313
1581743220,3,2500,0,C8,3,346
1581743220,3,2500,1,C1,1885,107740
1581743220,3,2500,1,C2,0,15
1581743220,3,2500,1,C3,696,29230
1581743220,3,2500,1,C5,87,7763
1581743220,3,2500,1,C6,1,52
1581743220,3,2500,1,C8,12,8356
1581743220,3,4500,0,C1,100,2857
1581743220,3,4500,0,C2,47,1744
1581743220,3,4500,0,C3,39,455
1581743220,3,4500,0,C5,0,24
1581743220,3,4500,0,C6,76,10054
1581743220,3,4500,0,C7,6,394
1581743220,3,4500,0,C8,4,598
1581743220,3,4500,1,C1,1370,70697
1581743220,3,4500,1,C2,0,3
1581743220,3,4500,1,C3,714,27474
1581743220,3,4500,1,C5,24,1060
1581743220,3,4500,1,C6,13,183
1581743220,3,4500,1,C8,73,32952
1581743220,3,8000,0,C1,1,20
1581743220,3,8000,0,C2,8,233
1581743220,3,8000,0,C3,6,269
1581743220,3,8000,0,C5,1,18
1581743220,3,8000,0,C6,28,2564
1581743220,3,8000,0,C7,18,1050
1581743220,3,8000,0,C8,0,69
1581743220,3,8000,1,C1,183,8664
1581743220,3,8000,1,C3,69,1785
1581743220,3,8000,1,C5,25,1738
1581743220,3,8000,1,C6,4,110
1581743220,3,8000,1,C8,5,2681
1581743220,5,-1,0,C2,0,2
1581743220,5,0,0,C1,1,278
1581743220,5,0,0,C2,10,372
1581743220,5,0,0,C3,0,12
1581743220,5,0,1,C3,7,28
1581743220,5,0,1,C4,12,12
1581743220,5,0,1,C5,0,6
1581743220,5,500,0,C1,84,5835
1581743220,5,500,0,C2,9,100
1581743220,5,500,0,C3,46,1566
1581743220,5,500,0,C4,0,3
1581743220,5,500,0,C5,0,6
1581743220,5,500,0,C6,1,32
1581743220,5,500,0,C8,0,21
1581743220,5,500,1,C1,210,8502
1581743220,5,500,1,C3,121,3369
1581743220,5,500,1,C4,0,2
1581743220,5,500,1,C5,0,97
1581743220,5,500,1,C8,0,92
1581743220,5,2500,0,C1,175,15252
1581743220,5,2500,0,C2,36,272
1581743220,5,2500,0,C3,60,5169
1581743220,5,2500,0,C5,0,21
1581743220,5,2500,0,C6,5,155
1581743220,5,2500,0,C8,0,44
1581743220,5,2500,1,C1,489,25638
1581743220,5,2500,1,C3,243,8204
1581743220,5,2500,1,C5,9,931
1581743220,5,2500,1,C6,0,3
1581743220,5,2500,1,C8,2,332
1581743220,5,4500,0,C1,10,865
1581743220,5,4500,0,C2,4,171
1581743220,5,4500,0,C3,10,429
1581743220,5,4500,0,C6,2,384
1581743220,5,4500,0,C8,0,56
1581743220,5,4500,1,C1,332,18495
1581743220,5,4500,1,C3,216,7140
1581743220,5,4500,1,C5,3,175
1581743220,5,4500,1,C6,3,26
1581743220,5,4500,1,C8,2,875
1581743220,5,8000,0,C1,0,33
1581743220,5,8000,0,C2,0,19
1581743220,5,8000,0,C3,3,173
1581743220,5,8000,0,C5,0,6
1581743220,5,8000,0,C6,11,782
1581743220,5,8000,0,C7,0,12
1581743220,5,8000,0,C8,0,28
1581743220,5,8000,1,C1,56,2131
1581743220,5,8000,1,C3,17,368
1581743220,5,8000,1,C5,9,256
1581743220,5,8000,1,C6,0,11
1581743220,5,8000,1,C8,0,293
1581743220,6,0,0,C2,0,2
1581743220,7,0,1,C5,0,3
1581743220,8,0,1,C5,0,1
1581743220,8,4500,0,C2,0,1
1581743280,3,-1,0,C2,0,1
1581743280,3,0,0,C1,10,280
1581743280,3,0,0,C2,76,3821
1581743280,3,0,0,C8,0,29
1581743280,3,0,1,C2,0,10
1581743280,3,0,1,C3,8,77
1581743280,3,0,1,C5,1,5
1581743280,3,500,0,C1,149,3327
1581743280,3,500,0,C2,59,666
1581743280,3,500,0,C3,46,543
1581743280,3,500,0,C4,0,3
1581743280,3,500,0,C5,2,141
1581743280,3,500,0,C6,6,326
1581743280,3,500,0,C7,3,184
1581743280,3,500,0,C8,0,153
1581743280,3,500,1,C1,606,29999
1581743280,3,500,1,C3,281,9419
1581743280,3,500,1,C4,0,48
1581743280,3,500,1,C5,27,569
1581743280,3,500,1,C6,1,19
1581743280,3,500,1,C8,10,2652
1581743280,3,2500,0,C1,239,6205
1581743280,3,2500,0,C2,208,3013
1581743280,3,2500,0,C3,48,880
1581743280,3,2500,0,C5,4,120
1581743280,3,2500,0,C6,25,996
1581743280,3,2500,0,C7,5,320
1581743280,3,2500,0,C8,9,352
1581743280,3,2500,1,C1,1961,108213
1581743280,3,2500,1,C2,0,15
1581743280,3,2500,1,C3,701,29271
1581743280,3,2500,1,C5,90,7825
1581743280,3,2500,1,C6,1,51
1581743280,3,2500,1,C8,19,8942
1581743280,3,4500,0,C1,107,2882
1581743280,3,4500,0,C2,57,1744
1581743280,3,4500,0,C3,21,472
1581743280,3,4500,0,C5,0,21
1581743280,3,4500,0,C6,71,10117
1581743280,3,4500,0,C7,6,393
1581743280,3,4500,0,C8,9,695
1581743280,3,4500,1,C1,1277,71093
1581743280,3,4500,1,C2,0,3
1581743280,3,4500,1,C3,772,28069
1581743280,3,4500,1,C5,30,1063
1581743280,3,4500,1,C6,11,181
1581743280,3,4500,1,C8,79,34860
1581743280,3,8000,0,C1,0,12
1581743280,3,8000,0,C2,7,239
1581743280,3,8000,0,C3,2,266
1581743280,3,8000,0,C5,2,18
1581743280,3,8000,0,C6,28,2591
1581743280,3,8000,0,C7,23,1065
1581743280,3,8000,0,C8,0,87
1581743280,3,8000,1,C1,185,8723
1581743280,3,8000,1,C3,53,1689
1581743280,3,8000,1,C5,19,1725
1581743280,3,8000,1,C6,2,114
1581743280,3,8000,1,C8,7,2834
1581743280,5,-1,0,C2,0,1
1581743280,5,0,0,C1,3,277
1581743280,5,0,0,C2,9,380
1581743280,5,0,0,C3,0,12
1581743280,5,0,1,C3,1,29
1581743280,5,0,1,C4,12,12
1581743280,5,0,1,C5,0,5
1581743280,5,500,0,C1,99,5885
1581743280,5,500,0,C2,9,101
1581743280,5,500,0,C3,64,1589
1581743280,5,500,0,C4,0,3
1581743280,5,500,0,C5,0,6
1581743280,5,500,0,C6,2,32
1581743280,5,500,0,C8,0,22
1581743280,5,500,1,C1,237,8552
1581743280,5,500,1,C3,116,3381
1581743280,5,500,1,C4,0,3
1581743280,5,500,1,C5,2,91
1581743280,5,500,1,C8,1,109
1581743280,5,2500,0,C1,149,15318
1581743280,5,2500,0,C2,28,274
1581743280,5,2500,0,C3,81,5187
1581743280,5,2500,0,C5,0,18
1581743280,5,2500,0,C6,4,152
1581743280,5,2500,0,C8,0,41
1581743280,5,2500,1,C1,553,25796
1581743280,5,2500,1,C3,256,9067
1581743280,5,2500,1,C5,15,949
1581743280,5,2500,1,C6,0,3
1581743280,5,2500,1,C8,1,365
1581743280,5,4500,0,C1,16,873
1581743280,5,4500,0,C2,2,182
1581743280,5,4500,0,C3,14,428
1581743280,5,4500,0,C6,5,376
1581743280,5,4500,0,C8,0,53
1581743280,5,4500,1,C1,339,18639
1581743280,5,4500,1,C3,213,7512
1581743280,5,4500,1,C5,6,172
1581743280,5,4500,1,C6,0,31
1581743280,5,4500,1,C8,2,963
1581743280,5,8000,0,C1,0,34
1581743280,5,8000,0,C2,0,18
1581743280,5,8000,0,C3,6,194
1581743280,5,8000,0,C5,0,6
1581743280,5,8000,0,C6,13,797
1581743280,5,8000,0,C7,0,11
1581743280,5,8000,0,C8,0,32
1581743280,5,8000,1,C1,49,2167
1581743280,5,8000,1,C3,10,354
1581743280,5,8000,1,C5,6,261
1581743280,5,8000,1,C6,0,9
1581743280,5,8000,1,C8,0,309
1581743280,6,2500,0,C3,0,1
1581743280,7,0,1,C5,0,3
1581743280,7,4500,0,C2,0,1
1581743280,8,0,1,C5,0,1
1581743340,3,0,0,C1,7,279
1581743340,3,0,0,C2,68,3792
1581743340,3,0,0,C8,0,24
1581743340,3,0,1,C2,0,12
1581743340,3,0,1,C3,7,65
1581743340,3,0,1,C5,0,3
1581743340,3,500,0,C1,160,3288
1581743340,3,500,0,C2,61,686
1581743340,3,500,0,C3,32,558
1581743340,3,500,0,C4,1,3
1581743340,3,500,0,C5,3,135
1581743340,3,500,0,C6,4,322
1581743340,3,500,0,C7,2,181
1581743340,3,500,0,C8,3,168
1581743340,3,500,1,C1,591,29986
1581743340,3,500,1,C3,278,9507
1581743340,3,500,1,C4,0,49
1581743340,3,500,1,C5,22,568
1581743340,3,500,1,C6,1,21
1581743340,3,500,1,C8,5,2623
1581743340,3,2500,0,C1,231,6266
1581743340,3,2500,0,C2,180,3031
1581743340,3,2500,0,C3,38,861
1581743340,3,2500,0,C5,3,116
1581743340,3,2500,0,C6,21,1013
