min,cdn,bitrate,device,p2p,value,cnt
1569495600,3,10000,C7,0,0,5
1569495600,3,2000,C1,0,0,3
1569495600,7,1200,C3,1,0,6
1569495600,7,4000,C2,0,0,5
1569495600,7,10000,C1,0,0,5
1569495600,-1,0,C8,2,1,325
1569495600,5,2000,C6,0,0,4
1569495600,7,8000,C7,0,0,1
1569495600,3,2000,C7,0,0,6
1569495600,3,10000,C1,0,0,2
1569495600,7,4000,C1,0,0,1
1569495600,5,2000,C3,0,0,21
1569495600,7,4000,C5,0,0,3
1569495600,7,2000,C3,1,12,323
1569495600,7,8000,C8,1,0,3
1569495600,7,2000,C1,1,14,426
1569495600,7,4000,C5,1,0,8
1569495600,3,10000,C3,1,0,18
1569495600,7,10000,C2,0,0,1
1569495600,5,10000,C3,1,2,7
1569495600,3,10000,C1,1,0,5
1569495600,7,4000,C8,1,0,9
1569495600,7,2000,C3,0,1,11
1569495600,7,500,C1,1,0,9
1569495600,7,10000,C7,0,0,3
1569495600,5,10000,C8,1,0,12
1569495600,5,2000,C1,1,0,7
1569495600,7,10000,C1,1,5,179
1569495600,5,0,C8,0,0,13
1569495600,7,2000,C5,0,0,9
1569495600,3,2000,C5,1,0,1
1569495600,7,0,C3,1,0,2
1569495600,5,10000,C5,1,0,3
1569495600,7,4000,C3,1,1,39
1569495600,5,8000,C3,1,0,2
1569495600,3,2000,C3,1,5,15
1569495600,7,2000,C1,0,3,22
1569495600,5,10000,C6,0,0,10
1569495600,3,8000,C8,1,0,3
1569495600,5,8000,C6,0,1,2
1569495600,3,10000,C8,1,0,6
1569495600,5,10000,C1,0,0,3
1569495600,7,2000,C7,0,0,13
1569495600,7,10000,C3,0,0,6
1569495600,7,4000,C7,0,0,2
1569495600,3,4000,C2,0,0,1
1569495600,7,2000,C8,0,0,7
1569495600,3,2000,C1,1,0,4
1569495600,7,1200,C5,1,0,1
1569495600,7,4000,C1,1,3,38
1569495600,5,8000,C7,0,0,1
1569495600,5,2000,C8,1,0,140
1569495600,7,0,C2,0,2,58
1569495600,3,8000,C3,1,0,3
1569495660,7,4000,C8,1,2,66
1569495660,7,1200,C7,0,0,1
1569495660,5,2000,C1,0,0,40
1569495660,3,8000,C8,1,0,3
1569495660,5,10000,C6,0,1,11
1569495660,5,2000,C8,1,3,141
1569495660,5,10000,C3,1,2,23
1569495660,7,4000,C7,0,0,4
1569495660,5,10000,C1,1,0,24
1569495660,7,500,C5,1,0,2
1569495660,5,500,C8,0,2,2
1569495660,7,2000,C5,1,4,71
1569495660,5,10000,C8,1,0,21
1569495660,5,4000,C1,0,0,15
1569495660,7,2000,C3,1,15,335
1569495660,5,0,C8,0,0,15
1569495660,5,8000,C8,1,0,5
1569495660,3,10000,C6,0,0,23
1569495660,7,500,C5,0,0,1
1569495660,5,1200,C1,0,0,4
1569495660,7,2000,C3,0,0,8
1569495660,5,8000,C6,0,0,1
1569495660,7,1200,C5,1,0,6
1569495660,7,10000,C2,0,1,9
1569495660,7,1200,C1,0,0,3
1569495660,3,10000,C1,1,1,10
1569495660,7,4000,C1,0,0,4
1569495660,7,1200,C3,1,0,29
1569495660,3,10000,C8,1,0,12
1569495660,-1,0,C8,2,5,286
1569495660,7,10000,C1,1,9,318
1569495660,7,500,C7,0,0,1
1569495660,7,1200,C2,1,0,3
1569495660,3,10000,C7,0,0,16
1569495660,5,2000,C6,0,0,2
1569495660,7,0,C2,0,3,78
1569495660,5,500,C3,1,0,3
1569495660,7,500,C8,1,0,2
1569495660,7,8000,C8,1,0,3
1569495660,5,10000,C1,0,0,5
1569495660,5,2000,C3,0,2,19
1569495660,8,500,C1,1,0,1
1569495660,7,1200,C6,0,0,8
1569495660,7,10000,C3,1,9,224
1569495660,5,500,C1,0,0,5
1569495660,5,4000,C3,1,0,6
1569495660,5,10000,C5,1,0,3
1569495660,5,2000,C1,1,3,26
1569495660,7,-1,C2,0,0,1
1569495660,3,1200,C1,0,0,1
1569495660,7,1200,C8,1,0,3
1569495660,7,2000,C8,1,3,224
1569495660,3,2000,C1,1,0,6
1569495660,7,500,C3,1,0,10
1569495660,3,2000,C7,0,2,5
1569495660,0,0,C1,1,0,1
1569495660,7,4000,C6,0,0,37
1569495660,3,2000,C1,0,0,3
1569495660,7,10000,C8,1,3,165
1569495660,7,4000,C2,0,1,16
1569495660,3,4000,C3,0,0,3
1569495660,7,2000,C7,0,0,10
1569495660,5,4000,C1,1,0,1
1569495660,3,10000,C3,1,3,18
1569495660,7,10000,C3,0,0,5
1569495660,7,4000,C1,1,2,128
1569495660,5,500,C1,1,0,1
1569495660,7,2000,C6,0,0,10
1569495660,5,1200,C3,0,0,6
1569495660,7,10000,C1,0,0,7
1569495660,3,10000,C1,0,0,3
1569495660,7,2000,C8,0,1,6
1569495660,7,2000,C5,0,0,6
1569495660,3,8000,C3,1,0,3
1569495660,7,2000,C2,0,7,27
1569495660,7,4000,C3,1,1,71
1569495660,7,10000,C8,0,0,7
1569495660,3,2000,C3,1,1,8
1569495660,7,4000,C5,1,0,17
1569495660,7,4000,C5,0,0,3
1569495660,5,4000,C3,0,0,3
1569495660,3,8000,C7,0,0,9
1569495660,3,10000,C3,0,0,3
1569495660,7,0,C1,1,0,8
1569495660,7,500,C1,1,1,28
1569495660,7,2000,C1,1,43,551
1569495660,7,500,C1,0,1,4
1569495660,7,1200,C1,1,0,35
1569495660,7,1200,C2,0,0,6
1569495660,3,0,C2,0,3,3
1569495660,5,8000,C7,0,1,2
1569495660,7,2000,C1,0,1,18
1569495660,5,500,C3,0,0,1
1569495660,7,10000,C6,0,2,50
1569495660,7,10000,C7,0,0,18
1569495660,3,2000,C8,1,0,3
1569495660,7,10000,C5,1,1,75
1569495660,3,10000,C5,1,0,9
1569495660,5,10000,C7,0,0,4
1569495660,5,2000,C3,1,0,30
1569495660,3,4000,C7,0,0,5
1569495720,5,2000,C3,0,2,19
1569495720,3,10000,C3,0,0,3
1569495720,7,10000,C8,0,2,10
1569495720,5,2000,C8,1,19,131
1569495720,7,500,C1,1,3,49
1569495720,7,2000,C6,0,0,4
1569495720,7,500,C8,0,0,1
1569495720,5,2000,C3,1,8,38
1569495720,5,10000,C8,1,0,30
1569495720,5,10000,C1,0,0,8
1569495720,7,1200,C6,0,0,14
1569495720,3,2000,C8,1,0,11
1569495720,7,4000,C6,0,0,57
1569495720,3,4000,C1,1,0,2
1569495720,7,10000,C8,1,1,225
1569495720,3,10000,C8,1,0,23
1569495720,5,10000,C5,1,0,3
1569495720,3,4000,C5,1,0,1
1569495720,7,500,C5,1,0,2
1569495720,3,4000,C3,0,0,3
1569495720,3,4000,C7,0,0,9
1569495720,7,2000,C8,1,51,277
1569495720,5,10000,C6,0,0,11
1569495720,3,2000,C1,1,2,6
1569495720,7,4000,C5,1,1,19
1569495720,7,1200,C2,0,0,10
1569495720,5,8000,C8,1,0,6
1569495720,3,10000,C7,0,0,37
1569495720,7,500,C3,1,1,27
1569495720,7,10000,C3,1,9,217
1569495720,7,2000,C5,1,46,97
1569495720,3,0,C2,0,3,3
1569495720,5,500,C1,0,0,12
1569495720,7,10000,C3,0,0,3
1569495720,7,1200,C5,1,0,9
1569495720,7,2000,C3,0,1,5
1569495720,7,10000,C5,1,7,98
1569495720,4,2000,C3,1,0,1
1569495720,5,500,C8,0,3,3
1569495720,5,4000,C3,1,1,11
1569495720,3,10000,C1,0,0,3
1569495720,7,2000,C5,0,0,5
1569495720,7,10000,C2,0,2,12
1569495720,7,10000,C7,0,0,16
1569495720,7,10000,C6,0,0,61
1569495720,5,0,C8,0,0,11
1569495720,-1,0,C8,2,5,254
1569495720,7,4000,C7,0,0,3
1569495720,7,4000,C8,1,1,109
1569495720,7,0,C1,1,1,8
1569495720,7,2000,C8,0,2,7
1569495720,7,1200,C8,1,0,3
1569495720,3,10000,C3,1,0,20
1569495720,5,2000,C1,1,14,31
1569495720,7,2000,C1,1,234,596
1569495720,7,4000,C1,1,2,228
1569495720,7,1200,C3,1,1,51
1569495720,7,500,C8,1,0,3
1569495720,7,4000,C1,0,0,5
1569495720,5,4000,C3,0,0,3
1569495720,3,2000,C1,0,1,3
1569495720,5,4000,C1,0,0,20
1569495720,5,2000,C6,0,1,3
1569495720,7,1200,C1,1,2,66
1569495720,3,8000,C3,1,0,3
1569495720,7,0,C2,0,2,117
1569495720,3,8000,C7,0,0,9
1569495720,3,10000,C1,1,1,16
1569495720,3,2000,C3,1,3,12
1569495720,5,500,C3,0,0,2
1569495720,7,4000,C5,0,0,3
1569495720,7,500,C1,0,3,6
1569495720,5,4000,C1,1,0,4
1569495720,7,1200,C1,0,0,3
1569495720,3,8000,C6,0,0,1
1569495720,5,500,C3,1,0,3
1569495720,7,-1,C2,0,0,2
1569495720,5,500,C1,1,0,3
1569495720,7,2000,C7,0,1,10
1569495720,7,10000,C1,1,19,431
1569495720,5,10000,C1,1,2,33
1569495720,7,10000,C5,0,0,1
1569495720,5,1200,C1,0,0,9
1569495720,7,1200,C7,0,0,2
1569495720,5,1200,C3,0,0,6
1569495720,3,10000,C6,0,0,29
1569495720,7,2000,C2,0,15,30
1569495720,7,2000,C1,0,4,20
1569495720,7,8000,C8,1,0,3
1569495720,7,10000,C1,0,0,6
1569495720,5,10000,C7,0,0,5
1569495720,5,2000,C1,0,6,52
1569495720,5,10000,C3,1,1,29
1569495720,7,4000,C2,0,0,17
1569495720,7,4000,C3,1,3,103
1569495720,5,1200,C3,1,0,3
1569495720,3,8000,C8,1,0,3
1569495720,5,8000,C3,1,0,1
1569495720,3,10000,C5,1,1,9
1569495720,7,1200,C2,1,0,3
1569495720,5,8000,C6,0,0,4
1569495720,7,2000,C3,1,158,507
1569495720,3,500,C3,1,0,2
1569495720,3,2000,C2,0,1,1
1569495780,7,10000,C3,1,10,253
1569495780,5,500,C3,0,0,3
1569495780,5,0,C8,0,0,13
1569495780,7,4000,C5,1,0,24
1569495780,3,4000,C3,0,0,3
1569495780,5,2000,C1,0,1,22
1569495780,7,8000,C8,1,0,3
1569495780,5,10000,C5,1,0,7
1569495780,5,10000,C8,1,1,36
1569495780,7,2000,C3,1,33,580
1569495780,7,10000,C2,0,0,12
1569495780,7,10000,C1,0,0,6
1569495780,7,500,C3,1,2,32
1569495780,7,10000,C6,0,3,84
1569495780,7,2000,C8,1,1,123
1569495780,5,1200,C1,0,1,18
1569495780,7,1200,C8,1,0,2
1569495780,3,4000,C5,1,1,3
1569495780,5,1200,C3,0,1,11
1569495780,3,2000,C1,0,1,3
1569495780,3,10000,C3,1,0,44
1569495780,3,10000,C8,1,0,26
1569495780,7,2000,C1,1,4,326
1569495780,3,500,C3,1,0,1
1569495780,3,10000,C5,1,0,11
1569495780,7,10000,C7,0,0,32
1569495780,7,2000,C5,1,3,94
1569495780,5,10000,C1,0,0,17
1569495780,7,10000,C1,1,24,551
1569495780,5,10000,C3,0,0,4
1569495780,3,2000,C5,1,1,3
1569495780,7,500,C8,1,0,4
1569495780,7,1200,C2,1,0,3
1569495780,7,4000,C6,0,0,62
1569495780,3,8000,C8,1,0,3
1569495780,5,2000,C3,0,2,12
1569495780,3,2000,C7,0,0,3
1569495780,7,2000,C2,0,11,31
1569495780,5,2000,C8,1,0,103
1569495780,7,2000,C5,0,1,5
1569495780,5,8000,C8,1,0,9
1569495780,7,-1,C2,0,0,1
1569495780,3,4000,C7,0,0,14
1569495780,7,4000,C3,0,0,3
1569495780,3,1200,C1,0,0,2
1569495780,3,10000,C3,0,0,3
1569495780,7,1200,C5,1,1,9
1569495780,7,0,C2,0,2,135
1569495780,7,500,C1,0,2,5
1569495780,5,2000,C5,1,0,2
1569495780,7,10000,C8,0,1,12
1569495780,5,1200,C3,1,0,13
1569495780,7,0,C1,1,0,3
1569495780,7,4000,C1,0,2,7
1569495780,3,2000,C8,1,0,17
1569495780,7,1200,C7,0,0,3
1569495780,7,2000,C1,0,30,71
1569495780,7,1200,C2,0,0,12
1569495780,7,4000,C2,0,1,17
1569495780,5,500,C3,1,0,3
1569495780,7,500,C1,1,7,89
1569495780,5,2000,C6,0,0,8
1569495780,7,4000,C3,1,8,143
1569495780,7,4000,C8,1,4,141
1569495780,7,4000,C1,1,10,314
1569495780,3,4000,C1,1,0,12
1569495780,-1,0,C8,2,0,241
1569495780,7,1200,C1,1,5,132
1569495780,7,2000,C3,0,3,16
1569495780,7,10000,C5,0,0,1
1569495780,3,8000,C6,0,0,1
1569495780,5,2000,C1,1,4,35
1569495780,7,4000,C5,0,0,3
1569495780,7,10000,C5,1,5,119
1569495780,3,8000,C3,1,0,3
1569495780,5,8000,C6,0,0,2
1569495780,5,4000,C1,0,0,19
1569495780,5,500,C1,0,0,11
1569495780,3,10000,C1,1,1,40
1569495780,3,4000,C3,1,0,1
1569495780,4,2000,C3,1,0,1
1569495780,5,10000,C7,0,0,15
1569495780,7,500,C8,0,0,2
1569495780,5,500,C8,0,1,1
1569495780,5,4000,C3,1,0,6
1569495780,5,4000,C8,1,0,2
1569495780,7,1200,C6,0,0,11
1569495780,5,4000,C3,0,0,3
1569495780,7,2000,C6,0,0,9
1569495780,7,4000,C7,0,0,2
1569495780,5,500,C1,1,0,1
1569495780,7,2000,C7,0,0,10
1569495780,5,10000,C1,1,3,48
1569495780,5,8000,C3,1,1,1
1569495780,5,4000,C7,0,0,1
1569495780,3,1200,C1,1,0,3
1569495780,5,2000,C3,1,3,61
1569495780,3,2000,C1,1,0,34
1569495780,5,1200,C1,1,0,2
1569495780,5,2000,C7,0,0,1
1569495780,7,10000,C3,0,0,3
1569495780,3,2000,C3,1,2,27
1569495780,7,1200,C1,0,0,3
1569495780,5,10000,C3,1,4,28
1569495780,3,10000,C1,0,0,3
1569495780,7,2000,C8,0,0,3
1569495780,7,1200,C3,1,1,66
1569495780,3,10000,C7,0,4,56
1569495780,7,10000,C8,1,6,296
1569495780,5,4000,C1,1,0,11
1569495780,3,10000,C6,0,0,37
1569495780,3,8000,C7,0,0,9
1569495780,7,1200,C5,0,0,1
1569495780,3,2000,C2,0,0,1
1569495780,5,10000,C6,0,0,17
1569495840,7,1200,C8,1,0,3
1569495840,5,10000,C7,0,0,18
1569495840,3,8000,C8,1,0,3
1569495840,3,4000,C1,1,0,22
1569495840,5,10000,C6,0,0,21
1569495840,7,2000,C5,0,0,10
1569495840,7,-1,C2,0,0,1
1569495840,7,1200,C2,1,0,3
1569495840,7,500,C1,1,6,128
1569495840,7,8000,C8,1,0,3
1569495840,3,2000,C1,0,0,3
1569495840,3,4000,C2,0,0,1
1569495840,7,4000,C8,0,0,2
1569495840,5,1200,C3,0,0,11
1569495840,5,4000,C8,1,0,6
1569495840,5,500,C1,0,0,10
1569495840,5,500,C3,0,0,3
1569495840,7,10000,C8,1,2,348
1569495840,7,1200,C5,0,0,3
1569495840,7,500,C8,0,0,3
1569495840,5,8000,C8,1,0,9
1569495840,7,2000,C6,0,0,6
1569495840,7,10000,C3,0,0,3
1569495840,5,4000,C7,0,0,2
1569495840,3,2000,C7,0,0,1
1569495840,5,8000,C6,0,0,9
1569495840,3,10000,C7,0,3,67
1569495840,3,10000,C6,0,0,39
1569495840,7,1200,C7,0,0,3
1569495840,7,2000,C7,0,0,4
1569495840,7,4000,C2,0,0,24
1569495840,5,4000,C3,1,0,5
1569495840,3,1200,C1,0,0,1
1569495840,7,1200,C5,1,0,11
1569495840,7,1200,C3,1,0,84
1569495840,7,1200,C2,0,1,10
1569495840,5,2000,C5,1,0,1
1569495840,5,0,C1,0,0,2
1569495840,3,4000,C5,1,0,1
1569495840,3,10000,C3,1,2,55
1569495840,5,10000,C3,1,1,33
1569495840,7,2000,C5,1,2,71
1569495840,3,2000,C6,0,0,1
1569495840,7,2000,C8,0,0,38
1569495840,7,4000,C5,0,0,3
1569495840,7,0,C2,0,3,149
1569495840,-1,0,C8,2,2,236
1569495840,5,0,C8,0,0,14
1569495840,5,1200,C3,1,0,12
1569495840,7,1200,C1,1,4,151
1569495840,7,4000,C3,1,12,143
1569495840,3,500,C3,1,0,1
1569495840,5,2000,C3,1,1,65
1569495840,7,4000,C1,0,0,10
1569495840,7,500,C8,1,0,12
1569495840,7,2000,C8,1,0,287
1569495840,5,4000,C3,0,0,8
1569495840,7,4000,C1,1,11,388
1569495840,7,500,C3,1,1,28
1569495840,5,2000,C8,1,0,138
1569495840,5,10000,C1,1,2,46
1569495840,3,2000,C1,1,0,62
1569495840,3,2000,C3,1,3,46
1569495840,7,10000,C1,0,0,6
1569495840,7,10000,C2,0,0,11
1569495840,5,2000,C3,0,1,29
1569495840,7,10000,C1,1,30,628
1569495840,7,4000,C8,1,4,191
1569495840,5,2000,C6,0,1,9
1569495840,5,10000,C3,0,0,6
1569495840,3,1200,C1,1,0,6
1569495840,7,2000,C1,0,5,81
1569495840,7,2000,C2,0,5,37
1569495840,3,4000,C3,0,0,3
1569495840,7,10000,C5,1,5,145
1569495840,5,10000,C1,0,0,18
1569495840,7,2000,C3,0,0,24
1569495840,7,10000,C3,1,16,303
1569495840,3,8000,C3,1,0,3
1569495840,7,4000,C6,0,0,81
1569495840,7,2000,C1,1,13,566
1569495840,5,4000,C1,1,0,14
1569495840,5,1200,C1,1,0,2
1569495840,7,4000,C3,0,0,3
1569495840,5,4000,C1,0,0,35
1569495840,5,2000,C7,0,1,3
1569495840,7,1200,C6,0,1,10
1569495840,3,2000,C2,0,0,3
1569495840,7,1200,C1,0,0,4
1569495840,4,2000,C3,1,1,1
1569495840,3,10000,C3,0,0,3
1569495840,3,8000,C7,0,0,9
1569495840,5,1200,C1,0,0,25
1569495840,3,10000,C5,1,0,13
1569495840,3,10000,C8,1,0,34
1569495840,7,500,C5,1,0,3
1569495840,3,10000,C1,1,0,45
1569495840,7,4000,C5,1,0,26
1569495840,5,2000,C1,1,0,72
1569495840,7,10000,C6,0,3,103
1569495840,5,10000,C5,1,1,8
1569495840,5,500,C3,1,0,3
1569495840,3,2000,C5,1,0,7
1569495840,3,10000,C1,0,0,3
1569495840,3,2000,C8,1,0,26
1569495840,5,2000,C1,0,0,45
1569495840,7,10000,C7,0,0,36
1569495840,7,500,C1,0,0,3
1569495840,3,4000,C6,0,0,1
1569495840,5,8000,C3,1,0,5
1569495840,7,10000,C8,0,0,13
1569495840,3,4000,C7,0,0,19
1569495840,3,4000,C3,1,0,4
1569495840,7,0,C1,1,0,2
1569495840,5,10000,C8,1,0,39
1569495840,7,2000,C3,1,40,479
1569495900,7,4000,C8,1,1,245
1569495900,7,1200,C1,0,0,3
1569495900,7,500,C5,1,0,1
1569495900,5,4000,C3,1,1,16
1569495900,5,8000,C6,0,0,2
1569495900,5,1200,C3,1,0,8
1569495900,5,2000,C6,0,1,8
1569495900,7,500,C1,1,2,141
1569495900,5,2000,C1,1,3,95
1569495900,7,2000,C5,1,1,94
1569495900,5,4000,C8,1,0,9
1569495900,7,2000,C3,0,0,21
1569495900,3,0,C5,1,0,2
1569495900,7,4000,C2,0,0,28
1569495900,7,1200,C3,1,4,107
1569495900,5,500,C3,1,0,3
1569495900,7,4000,C3,1,13,173
1569495900,5,2000,C3,0,9,38
1569495900,7,1200,C2,1,0,3
1569495900,5,10000,C8,1,1,38
1569495900,3,8000,C8,1,0,3
1569495900,5,2000,C7,0,2,3
1569495900,5,0,C8,0,0,17
1569495900,7,1200,C7,0,0,3
1569495900,5,1200,C1,0,1,27
1569495900,5,0,C1,0,0,3
1569495900,7,4000,C7,0,0,2
1569495900,7,500,C3,0,0,2
1569495900,5,500,C1,1,0,2
1569495900,3,4000,C3,0,0,3
1569495900,3,4000,C7,0,0,20
1569495900,4,4000,C3,1,0,1
1569495900,7,10000,C8,0,0,16
1569495900,5,10000,C1,1,1,56
1569495900,5,4000,C1,0,1,42
1569495900,3,10000,C1,0,0,4
1569495900,3,2000,C6,0,0,4
1569495900,5,1200,C1,1,0,4
1569495900,5,1200,C3,0,0,13
1569495900,7,500,C8,0,0,3
1569495900,3,4000,C3,1,0,3
1569495900,3,4000,C1,1,0,27
1569495900,3,4000,C5,1,0,2
1569495900,5,10000,C3,0,0,10
1569495900,5,8000,C3,1,0,9
1569495900,3,2000,C1,0,0,4
1569495900,5,2000,C8,0,0,2
1569495900,5,2000,C3,1,3,69
1569495900,7,1200,C8,1,0,9
1569495900,7,4000,C8,0,0,6
1569495900,7,2000,C8,0,0,40
1569495900,3,8000,C3,1,0,3
1569495900,5,2000,C8,1,0,141
1569495900,7,1200,C5,1,1,15
1569495900,7,10000,C6,0,1,124
1569495900,7,4000,C6,0,0,89
1569495900,7,2000,C1,1,16,729
1569495900,7,0,C1,1,0,3
1569495900,3,500,C3,1,0,4
1569495900,7,10000,C1,1,16,693
1569495900,3,10000,C1,1,2,55
1569495900,5,10000,C1,0,0,19
1569495900,7,2000,C2,0,6,40
1569495900,5,4000,C1,1,0,9
1569495900,3,10000,C7,0,0,66
1569495900,5,10000,C6,0,0,26
1569495900,7,4000,C5,0,0,3
1569495900,5,10000,C5,1,0,7
